cellBC	cell_state
c1991	-4
c2210	-4
c2694	-10
c3073	-7
c3235	-10
c3618	-5
c3623	-7
c3780	-13
c3847	-13
c4014	-5
c4173	-16
c4504	-10
c4628	-7
c4744	-12
c5558	-11
c5655	-11
c5697	-11
c6022	-2
c6109	-11
c6200	-11
c6578	-10
c6633	-7
c6702	-12
c7039	-10
c7048	-13
c7064	-11
c7411	-7
c7742	-14
c7743	-13
c7764	-14
c7872	-5
c8077	-13
c8384	-4
c8546	-4
c8611	-14
c8806	-11
c8844	-14
c8883	-14
c8912	-7
c9011	-12
c9099	-5
c9156	-2
c9180	-2
c9198	-14
c9263	-7
c9477	-2
c9671	-2
c9729	-14
c9922	-12
c9995	-7
c10108	-7
c10116	-11
c10124	-11
c10282	-11
c10322	-2
c10380	-10
c10383	-10
c10591	-10
c10611	-7
c10718	-5
c10719	-5
c10783	-14
c10898	-11
c10924	-14
c10943	-4
c10949	-11
c11041	-5
c11117	-11
c11161	-10
c11287	-14
c11328	-16
c11385	-16
c11506	-2
c11548	-2
c11614	-11
c11668	-13
c11761	-13
c11780	-7
c11798	-13
c11906	-16
c11939	-12
c11979	-16
c12058	-11
c12243	-4
c12313	-10
c12347	-11
c12359	-7
c12575	-11
c12607	-11
c12751	-2
c12773	-16
c12832	-16
c12835	-11
c12879	-11
c12885	-4
c12886	-4
c12958	-5
c12963	-10
c12971	-11
c13002	-16
c13003	-16
c13018	-7
c13045	-14
c13152	-2
c13180	-10
c13211	-12
c13232	-5
c13233	-5
c13252	-5
c13320	-16
c13328	-7
c13339	-5
c13379	-11
c13406	-2
c13417	-16
c13432	-4
c13450	-11
c13474	-7
c13498	-4
c13533	-5
c13590	-14
c13592	-12
c13757	-2
c13768	-11
c13805	-11
c13927	-7
c13973	-5
c13991	-2
c14008	-11
c14053	-11
c14057	-2
c14235	-2
c14314	-13
c14370	-5
c14393	-12
c14436	-4
c14522	-4
c14579	-14
c14648	-14
c14753	-4
c14800	-7
c14866	-11
c14869	-2
c14893	-5
c14933	-4
c14938	-2
c15028	-14
c15054	-11
c15202	-2
c15334	-16
c15376	-16
c15377	-16
c15384	-11
c15421	-11
c15486	-14
c15530	-2
c15634	-5
c15655	-13
c15716	-16
c15757	-14
c15775	-14
c15841	-11
c15849	-7
c15873	-13
c15876	-13
c15892	-7
c15910	-11
c15967	-2
c16183	-11
c16187	-14
c16203	-11
c16245	-5
c16259	-11
c16293	-2
c16302	-11
c16316	-7
c16341	-16
c16426	-14
c16429	-10
c16447	-2
c16504	-11
c16513	-2
c16525	-11
c16562	-4
c16670	-10
c16677	-10
c16679	-10
c16681	-7
c16711	-11
c16713	-12
c16723	-16
c16780	-10
c16784	-2
c16789	-11
c16926	-11
c16989	-16
c16998	-16
c17006	-11
c17030	-11
c17118	-16
c17137	-14
c17155	-2
c17156	-5
c17166	-11
c17211	-16
c17230	-5
c17272	-2
c17285	-4
c17289	-7
c17307	-4
c17499	-12
c17680	-13
c17724	-5
c17754	-4
c17762	-12
c17782	-2
c17792	-14
c17867	-12
c17915	-7
c17947	-2
c18038	-10
c18080	-11
c18090	-11
c18102	-5
c18115	-10
c18116	-7
c18133	-12
c18138	-7
c18162	-14
c18175	-13
c18189	-12
c18203	-7
c18213	-13
c18222	-12
c18250	-11
c18268	-2
c18326	-13
c18342	-5
c18352	-5
c18383	-12
c18408	-13
c18413	-2
c18415	-7
c18455	-10
c18489	-13
c18499	-11
c18522	-16
c18528	-13
c18544	-2
c18545	-2
c18547	-16
c18574	-11
c18589	-2
c18643	-5
c18677	-5
c18697	-2
c18778	-14
c18789	-13
c18801	-16
c18809	-2
