cellBC	cell_state
c2475	-13
c2873	-11
c3103	-4
c3526	-6
c3618	-10
c3668	-5
c3915	-2
c4034	-16
c4417	-6
c4537	-8
c4761	-10
c5606	-4
c5857	-16
c5992	-11
c6158	-4
c6340	-5
c6455	-5
c6733	-6
c7146	-11
c7191	-6
c7221	-6
c7388	-10
c7566	-8
c7822	-11
c7842	-6
c7963	-6
c8019	-16
c8134	-10
c8318	-6
c8632	-7
c8633	-7
c8647	-5
c8721	-6
c8826	-6
c8874	-4
c8883	-7
c8962	-6
c9006	-7
c9012	-13
c9028	-10
c9197	-10
c9236	-8
c9331	-4
c9387	-7
c9408	-11
c9596	-11
c9658	-16
c9824	-10
c9927	-8
c10012	-4
c10049	-6
c10185	-6
c10197	-5
c10210	-10
c10486	-6
c10518	-2
c10522	-6
c10531	-5
c10582	-16
c10722	-16
c10733	-5
c10815	-7
c10866	-16
c11147	-10
c11223	-2
c11231	-10
c11257	-10
c11334	-4
c11356	-11
c11430	-6
c11443	-10
c11468	-6
c11558	-5
c11656	-6
c11683	-6
c11719	-2
c11774	-2
c11775	-6
c11930	-8
c11932	-7
c12012	-7
c12014	-4
c12015	-4
c12020	-11
c12049	-6
c12050	-6
c12173	-16
c12272	-11
c12295	-8
c12325	-4
c12363	-16
c12522	-10
c12526	-10
c12532	-7
c12548	-10
c12640	-10
c12646	-10
c12666	-6
c12693	-10
c12767	-13
c12925	-13
c12960	-4
c12975	-13
c13006	-16
c13018	-6
c13048	-5
c13056	-10
c13078	-11
c13091	-4
c13105	-13
c13125	-4
c13272	-6
c13306	-8
c13329	-7
c13338	-11
c13349	-6
c13363	-4
c13411	-6
c13459	-16
c13490	-6
c13517	-2
c13538	-6
c13576	-5
c13677	-5
c13792	-8
c13857	-16
c13958	-5
c14014	-7
c14054	-5
c14112	-11
c14222	-7
c14249	-13
c14335	-13
c14353	-8
c14415	-6
c14491	-10
c14546	-8
c14604	-11
c14605	-11
c14608	-11
c14651	-7
c14723	-10
c14808	-5
c14828	-10
c14845	-10
c14911	-6
c14929	-4
c14987	-5
c14999	-5
c15010	-16
c15036	-6
c15141	-6
c15162	-16
c15174	-2
c15190	-4
c15215	-6
c15229	-11
c15288	-6
c15365	-2
c15392	-7
c15399	-11
c15415	-7
c15423	-16
c15425	-13
c15614	-4
c15700	-16
c15724	-6
c15773	-6
c15805	-6
c15807	-7
c15919	-5
c15957	-5
c16003	-6
c16013	-2
c16036	-2
c16046	-16
c16061	-7
c16087	-6
c16100	-4
c16241	-4
c16348	-13
c16349	-13
c16356	-2
c16382	-6
c16385	-6
c16400	-11
c16442	-10
c16472	-10
c16494	-5
c16527	-2
c16536	-10
c16593	-4
c16636	-10
c16685	-2
c16711	-5
c16718	-6
c16782	-13
c16863	-11
c16876	-16
c16907	-13
c16920	-10
c16946	-2
c16952	-11
c16985	-10
c16993	-13
c17001	-4
c17011	-6
c17041	-5
c17067	-6
c17098	-10
c17127	-10
c17210	-10
c17230	-2
c17392	-6
c17426	-7
c17427	-7
c17461	-2
c17506	-8
c17510	-10
c17522	-5
c17582	-11
c17603	-13
c17624	-13
c17708	-13
c17740	-8
c17741	-8
c17765	-6
c17828	-10
c17832	-6
c17936	-10
c17940	-6
c18024	-16
c18044	-2
c18048	-5
c18056	-16
c18070	-2
c18264	-10
c18298	-16
c18382	-2
c18450	-16
c18495	-13
c18499	-11
c18509	-4
c18564	-6
c18621	-2
c18632	-6
c18675	-6
c18687	-5
c18711	-2
c18738	-7
c18808	-16
c18815	-16
c18906	-13
c18999	-6
c19041	-6
c19055	-10
c19111	-13
c19144	-11
c19164	-5
c19213	-11
c19217	-2
c19297	-10
c19304	-4
c19305	-4
c19366	-6
c19370	-13
c19389	-5
c19394	-2
c19396	-13
c19519	-5
c19545	-10
c19560	-16
c19574	-6
c19598	-2
c19610	-16
c19627	-6
c19638	-2
c19681	-13
c19770	-16
c19780	-7
c19795	-8
c19828	-2
c19847	-7
c19936	-7
c19955	-8
c19967	-4
c19986	-10
c19989	-4
c20020	-7
c20023	-4
c20046	-6
c20101	-6
c20102	-6
c20105	-6
c20144	-4
c20196	-6
c20209	-16
c20216	-11
c20217	-11
c20218	-13
c20243	-13
c20271	-16
c20281	-16
c20287	-2
c20317	-10
c20332	-4
c20356	-6
c20364	-10
c20368	-5
c20474	-5
c20475	-5
c20478	-11
c20482	-13
c20498	-4
c20565	-4
c20642	-10
c20665	-5
c20670	-13
c20677	-2
c20695	-4
c20732	-16
c20763	-16
c20796	-8
c20834	-11
c20914	-11
c21041	-16
c21061	-13
c21111	-8
c21113	-11
c21139	-13
c21185	-4
c21216	-4
c21232	-10
c21290	-6
c21326	-13
c21327	-13
c21335	-11
c21402	-16
c21411	-6
c21424	-2
c21435	-4
c21449	-6
c21453	-10
c21459	-7
c21472	-6
c21510	-6
c21522	-10
c21529	-2
c21541	-7
c21571	-5
c21573	-7
c21601	-6
c21631	-5
c21700	-2
c21765	-11
c21770	-6
c21781	-4
c21834	-16
c21858	-13
c21859	-13
c21880	-2
c21886	-6
c22005	-16
c22039	-10
c22049	-7
c22054	-5
c22055	-5
c22057	-11
c22065	-11
c22094	-7
c22096	-8
c22100	-6
c22106	-2
c22124	-16
c22130	-6
c22141	-2
c22158	-13
c22179	-6
c22203	-13
c22239	-6
c22262	-10
c22265	-10
c22280	-10
c22298	-5
c22322	-5
c22340	-13
c22380	-8
c22381	-8
c22452	-6
c22458	-6
c22460	-10
c22465	-11
c22490	-10
c22534	-6
c22557	-2
c22636	-5
c22649	-10
c22660	-8
c22661	-8
c22681	-10
c22727	-10
c22741	-4
c22743	-2
c22810	-7
c22811	-7
c22863	-8
c22888	-10
c22898	-10
c22931	-4
c22962	-6
c22982	-2
c22987	-6
c23007	-11
c23011	-6
c23031	-8
c23034	-6
c23039	-10
c23042	-16
c23060	-7
c23091	-11
c23126	-6
c23212	-16
c23215	-6
c23233	-8
c23290	-13
c23291	-13
c23311	-10
c23313	-7
