cellBC	cell_state
c1096	-15
c2347	-12
c3150	-11
c3745	-12
c3969	-16
c4042	-4
c4266	-11
c4367	-6
c4657	-11
c4673	-11
c5103	-12
c5106	-15
c5201	-10
c5398	-10
c5734	-5
c5770	-8
c5789	-8
c5955	-8
c5999	-10
c6058	-15
c6205	-12
c6206	-4
c6856	-11
c7491	-16
c7855	-12
c7889	-15
c7912	-16
c8055	-6
c8187	-10
c8297	-7
c8346	-11
c8370	-16
c8378	-12
c8413	-6
c8440	-4
c8543	-8
c8609	-12
c8659	-8
c8835	-8
c8931	-10
c8981	-10
c9024	-10
c9109	-15
c9179	-10
c9266	-15
c9384	-15
c9605	-6
c9654	-15
c9694	-6
c9731	-8
c9992	-12
c10021	-15
c10044	-8
c10067	-12
c10150	-4
c10359	-10
c10510	-5
c10517	-6
c10558	-12
c10633	-15
c10643	-6
c10933	-16
c11010	-5
c11056	-15
c11086	-11
c11121	-11
c11158	-8
c11257	-8
c11330	-12
c11347	-16
c11507	-15
c11529	-10
c11543	-15
c11622	-15
c11676	-12
c11699	-15
c11762	-11
c11804	-4
c11880	-12
c11922	-15
c12044	-10
c12256	-16
c12375	-6
c12397	-11
c12416	-11
c12419	-6
c12556	-15
c12608	-10
c12611	-12
c12694	-10
c12737	-12
c12760	-8
c12838	-6
c12908	-7
c12985	-12
c13085	-11
c13112	-6
c13285	-15
c13307	-10
c13344	-7
c13453	-15
c13500	-5
c13535	-5
c13563	-8
c13620	-11
c13666	-5
c13714	-7
c13724	-11
c13778	-7
c13796	-5
c13838	-16
c13841	-6
c13866	-8
c13872	-10
c13919	-15
c13988	-11
c14081	-7
c14202	-10
c14238	-7
c14285	-4
c14308	-5
c14352	-4
c14440	-10
c14459	-10
c14522	-5
c14707	-7
c14728	-8
c14734	-5
c14838	-5
c14876	-15
c14897	-10
c14921	-7
c14943	-7
c14958	-11
c14995	-16
c15004	-7
c15031	-15
c15117	-5
c15193	-10
c15205	-10
c15217	-12
c15265	-16
c15330	-10
c15342	-5
c15407	-6
c15415	-15
c15480	-10
c15496	-11
c15511	-15
c15550	-11
c15578	-16
c15580	-10
c15634	-11
c15642	-11
c15647	-5
c15698	-11
c15772	-16
c15825	-6
c15834	-15
c15921	-16
c15937	-16
c15972	-6
c16048	-11
c16096	-15
c16121	-4
c16151	-4
c16163	-16
c16221	-11
c16238	-7
c16251	-11
c16292	-6
c16302	-5
c16333	-15
c16361	-16
c16421	-10
c16435	-12
c16457	-11
c16459	-15
c16464	-11
c16526	-6
c16594	-6
c16610	-5
c16731	-16
c16736	-11
c16794	-5
c16814	-6
c16816	-15
c16823	-4
c16909	-7
c16951	-6
c16952	-5
c16964	-6
c16978	-11
c17001	-11
c17014	-11
c17063	-6
c17074	-7
c17082	-11
c17089	-11
c17097	-7
c17169	-6
c17176	-11
c17204	-11
c17216	-8
c17250	-7
c17346	-15
c17355	-8
c17403	-10
c17409	-15
c17451	-11
c17457	-8
c17463	-10
c17534	-11
c17538	-6
c17539	-6
c17720	-16
c17752	-12
c17802	-10
c17810	-11
c17843	-5
c17860	-12
c17911	-11
c17913	-10
c17928	-15
c17995	-4
c18043	-4
c18080	-5
c18105	-16
c18107	-11
c18128	-15
c18151	-11
c18210	-11
c18271	-11
c18288	-11
c18330	-11
c18349	-16
c18388	-12
c18390	-16
c18586	-8
c18594	-11
c18653	-8
c18718	-11
c18794	-11
c18807	-7
c18846	-15
c18852	-10
c18950	-4
c18996	-6
c19112	-5
c19141	-12
c19210	-6
c19275	-11
c19284	-4
c19305	-4
c19351	-7
c19363	-10
c19449	-10
c19454	-6
c19481	-15
c19500	-5
c19599	-16
c19605	-7
c19654	-15
c19691	-10
c19783	-10
c19826	-6
c19839	-15
c19865	-11
c19886	-11
c19890	-15
c19899	-11
c19932	-11
c19935	-7
c20011	-11
c20012	-15
c20025	-8
c20053	-4
c20057	-12
c20063	-7
c20099	-8
c20115	-12
c20150	-12
c20210	-11
c20222	-10
c20235	-5
c20270	-8
c20280	-4
c20301	-7
c20317	-11
c20320	-8
c20408	-4
c20424	-5
c20479	-15
c20494	-4
c20528	-5
c20529	-5
c20540	-4
c20541	-4
c20545	-8
c20584	-11
c20586	-15
c20595	-5
c20630	-15
c20634	-11
c20660	-7
c20670	-16
c20691	-11
c20699	-5
c20735	-15
c20765	-10
c20794	-10
c20834	-6
c20883	-6
c20890	-6
c20977	-6
c21015	-7
c21044	-10
c21055	-11
c21058	-12
c21060	-15
c21064	-12
c21119	-8
c21224	-8
c21274	-16
c21290	-7
c21326	-10
c21380	-16
c21416	-15
c21429	-7
c21472	-15
c21505	-16
c21515	-8
c21538	-15
c21557	-5
c21573	-10
c21584	-10
c21590	-16
c21642	-16
c21643	-16
c21682	-11
c21684	-16
c21700	-15
c21708	-15
c21740	-6
c21835	-12
c21905	-7
c21938	-15
c21952	-15
c21961	-15
c21979	-5
c21994	-7
c22003	-11
c22030	-8
c22042	-11
c22045	-11
c22062	-15
c22070	-16
c22081	-11
c22188	-8
c22200	-4
c22210	-12
c22247	-15
c22252	-15
c22268	-16
c22302	-6
c22420	-12
c22424	-4
c22476	-15
c22488	-16
c22490	-11
c22518	-7
c22562	-15
c22576	-4
c22620	-10
c22648	-16
c22655	-6
c22679	-12
c22690	-15
c22714	-15
c22729	-6
c22736	-7
c22788	-6
c22790	-11
c22797	-4
c22807	-8
c22829	-8
c22844	-12
c22855	-15
c22862	-12
c22863	-12
c22868	-8
c22873	-15
c22878	-10
c22891	-10
c22914	-7
c22917	-4
c22945	-15
c23000	-11
c23045	-7
c23048	-15
c23056	-4
c23077	-11
c23107	-16
c23117	-7
c23120	-4
c23121	-4
c23155	-11
c23165	-15
c23178	-15
c23191	-15
c23220	-8
c23243	-12
c23268	-16
c23298	-7
c23310	-11
c23317	-8
c23326	-15
c23349	-12
c23382	-5
c23392	-5
c23394	-5
c23397	-5
c23412	-4
c23413	-4
c23481	-11
c23483	-15
c23491	-15
