	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2208	7	-1	12	24	46	-1	14	43	-1	3	20	0	-1	0	0	25	50	0	0	-1	9	18	0	0	5	20	0	43	0	41
c2321	-1	9	-1	-1	0	0	14	43	0	20	20	0	0	28	-1	33	50	-1	0	0	9	0	0	0	-1	36	34	10	0	-1
c2491	21	0	-1	33	-1	0	14	0	0	48	20	35	0	18	24	0	50	0	14	0	0	0	-1	-1	0	0	0	-1	-1	-1
c2596	-1	0	0	-1	0	-1	-1	43	0	-1	20	-1	-1	0	46	0	50	1	0	0	9	0	0	-1	46	-1	0	10	18	4
c3156	0	0	0	0	-1	0	14	0	0	-1	20	-1	-1	0	0	0	50	0	-1	41	0	0	9	20	20	0	0	-1	0	-1
c3254	0	-1	0	14	48	20	14	-1	18	0	20	0	0	0	0	18	50	-1	43	46	0	0	9	0	36	-1	0	0	0	36
c3256	0	-1	0	0	0	4	14	-1	-1	41	20	-1	-1	0	0	0	50	21	43	0	0	31	9	43	-1	34	-1	0	0	36
c3337	0	0	25	-1	0	0	14	-1	0	0	20	15	46	-1	0	37	50	-1	4	46	9	-1	0	0	0	0	0	-1	0	0
c3853	0	0	0	-1	-1	47	14	43	47	-1	-1	0	0	0	46	0	50	1	0	-1	9	0	-1	0	46	27	0	10	18	0
c3916	-1	0	-1	24	5	-1	14	43	41	0	20	0	0	0	47	0	50	0	46	28	-1	0	0	0	18	-1	15	-1	-1	-1
c3969	-1	0	0	0	0	0	-1	-1	0	-1	20	0	0	4	0	-1	50	0	43	0	0	0	9	-1	0	-1	0	0	-1	36
c4316	36	-1	0	0	-1	48	14	0	34	0	20	0	0	0	0	0	50	0	0	0	0	0	9	0	-1	0	-1	-1	0	-1
c4347	0	0	20	0	-1	-1	14	0	0	-1	20	-1	0	0	0	22	50	-1	0	0	-1	-1	9	0	20	0	0	0	0	-1
c4359	-1	46	23	25	-1	-1	14	0	24	33	20	0	-1	-1	0	3	50	0	0	20	0	-1	9	0	0	10	0	50	-1	-1
