cellBC	cell_state
c1056	-9
c1170	-14
c2113	-14
c2342	-8
c2757	-7
c2953	-7
c3143	-9
c3287	-14
c3336	-14
c3353	-4
c3438	-4
c3542	-8
c3602	-14
c3605	-14
c3667	-7
c3819	-14
c3934	-7
c4052	-1
c4257	-9
c4277	-7
c4763	-14
c4865	-14
c4963	-7
c4996	-7
c5100	-1
c5176	-4
c5309	-8
c5583	-8
c5796	-9
c5972	-9
c5987	-14
c6021	-4
c6219	-9
c6340	-14
c6345	-9
c6438	-14
c6490	-1
c6562	-8
c6668	-9
c6704	-4
c6876	-14
c6910	-8
c6982	-7
c6995	-7
c7017	-1
c7105	-14
c7115	-14
c7124	-7
c7473	-7
c7516	-8
c7587	-1
c7590	-8
c7609	-7
c7618	-9
c7637	-7
c7682	-4
c7775	-14
c7844	-7
c7913	-7
c7961	-7
c7964	-7
c7969	-8
c7990	-14
c8047	-14
c8056	-14
c8061	-7
c8169	-8
c8218	-7
c8230	-8
c8244	-7
c8259	-14
c8295	-7
c8312	-7
c8364	-1
c8398	-14
c8413	-9
c8439	-14
c8468	-4
c8640	-4
c8670	-8
c8718	-9
c8726	-4
c8730	-14
c8759	-7
c8786	-4
c8851	-7
c8863	-7
c8888	-14
c8910	-14
c8928	-1
c8941	-4
c8956	-8
c8974	-1
c9000	-8
c9004	-7
c9042	-8
c9056	-14
c9146	-8
c9148	-7
c9161	-9
c9209	-1
c9261	-8
c9297	-7
c9335	-7
c9381	-9
c9407	-8
c9443	-7
c9553	-4
c9700	-8
c9706	-9
c9763	-9
c9780	-8
c9790	-4
c9797	-14
c9838	-9
c9900	-14
c9997	-14
c10020	-4
c10055	-7
c10061	-14
c10066	-8
c10067	-8
c10115	-7
c10246	-14
c10247	-14
c10255	-9
c10275	-4
c10342	-7
c10455	-14
c10469	-8
c10490	-14
c10491	-14
c10504	-9
c10536	-7
c10569	-7
c10580	-4
c10593	-8
c10671	-7
c10679	-7
c10724	-14
c10729	-1
c10746	-14
c10779	-14
c10788	-8
c10803	-9
c10833	-1
c10839	-7
c10865	-14
c10868	-8
c10944	-7
c10951	-14
c10994	-7
c11031	-9
c11048	-1
c11092	-14
c11119	-9
c11165	-7
c11181	-7
c11182	-7
c11228	-14
c11235	-7
c11246	-4
c11264	-14
c11340	-14
c11341	-14
c11366	-4
c11372	-8
c11393	-7
c11401	-9
c11421	-7
c11432	-14
c11462	-4
c11464	-8
c11466	-4
c11473	-9
c11504	-9
c11512	-7
c11517	-7
c11583	-9
c11593	-7
c11606	-9
c11616	-4
c11639	-9
c11652	-14
c11656	-9
c11661	-7
c11670	-1
c11711	-7
c11759	-1
c11829	-9
c11850	-7
c11872	-7
c11883	-14
c11884	-1
c11931	-1
c11948	-7
c11949	-7
c11950	-8
c11992	-9
c12016	-14
c12024	-4
c12048	-1
c12087	-4
c12098	-4
c12108	-14
c12117	-14
c12139	-1
c12141	-7
c12162	-7
c12166	-9
c12177	-1
c12202	-1
c12218	-7
c12230	-7
c12231	-7
c12341	-7
c12363	-7
c12372	-9
c12383	-14
c12399	-7
c12426	-14
c12432	-1
c12455	-7
c12463	-7
c12485	-7
c12500	-7
c12555	-14
c12561	-4
c12585	-8
c12589	-14
c12599	-8
c12646	-14
c12688	-1
c12698	-1
c12708	-7
c12729	-14
c12780	-9
c12795	-4
c12805	-7
