	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1723	0	0	49	5	9	0	0	0	-1	-1	0	0	0	23	23	0	0	0	0	0	-1	5	22	3	18	34	11	24	18	-1
c2092	-1	0	49	5	0	5	0	-1	0	0	0	0	0	0	23	-1	0	-1	-1	0	-1	0	0	0	0	34	11	24	0	47
c2370	49	39	44	0	-1	0	0	0	-1	45	0	-1	-1	-1	0	-1	0	0	0	32	7	0	0	0	0	0	0	5	0	47
c3033	49	47	0	0	-1	0	0	-1	-1	0	-1	0	16	3	0	1	-1	29	-1	0	-1	0	0	0	49	0	0	39	0	47
c3275	3	34	-1	0	0	0	0	31	0	5	-1	0	-1	0	0	-1	0	0	-1	-1	12	-1	0	0	0	0	0	0	32	47
c3537	49	0	0	0	0	0	0	26	-1	0	-1	-1	0	0	0	1	0	0	47	16	7	-1	0	18	39	-1	0	0	-1	47
c3550	0	-1	49	5	0	0	-1	0	0	-1	0	0	0	0	8	0	0	-1	26	24	-1	-1	-1	0	0	0	11	24	-1	47
c3678	49	-1	0	24	0	0	0	-1	-1	0	0	43	0	0	-1	-1	0	0	0	0	7	44	0	-1	-1	0	0	49	-1	47
c3714	49	0	0	0	-1	0	0	0	-1	-1	0	5	-1	0	0	1	0	30	24	0	35	49	46	12	5	0	0	0	0	47
c4050	-1	47	0	-1	29	0	-1	0	-1	0	0	0	0	3	-1	1	0	29	0	0	0	0	-1	34	49	0	49	39	0	47
c4081	0	0	49	5	-1	0	-1	-1	0	4	0	0	0	0	-1	0	0	0	0	11	-1	-1	19	35	0	0	-1	24	0	-1
c4127	0	46	-1	5	-1	0	0	-1	-1	0	8	15	-1	-1	5	-1	-1	0	0	-1	-1	19	0	-1	24	5	11	24	0	47
c4312	-1	47	0	0	29	0	0	0	-1	0	0	-1	0	-1	0	1	8	29	-1	0	-1	-1	0	0	49	0	0	39	18	47
c4514	0	34	0	0	50	29	0	-1	0	-1	5	5	18	0	8	1	5	-1	-1	0	0	42	13	0	0	49	0	-1	32	47
c4610	49	-1	0	0	-1	0	-1	0	-1	0	0	0	0	-1	5	1	46	31	48	0	0	0	33	0	0	3	0	0	9	47
c4899	49	47	0	15	29	0	-1	0	-1	0	-1	0	0	3	0	1	-1	29	0	0	0	0	0	0	49	-1	0	39	0	47
c4918	0	0	0	0	15	0	0	31	34	0	28	-1	19	0	0	1	-1	-1	0	40	0	-1	-1	-1	0	0	9	0	7	47
c5100	49	33	0	0	0	0	3	26	-1	0	-1	32	0	0	39	1	0	0	47	45	7	0	0	0	0	4	0	0	-1	47
c5187	0	0	49	5	0	0	0	14	0	-1	0	0	-1	47	0	11	-1	-1	-1	-1	-1	18	0	-1	0	5	11	24	22	47
c5464	49	47	48	0	29	0	0	0	-1	0	-1	0	0	3	28	1	-1	-1	-1	0	0	0	0	0	49	0	0	39	0	47
c5503	0	-1	-1	5	9	50	0	-1	0	-1	-1	-1	0	44	23	-1	-1	0	0	0	-1	5	0	-1	18	34	11	24	0	47
c5647	0	0	49	5	0	0	0	0	0	0	0	-1	0	48	34	0	0	0	0	49	-1	0	-1	0	44	-1	11	-1	0	47
c5704	49	0	49	0	-1	0	0	26	-1	44	0	34	39	0	0	1	-1	15	47	0	7	0	-1	0	0	0	0	0	-1	47
c5950	-1	-1	49	5	9	-1	35	12	-1	0	0	0	0	0	23	-1	0	0	0	-1	-1	5	0	0	0	-1	11	24	-1	47
c6083	0	0	-1	5	-1	44	0	0	0	0	0	-1	0	-1	34	0	-1	0	0	-1	-1	0	34	0	44	-1	11	-1	5	47
c6125	4	44	49	5	0	0	0	0	0	0	-1	0	0	50	0	0	0	-1	0	0	-1	0	0	0	-1	5	11	24	0	47
c6462	0	0	49	5	0	5	0	0	31	0	0	-1	45	-1	35	-1	0	0	-1	0	-1	0	44	0	-1	-1	11	24	44	47
c6477	0	34	0	0	0	0	0	31	-1	-1	-1	5	0	0	0	1	0	0	-1	-1	0	42	-1	34	3	8	-1	-1	32	47
c6517	0	0	49	5	11	0	0	0	0	4	0	0	0	-1	0	4	-1	0	0	-1	-1	8	19	-1	-1	0	11	24	0	47
c6538	0	34	-1	0	0	0	0	31	0	-1	0	0	-1	0	15	1	0	-1	0	0	0	42	-1	0	50	0	0	2	32	47
c6592	-1	-1	0	0	0	-1	-1	31	-1	5	0	0	0	0	0	1	0	-1	0	0	0	42	0	0	0	-1	0	0	32	47
