cellBC	cell_state
c1022	-15
c1737	-9
c1991	-4
c2140	-9
c2708	-15
c3229	-15
c3472	-15
c3522	-8
c3674	-16
c3675	-16
c3744	-4
c4046	-15
c4077	-8
c4087	-9
c4262	-8
c4358	-4
c4423	-9
c4488	-6
c4522	-6
c4529	-6
c4536	-9
c4553	-4
c4620	-8
c4656	-16
c4814	-9
c4947	-9
c4952	-4
c4990	-16
c5005	-6
c5108	-16
c5109	-16
c5124	-15
c5170	-4
c5233	-6
c5259	-8
c5262	-15
c5419	-16
c5443	-8
c5630	-16
c5646	-8
c5673	-16
c5734	-9
c5740	-6
c5820	-16
c5828	-6
c5857	-15
c5965	-9
c6063	-9
c6345	-6
c6349	-8
c6481	-16
c6710	-8
c6748	-9
c6756	-6
c6806	-6
c6839	-6
c6849	-16
c6853	-6
c6871	-4
c6884	-8
c6947	-4
c7009	-9
c7032	-15
c7117	-4
c7138	-9
c7267	-8
c7280	-9
c7508	-16
c7642	-6
c7651	-4
c7732	-6
c7862	-9
c7901	-9
c7979	-6
c8040	-4
c8121	-9
c8180	-8
c8191	-15
c8202	-16
c8234	-8
c8238	-6
c8245	-8
c8249	-4
c8284	-9
c8372	-9
c8457	-15
c8514	-8
c8539	-4
c8652	-4
c8661	-6
c8710	-6
c8715	-9
c8727	-6
c8735	-15
c8811	-6
c8821	-15
c8824	-16
c8830	-9
c8876	-6
c9011	-15
c9046	-6
c9056	-9
c9096	-6
c9109	-16
c9132	-6
c9134	-16
c9157	-6
c9332	-16
c9336	-6
c9348	-8
c9354	-4
c9483	-6
c9622	-9
c9631	-6
c9681	-9
c9684	-16
c9709	-16
c9773	-4
c9793	-4
c9860	-9
c9908	-6
c9918	-6
c9939	-9
c10021	-9
c10035	-6
c10188	-16
c10192	-9
c10218	-15
c10291	-9
c10312	-6
c10329	-15
c10363	-16
c10386	-16
c10412	-9
c10430	-6
c10555	-6
c10692	-6
c10735	-16
c10809	-8
c10813	-16
c10827	-6
c10848	-6
c10851	-6
c10890	-9
