cellBC	cell_state
c411	-15
c458	-8
c565	-3
c836	-5
c894	-15
c914	-5
c976	-15
c1010	-5
c1210	-5
c1320	-15
c1425	-1
c1552	-8
c1598	-5
c1611	-8
c1666	-8
c1687	-1
c1689	-15
c1751	-15
c1760	-5
c1771	-15
c1856	-8
c1866	-13
c1892	-15
c1921	-1
c2023	-8
c2060	-5
c2132	-3
c2164	-3
c2168	-5
c2269	-3
c2273	-5
c2317	-15
c2397	-8
c2452	-1
c2467	-15
c2480	-5
c2594	-1
c2683	-3
c2692	-15
c2713	-15
c2714	-5
c2726	-5
c2734	-1
c2757	-15
c2762	-5
c2763	-5
c2787	-8
c2803	-5
c2845	-5
c2852	-13
c2924	-5
c2969	-1
c2983	-1
c2985	-13
c3021	-5
c3029	-15
c3057	-3
c3059	-1
c3073	-1
c3089	-5
c3138	-8
c3145	-15
c3146	-3
c3150	-5
c3182	-3
c3259	-5
c3260	-3
c3297	-1
c3350	-13
c3367	-5
c3385	-5
c3388	-15
c3394	-8
c3414	-3
c3466	-15
c3502	-15
c3529	-8
c3545	-13
c3608	-5
c3632	-8
c3642	-13
c3643	-13
c3645	-1
c3648	-13
c3660	-15
c3668	-15
c3673	-5
c3677	-15
c3697	-13
c3710	-15
c3743	-15
c3769	-8
c3809	-5
c3816	-15
c3829	-5
c3841	-15
c3842	-13
c3843	-13
c3884	-5
c3885	-5
c3887	-8
c3924	-15
c3929	-3
c3973	-13
c3980	-13
c3989	-8
c3990	-5
c3999	-5
c4002	-8
c4007	-1
c4019	-15
c4025	-15
c4034	-5
c4051	-5
c4061	-5
c4080	-1
c4085	-15
c4088	-15
c4112	-15
c4134	-3
c4136	-5
c4147	-5
c4187	-15
c4207	-5
c4219	-3
c4233	-15
c4242	-8
c4251	-15
c4270	-8
c4286	-5
c4350	-3
c4356	-1
c4357	-1
c4363	-5
c4365	-8
c4388	-5
c4415	-13
c4421	-15
c4434	-13
c4435	-13
c4464	-15
c4466	-8
c4468	-15
c4470	-1
c4505	-5
c4510	-5
c4519	-13
c4534	-5
c4536	-15
c4541	-15
c4556	-5
c4559	-3
c4564	-5
c4578	-5
c4605	-15
c4607	-1
c4613	-15
c4616	-13
c4627	-15
c4639	-3
c4640	-15
c4643	-1
c4658	-5
c4679	-8
c4683	-15
c4715	-8
c4731	-1
c4734	-15
c4739	-3
c4748	-15
c4777	-13
c4823	-5
c4825	-5
c4830	-15
c4840	-15
c4864	-3
c4868	-3
c4882	-8
c4883	-8
c4885	-5
c4895	-13
c4899	-8
c4914	-5
c4923	-3
c4926	-3
c4940	-3
c4950	-13
c4961	-3
c4964	-13
c4965	-13
c4980	-8
c4991	-13
c4994	-5
c5000	-15
c5002	-5
c5009	-15
c5017	-15
c5029	-8
c5037	-13
c5041	-15
c5043	-5
c5048	-13
c5083	-5
c5095	-15
c5115	-15
c5123	-5
c5126	-15
c5136	-13
c5189	-3
c5191	-5
c5207	-5
c5212	-15
c5264	-8
c5269	-8
c5270	-1
c5271	-1
c5273	-15
c5278	-1
c5291	-5
c5302	-15
c5306	-1
c5307	-1
c5309	-8
c5315	-13
c5317	-15
c5318	-13
c5328	-15
c5332	-13
c5333	-13
c5359	-13
c5368	-15
c5385	-15
c5386	-3
c5391	-8
c5394	-1
c5396	-5
c5409	-8
c5410	-13
c5414	-5
c5431	-13
c5452	-5
c5460	-8
c5491	-1
c5501	-15
c5506	-15
c5509	-3
c5533	-3
c5543	-5
c5549	-1
c5555	-5
c5566	-5
c5575	-1
c5597	-15
c5600	-5
c5612	-3
c5645	-1
c5649	-8
c5654	-8
c5661	-1
c5667	-15
c5668	-13
c5669	-13
c5710	-3
c5718	-15
c5723	-1
c5726	-13
c5741	-5
c5742	-15
c5748	-1
c5749	-1
c5750	-15
c5759	-15
c5768	-15
c5779	-15
c5792	-15
c5794	-13
