	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c316	0	4	0	38	0	38	0	0	7	0	0	0	0	-1	33	-1	0	37	28	0	-1	-1	0	0	-1	0	47	0	-1	0
c470	0	0	47	0	16	0	-1	0	-1	0	-1	0	42	0	0	-1	0	-1	0	22	0	21	0	-1	44	36	0	0	6	0
c607	0	33	0	0	-1	-1	0	0	0	0	43	0	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	-1	0	-1	0	0	42
c1046	38	0	0	34	-1	-1	27	0	-1	0	0	0	0	37	0	0	-1	0	0	0	-1	20	-1	-1	0	0	-1	10	0	0
c1081	0	18	0	38	11	4	43	0	-1	-1	20	18	10	0	36	0	0	-1	0	2	-1	36	-1	-1	-1	47	42	43	11	-1
c1087	0	-1	-1	38	0	0	-1	0	-1	0	-1	18	18	6	0	0	0	20	0	-1	-1	-1	0	16	20	47	-1	43	0	-1
c1385	0	33	-1	0	0	-1	-1	0	0	36	26	-1	0	-1	0	0	0	34	0	0	0	0	26	0	10	36	0	33	-1	0
c1441	0	33	0	-1	0	-1	-1	0	0	36	0	-1	0	0	38	0	0	0	-1	0	0	0	0	0	36	36	0	-1	-1	0
c1565	0	0	0	0	-1	0	0	-1	40	0	22	0	40	20	-1	-1	0	0	0	-1	0	-1	0	0	33	34	0	0	-1	-1
c1579	0	-1	-1	34	-1	34	0	-1	-1	0	0	34	0	-1	0	0	0	0	0	0	0	20	0	-1	34	0	10	16	0	0
c1596	-1	18	-1	38	11	40	43	-1	0	-1	20	18	-1	-1	0	0	0	20	0	-1	-1	36	-1	16	-1	47	-1	43	0	-1
c1652	42	0	-1	-1	0	38	0	7	-1	0	0	-1	0	0	-1	28	-1	0	28	0	7	0	0	7	0	0	47	0	0	-1
c1654	21	4	-1	38	0	38	-1	0	-1	0	0	0	0	0	-1	28	0	0	28	17	7	0	0	5	0	23	47	0	0	36
c1753	0	0	0	-1	-1	28	0	0	0	0	0	0	40	-1	36	4	0	0	-1	10	34	-1	0	-1	-1	0	18	-1	16	-1
c1840	0	0	0	22	0	-1	34	0	4	0	0	1	-1	44	0	0	0	37	11	0	39	0	18	44	-1	43	33	0	0	0
c1912	36	34	38	22	-1	33	34	-1	-1	0	0	1	18	44	0	33	0	37	11	0	39	0	18	-1	31	43	0	0	33	14
c2021	0	0	40	0	0	-1	44	0	0	0	33	28	42	0	0	0	0	0	18	-1	0	-1	36	38	44	36	0	0	6	0
c2088	-1	33	0	0	0	-1	0	0	0	33	43	40	0	-1	-1	0	0	-1	-1	0	0	-1	0	0	36	0	0	0	0	42
c2134	38	50	0	-1	0	18	6	0	0	0	0	6	-1	0	49	7	0	0	-1	0	39	-1	0	36	28	-1	37	16	33	0
c2156	38	50	33	-1	0	18	6	0	-1	0	38	0	-1	0	0	7	0	0	0	0	39	33	0	36	28	0	37	16	-1	33
c2196	38	-1	0	-1	-1	34	-1	0	0	0	0	0	0	37	0	0	20	0	0	0	0	20	-1	0	0	0	-1	0	0	0
c2212	0	18	0	38	0	28	43	0	0	0	20	18	18	6	0	0	0	20	0	-1	-1	36	0	16	0	47	0	43	0	-1
c2262	7	0	0	38	7	-1	0	0	0	0	2	33	0	0	0	28	0	2	28	-1	7	49	15	0	37	-1	30	0	0	2
c2307	7	-1	-1	38	-1	38	0	0	0	0	-1	0	0	0	0	-1	-1	18	28	17	7	0	0	5	0	23	47	0	0	0
c2319	0	33	0	0	0	0	4	-1	0	36	26	0	0	0	0	-1	0	34	0	0	-1	0	-1	0	0	36	0	33	0	0
c2352	26	23	0	47	0	25	0	33	0	-1	10	0	20	0	0	0	-1	0	16	2	0	-1	0	0	6	-1	47	0	0	42
c2354	0	50	-1	0	0	-1	0	-1	0	6	36	0	37	-1	-1	0	-1	47	49	-1	33	-1	16	36	-1	-1	11	0	0	0
c2390	-1	4	0	38	0	38	0	0	-1	-1	11	0	0	22	2	-1	-1	-1	-1	-1	7	0	0	0	34	6	47	-1	6	-1
c2420	2	50	-1	20	-1	18	0	0	0	0	0	0	-1	-1	0	7	6	0	33	0	-1	0	0	-1	0	0	0	0	40	0
c2439	0	50	0	33	-1	-1	0	0	0	6	36	0	0	-1	33	0	6	47	-1	0	33	2	0	36	24	0	11	0	0	0
c2498	0	50	0	0	0	0	38	0	-1	0	-1	22	0	0	0	40	6	0	0	36	0	34	0	36	0	-1	23	0	44	28
c2644	-1	50	-1	16	20	-1	0	18	-1	0	0	22	0	0	0	0	6	0	0	0	0	-1	0	36	0	0	-1	-1	44	28
c2712	37	18	0	-1	0	-1	43	0	0	-1	20	18	38	0	0	0	0	-1	0	-1	-1	36	0	16	0	47	0	43	-1	0
c2731	-1	33	-1	0	-1	-1	18	9	0	0	43	0	0	11	-1	0	0	0	-1	0	2	-1	0	0	36	0	0	-1	0	42
c2750	-1	0	0	10	0	47	43	-1	0	-1	37	38	44	0	0	34	0	10	0	0	0	0	-1	-1	0	36	-1	0	0	-1
c2751	-1	0	25	10	0	-1	43	-1	0	0	37	-1	44	-1	0	-1	0	10	0	0	0	0	0	0	0	36	0	0	-1	0
c2754	0	4	0	38	0	38	0	0	0	0	33	6	0	-1	0	28	0	0	28	17	7	34	0	5	0	23	47	10	0	0
c2761	0	10	0	-1	7	-1	0	-1	0	0	0	33	0	0	0	-1	0	0	28	0	7	49	15	0	-1	0	0	0	-1	2
c2779	0	0	16	38	0	-1	0	16	-1	0	0	33	-1	18	-1	28	0	-1	28	0	7	49	47	-1	-1	0	16	25	0	-1
c2780	28	33	0	0	0	0	4	0	0	36	26	0	0	-1	0	0	0	34	0	0	0	6	0	0	0	36	0	33	0	0
c2791	0	0	-1	38	-1	38	0	0	0	0	0	0	0	0	0	28	0	0	28	0	7	-1	0	26	0	-1	47	-1	-1	0
c2832	-1	33	-1	0	0	0	4	-1	0	36	-1	0	0	0	0	34	0	0	-1	-1	0	0	0	0	36	36	0	-1	-1	0
c2861	0	18	0	38	0	0	-1	0	0	23	20	18	0	0	-1	0	0	20	36	2	-1	36	-1	16	-1	47	0	43	20	-1
c2876	-1	0	28	22	0	-1	34	0	0	-1	0	-1	18	0	0	0	-1	0	0	0	0	11	18	0	39	43	41	0	-1	-1
c2883	-1	50	0	0	32	18	0	0	0	-1	0	0	0	0	-1	7	-1	0	-1	0	39	0	-1	36	0	-1	-1	33	6	0
c2891	0	50	0	-1	0	18	0	0	0	0	-1	-1	0	0	34	-1	-1	5	0	0	-1	0	0	36	0	25	0	0	-1	0
c2906	38	50	0	0	-1	18	-1	-1	0	0	0	-1	-1	0	-1	-1	-1	-1	0	0	39	33	0	36	28	-1	37	-1	33	0
c2913	29	0	0	-1	0	0	0	0	0	0	-1	0	0	14	49	33	0	0	0	-1	0	12	28	-1	-1	-1	41	0	0	-1
c2920	34	33	15	0	0	0	4	0	33	36	2	0	0	0	-1	0	-1	48	36	10	0	0	0	0	0	36	-1	0	0	0
c2967	16	20	34	-1	0	40	-1	0	-1	0	0	1	18	0	0	0	-1	6	16	0	34	0	18	0	0	-1	6	-1	0	18
c2973	37	18	0	-1	0	43	43	0	0	0	-1	18	38	0	-1	0	0	20	0	2	-1	-1	0	16	-1	-1	0	-1	0	0
c2974	0	36	-1	-1	-1	-1	20	-1	40	0	22	0	40	-1	36	-1	0	0	0	0	14	-1	0	0	33	0	0	0	-1	-1
c2983	0	0	-1	0	-1	0	0	-1	40	0	22	-1	40	-1	36	0	0	0	-1	26	0	-1	0	0	33	0	-1	-1	0	-1
c3006	0	-1	40	0	0	0	44	-1	0	0	-1	-1	-1	0	0	0	0	0	0	22	-1	20	0	-1	44	36	26	21	6	0
c3012	34	0	0	-1	0	0	-1	-1	0	21	0	0	0	-1	17	33	33	-1	0	-1	0	10	0	0	0	36	46	-1	0	-1
c3045	0	17	20	38	0	38	0	0	0	0	0	0	0	39	0	-1	0	0	28	0	-1	0	0	40	0	47	47	0	0	0
c3059	33	-1	11	22	22	0	34	0	0	33	33	1	18	0	0	-1	0	38	0	0	0	33	-1	0	0	43	41	0	-1	0
c3069	0	50	0	20	0	18	0	-1	0	0	0	36	0	37	-1	7	0	0	-1	0	-1	0	0	36	0	25	0	0	0	0
c3092	0	33	0	0	-1	-1	0	0	0	33	43	0	-1	0	0	0	-1	-1	44	6	0	-1	0	0	36	-1	0	34	-1	42
c3103	0	50	-1	-1	0	-1	-1	0	0	0	0	22	39	0	18	0	-1	28	0	0	0	0	0	36	0	0	0	-1	44	28
c3145	-1	33	0	0	-1	0	4	0	-1	36	26	0	16	0	-1	0	36	34	0	-1	0	-1	0	43	29	36	0	33	0	0
c3214	16	0	34	-1	0	38	34	0	0	0	0	1	18	0	0	44	0	6	0	0	-1	0	-1	0	0	43	0	34	0	0
c3215	-1	-1	34	-1	-1	38	34	0	0	33	-1	1	18	0	0	44	0	6	0	0	-1	0	18	0	0	43	0	34	0	0
c3254	0	0	0	34	-1	34	0	0	36	47	33	-1	-1	0	-1	27	0	0	22	0	0	-1	2	0	-1	-1	0	16	33	0
c3279	0	50	0	0	0	-1	0	20	0	6	-1	0	0	0	0	7	0	25	33	0	-1	0	0	36	-1	34	20	-1	28	0
c3332	-1	0	0	38	14	38	0	33	0	0	-1	0	21	0	-1	-1	0	-1	28	0	7	38	0	-1	0	0	47	0	0	0
c3338	0	18	0	-1	-1	0	43	13	0	-1	20	18	-1	6	0	0	-1	20	0	-1	-1	-1	0	16	0	47	0	43	0	-1
c3346	0	-1	0	38	11	0	43	0	0	0	20	18	0	0	-1	0	0	20	0	2	-1	36	26	16	0	-1	0	-1	0	-1
c3347	0	-1	-1	38	11	22	-1	0	0	0	20	-1	0	0	0	0	0	20	0	2	-1	36	26	16	-1	47	-1	43	0	-1
c3369	36	18	0	38	-1	0	43	0	28	0	20	-1	0	0	-1	0	-1	20	0	2	-1	36	0	16	0	47	-1	43	0	-1
c3399	-1	-1	0	0	0	0	4	0	-1	36	26	0	-1	0	-1	0	0	34	0	0	0	0	0	0	-1	36	-1	33	0	0
c3402	0	50	0	0	0	0	0	-1	-1	6	36	20	0	0	-1	0	6	0	28	6	-1	-1	0	36	0	0	0	0	0	0
c3416	0	33	0	-1	0	0	4	0	0	36	26	0	0	0	0	0	0	34	0	0	0	0	0	0	0	-1	31	33	0	-1
c3433	0	-1	0	0	0	18	0	0	-1	0	36	0	-1	14	37	-1	38	0	42	-1	39	33	0	-1	28	33	0	0	33	29
c3439	0	0	0	0	0	47	0	29	0	21	-1	-1	10	33	0	0	-1	0	37	-1	0	10	28	-1	20	36	-1	0	-1	-1
c3448	0	0	0	38	0	38	0	0	0	-1	0	0	0	0	0	28	-1	0	28	0	7	-1	-1	0	0	0	-1	0	0	16
c3502	38	50	0	0	0	18	-1	9	0	37	0	0	-1	0	-1	7	36	-1	0	33	39	33	0	36	28	40	37	16	-1	0
c3503	38	50	0	0	0	18	-1	9	0	0	0	-1	-1	0	0	7	0	-1	-1	33	-1	33	0	36	-1	0	37	16	33	33
c3537	33	-1	0	38	0	38	0	-1	-1	0	0	33	0	0	-1	-1	0	0	28	0	7	36	0	0	0	-1	47	0	34	0
c3617	29	50	-1	20	0	18	0	42	0	-1	-1	0	-1	0	40	7	0	0	-1	-1	39	0	-1	-1	34	25	0	0	-1	0
c3618	0	0	0	10	0	47	43	0	-1	0	-1	38	44	0	0	0	0	-1	27	0	0	0	0	0	34	36	0	39	0	0
c3627	-1	4	-1	38	0	38	0	0	-1	0	11	0	0	0	-1	28	0	0	28	0	7	0	-1	4	0	-1	47	27	0	0
c3652	0	0	-1	-1	-1	0	38	39	0	0	4	33	0	0	20	0	0	0	46	0	0	-1	46	0	0	0	27	0	-1	-1
c3660	0	-1	-1	38	0	38	0	25	-1	0	33	0	0	-1	-1	28	0	0	28	0	7	0	0	5	0	-1	47	0	0	-1
c3679	26	-1	0	16	0	18	0	0	-1	39	0	0	0	0	46	7	-1	0	0	33	39	0	0	-1	0	0	0	0	16	0
