cellBC	cell_state
c475	-3
c527	-6
c584	-6
c874	-4
c1003	-14
c1102	-4
c1136	-10
c1228	-4
c1265	-4
c1287	-10
c1304	-3
c1306	-10
c1370	-10
c1421	-10
c1499	-14
c1873	-14
c1934	-11
c1953	-11
c1987	-4
c2017	-11
c2032	-11
c2040	-11
c2131	-6
c2132	-3
c2190	-11
c2193	-10
c2225	-14
c2233	-4
c2284	-3
c2294	-10
c2304	-6
c2324	-4
c2382	-4
c2400	-11
c2417	-10
c2465	-6
c2494	-14
c2526	-6
c2535	-10
c2538	-10
c2580	-11
c2620	-6
c2633	-3
c2634	-11
c2638	-11
c2667	-10
c2678	-14
c2719	-6
c2731	-6
c2733	-11
c2750	-6
c2802	-3
c2814	-4
c2829	-3
c2916	-6
c2997	-3
c3027	-6
c3057	-6
c3108	-3
c3131	-4
c3141	-10
c3155	-11
c3202	-3
c3221	-6
c3225	-11
c3235	-3
c3239	-11
c3240	-3
c3243	-11
c3281	-10
c3291	-11
c3304	-3
c3305	-3
c3329	-11
c3448	-14
c3473	-11
c3478	-11
c3527	-6
c3546	-14
c3551	-10
c3589	-6
c3603	-6
c3616	-11
c3617	-11
c3623	-11
c3655	-6
c3657	-6
c3658	-6
c3660	-11
c3663	-11
c3664	-3
c3681	-4
c3695	-6
c3703	-14
c3705	-6
c3708	-11
c3709	-11
c3724	-11
c3725	-11
c3738	-14
c3749	-4
c3774	-14
c3784	-4
c3797	-6
c3819	-14
c3820	-10
c3829	-3
c3842	-6
c3854	-4
c3861	-11
c3897	-4
c3904	-11
c3905	-11
c3923	-14
c3956	-11
c3974	-4
c3984	-3
c3987	-4
c3997	-14
c4012	-10
c4033	-6
c4046	-11
c4047	-11
c4063	-11
c4079	-4
c4093	-6
c4103	-4
c4104	-6
c4105	-6
c4110	-10
c4115	-6
c4125	-11
c4139	-11
c4140	-14
c4141	-14
c4145	-10
c4149	-6
c4162	-4
c4171	-10
c4179	-6
c4181	-14
c4186	-3
c4202	-6
c4204	-3
c4211	-3
c4225	-4
c4282	-4
c4283	-4
c4298	-11
c4303	-3
c4322	-11
c4331	-11
c4335	-6
c4343	-11
c4355	-11
c4375	-11
c4383	-6
c4385	-10
c4391	-14
c4400	-4
c4410	-6
c4472	-10
c4479	-11
c4523	-6
c4525	-14
c4598	-6
c4600	-14
c4602	-14
c4608	-6
c4612	-11
c4617	-6
c4618	-3
c4630	-6
c4654	-10
c4657	-14
c4670	-6
c4675	-14
c4676	-3
c4682	-11
c4686	-3
c4726	-11
c4731	-3
c4733	-6
c4742	-6
c4748	-14
c4763	-11
c4768	-11
c4781	-3
c4784	-3
c4788	-10
c4809	-14
c4816	-10
c4818	-3
c4823	-3
c4826	-11
c4833	-14
c4834	-11
c4842	-10
c4856	-14
c4863	-6
c4879	-4
c4881	-11
c4885	-6
c4887	-4
c4903	-11
c4912	-3
c4923	-6
c4929	-3
c4942	-11
c4945	-6
c4957	-10
c4995	-6
c5000	-11
c5001	-11
c5002	-11
c5022	-10
c5033	-6
c5037	-11
c5051	-11
c5065	-14
c5091	-10
c5125	-3
c5127	-14
c5129	-11
c5134	-11
c5144	-11
c5148	-4
c5149	-4
c5165	-4
c5167	-3
c5172	-3
c5188	-10
c5194	-3
c5200	-11
c5203	-11
c5208	-14
c5213	-6
c5222	-14
c5224	-11
c5227	-11
c5235	-6
c5236	-6
c5239	-11
c5247	-4
c5263	-11
c5277	-10
c5282	-11
c5294	-10
c5298	-11
c5316	-10
c5318	-3
c5364	-11
c5379	-3
c5382	-10
c5384	-4
c5396	-10
c5433	-6
c5447	-11
c5450	-10
c5470	-4
c5476	-10
c5483	-10
c5487	-11
c5491	-14
c5498	-14
c5508	-14
c5513	-14
c5515	-6
c5522	-6
c5523	-6
c5527	-11
c5532	-6
c5544	-11
c5550	-6
c5583	-14
c5600	-11
c5636	-3
c5651	-6
c5662	-10
c5671	-6
c5674	-10
c5679	-6
c5686	-11
c5690	-6
c5707	-14
c5719	-6
c5724	-14
c5744	-4
c5751	-14
c5767	-3
c5803	-3
c5806	-6
c5810	-10
c5811	-10
c5817	-11
c5830	-6
c5840	-6
c5841	-6
c5848	-3
c5869	-14
c5872	-6
c5877	-11
c5886	-6
c5903	-10
c5916	-6
c5927	-14
c5934	-3
c5938	-6
c5945	-14
c5960	-3
c5981	-6
c5982	-6
c5985	-4
c5994	-3
c6004	-11
c6013	-6
c6030	-6
c6044	-11
c6053	-6
c6068	-10
c6073	-14
c6078	-11
c6095	-14
c6101	-3
c6109	-11
c6115	-4
c6118	-11
c6163	-3
c6171	-6
c6178	-4
c6198	-6
c6208	-6
c6209	-6
c6240	-4
c6262	-4
c6271	-6
c6280	-6
c6281	-6
c6285	-4
c6295	-6
c6296	-4
c6303	-3
c6307	-11
c6310	-4
c6337	-10
c6353	-14
c6362	-11
c6367	-6
c6376	-14
c6380	-10
c6400	-6
c6401	-6
c6423	-6
c6455	-4
c6460	-11
c6461	-11
c6464	-6
c6467	-11
c6480	-11
c6497	-11
c6499	-3
c6502	-10
c6505	-10
c6514	-10
c6520	-6
c6530	-6
c6531	-6
c6546	-4
c6553	-11
c6558	-11
c6559	-11
c6570	-11
c6571	-11
c6588	-14
c6591	-10
c6598	-11
c6608	-11
c6609	-11
c6612	-6
c6619	-6
c6621	-6
c6643	-4
c6644	-4
c6650	-6
c6651	-6
c6654	-14
c6660	-4
c6661	-4
c6666	-14
c6684	-3
c6692	-6
c6699	-6
c6700	-3
c6710	-4
c6733	-4
c6734	-10
c6743	-14
c6744	-11
c6746	-6
c6757	-4
