cellBC	cell_state
c1464	-14
c1699	-8
c2146	-8
c2432	-7
c2442	-14
c2458	-7
c2507	-14
c2701	-9
c2728	-4
c2752	-7
c2808	-7
c2884	-14
c2905	-1
c2935	-9
c2936	-7
c2937	-7
c2961	-1
c3072	-9
c3075	-7
c3152	-1
c3177	-14
c3199	-7
c3394	-1
c3408	-7
c3411	-7
c3434	-1
c3466	-9
c3573	-1
c3586	-9
c3598	-7
c3633	-7
c3702	-7
c3760	-9
c3788	-7
c3791	-7
c3909	-1
c3925	-1
c4031	-4
c4178	-8
c4210	-4
c4220	-14
c4273	-7
c4280	-8
c4333	-14
c4419	-9
c4501	-7
c4522	-7
c4636	-1
c4638	-7
c4647	-9
c4658	-9
c4672	-14
c4689	-7
c4817	-8
c4889	-14
c4891	-9
c4910	-9
c4983	-14
c4990	-7
c5027	-8
c5043	-9
c5055	-14
c5061	-7
c5142	-14
c5227	-7
c5228	-14
c5231	-14
c5280	-14
c5297	-14
c5308	-7
c5310	-1
c5319	-4
c5375	-4
c5454	-8
c5486	-1
c5496	-7
c5528	-1
c5530	-7
c5546	-8
c5596	-7
c5615	-4
c5702	-14
c5705	-14
c5730	-8
c5740	-7
c5766	-1
c5794	-9
c5813	-8
c5818	-8
c5836	-7
c5850	-14
c5859	-1
c5953	-14
c5981	-14
c6034	-14
c6045	-8
c6058	-4
c6082	-8
c6088	-1
c6124	-14
c6127	-8
c6157	-8
c6191	-1
c6241	-9
c6312	-14
c6325	-9
c6328	-7
c6373	-14
c6380	-4
c6410	-7
c6415	-14
c6422	-14
c6433	-8
c6438	-1
c6441	-14
c6445	-14
c6525	-8
c6536	-14
c6560	-7
c6561	-7
c6568	-8
c6575	-14
c6591	-4
c6608	-8
c6642	-14
c6676	-14
c6709	-4
c6748	-8
c6753	-8
c6783	-9
c6793	-7
c6794	-8
c6818	-1
c6838	-14
c6857	-8
c6904	-4
c6992	-1
c6997	-7
c7005	-1
c7040	-14
c7051	-4
c7076	-4
c7135	-14
c7163	-8
c7171	-4
c7172	-14
c7185	-4
c7195	-7
c7197	-7
c7247	-1
c7255	-4
c7314	-14
c7329	-14
c7332	-7
c7412	-14
c7428	-9
c7430	-7
c7504	-9
c7532	-4
c7534	-14
c7539	-1
c7545	-9
c7552	-14
c7587	-9
c7595	-14
c7600	-14
c7624	-14
c7655	-14
c7677	-7
c7693	-14
c7695	-14
c7709	-4
c7717	-4
c7738	-7
c7779	-7
c7800	-1
c7833	-14
c7865	-7
c7871	-7
c7872	-14
c7885	-4
c7887	-1
c7897	-1
c7914	-8
c7932	-8
c7952	-7
c7956	-8
c7961	-9
c7982	-9
c8004	-9
c8030	-7
c8031	-7
c8068	-14
c8106	-14
c8117	-14
c8120	-14
c8145	-4
c8152	-7
c8196	-14
c8207	-7
c8214	-1
c8247	-7
c8256	-9
c8272	-9
c8277	-8
c8295	-8
c8309	-9
c8313	-14
c8315	-14
c8317	-14
c8335	-7
c8336	-9
c8355	-4
c8356	-7
c8367	-1
c8370	-8
c8409	-4
c8412	-14
c8414	-14
c8420	-8
c8437	-8
c8449	-14
c8470	-4
c8491	-7
c8501	-4
c8530	-7
c8580	-4
c8592	-7
c8598	-7
c8606	-9
c8635	-4
c8648	-7
c8664	-14
c8665	-14
c8668	-4
c8697	-14
c8702	-7
c8703	-7
c8705	-1
c8714	-14
c8723	-8
c8729	-4
c8736	-14
c8783	-14
c8788	-14
c8799	-7
c8801	-4
c8817	-7
c8820	-9
c8855	-7
c8862	-1
c8871	-8
c8876	-7
c8878	-4
c8880	-14
c8882	-4
c8925	-9
c8934	-9
c8943	-4
c8947	-7
c8949	-1
c8955	-9
c8964	-4
c8968	-4
c8988	-7
c8993	-7
c9004	-1
c9008	-4
c9026	-1
c9041	-4
c9048	-4
c9082	-4
c9099	-14
c9113	-8
c9118	-7
c9131	-7
c9134	-4
c9166	-8
c9174	-14
c9195	-14
c9225	-14
c9231	-8
c9244	-4
c9275	-4
c9300	-1
c9306	-8
c9314	-14
c9322	-7
c9326	-14
c9335	-8
c9348	-7
c9354	-4
c9356	-7
c9365	-9
c9366	-7
c9368	-7
c9369	-7
c9375	-4
c9380	-9
c9382	-8
c9408	-9
c9413	-1
c9418	-1
c9420	-9
c9426	-7
c9429	-14
c9436	-14
c9439	-8
c9444	-9
c9466	-1
c9509	-9
c9511	-4
c9521	-1
c9524	-8
c9553	-9
c9566	-8
c9567	-8
c9574	-4
c9580	-4
c9605	-7
c9611	-1
c9653	-9
c9654	-14
c9657	-9
c9701	-7
c9704	-1
c9708	-8
c9762	-7
c9764	-8
c9765	-8
c9766	-8
c9773	-8
c9781	-9
c9794	-1
c9795	-1
c9803	-14
c9810	-1
c9830	-8
c9831	-8
c9846	-4
c9854	-9
c9873	-1
c9890	-8
c9892	-8
c9898	-7
c9934	-8
c9935	-8
c9939	-9
c9944	-4
c9946	-4
c9983	-14
c9984	-8
c9989	-1
c9994	-4
c9998	-7
c10013	-4
c10020	-14
c10027	-7
c10034	-14
c10035	-14
c10036	-14
c10047	-7
c10049	-7
c10060	-7
c10069	-7
c10073	-14
c10083	-14
c10114	-4
c10119	-4
c10128	-7
c10130	-14
c10131	-14
c10145	-14
c10146	-8
c10154	-7
c10155	-7
c10156	-1
c10165	-4
c10167	-14
c10174	-1
c10197	-8
c10198	-14
c10219	-14
c10272	-8
c10278	-9
c10302	-7
c10318	-7
c10325	-14
c10342	-9
c10352	-1
c10357	-1
c10366	-7
c10367	-7
c10381	-1
c10386	-7
c10395	-8
c10440	-8
c10442	-7
c10450	-14
c10453	-14
c10463	-8
c10469	-14
c10473	-7
c10492	-7
c10496	-1
c10501	-7
c10515	-9
c10523	-7
c10533	-4
c10543	-4
c10576	-4
c10585	-14
c10586	-14
c10609	-7
c10615	-7
c10636	-14
c10648	-9
c10660	-7
c10683	-14
c10698	-14
c10712	-14
c10721	-14
c10731	-4
c10745	-9
c10754	-9
c10756	-14
c10758	-14
c10779	-14
c10782	-7
c10795	-4
c10796	-1
c10798	-14
c10807	-14
c10814	-14
c10815	-14
c10821	-8
c10829	-7
c10845	-7
c10846	-4
c10853	-1
c10864	-9
c10865	-9
c10879	-8
c10881	-7
c10884	-9
c10890	-4
c10899	-9
c10905	-8
c10909	-1
c10910	-7
c10911	-7
c10918	-7
c10919	-7
c10928	-14
c10937	-7
c10940	-9
c10949	-1
c10966	-8
c10970	-7
c10982	-9
c10988	-14
c11013	-4
c11027	-14
c11032	-8
c11034	-4
c11036	-7
c11037	-7
c11038	-14
c11056	-1
c11078	-8
c11082	-14
c11086	-1
c11105	-14
c11106	-8
c11109	-4
c11115	-14
c11119	-14
c11127	-14
c11133	-7
c11142	-14
c11145	-9
c11159	-14
c11163	-1
c11189	-8
c11191	-4
c11202	-8
c11208	-7
c11210	-4
c11212	-1
c11213	-1
c11223	-4
c11231	-4
c11240	-7
c11241	-7
c11242	-14
c11259	-1
c11264	-9
c11266	-7
c11267	-7
c11274	-14
c11276	-4
c11289	-14
c11298	-7
c11300	-7
c11316	-4
c11319	-8
c11328	-9
c11333	-14
c11392	-14
c11393	-14
c11394	-14
c11401	-7
c11403	-9
c11431	-1
c11434	-14
c11439	-14
c11448	-4
c11465	-4
c11481	-9
c11486	-4
c11489	-9
c11501	-9
c11518	-7
c11520	-7
c11526	-14
c11529	-7
c11532	-9
c11536	-7
c11585	-14
c11592	-8
c11599	-14
c11602	-9
c11614	-7
c11625	-14
c11629	-7
c11633	-7
c11640	-4
