	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1471	0	-1	1	0	0	0	9	0	45	0	-1	0	0	-1	25	2	0	0	-1	14	22	0	0	-1	27	25	0	25	-1	0
c1923	0	11	1	0	-1	-1	9	0	-1	0	-1	0	0	0	25	0	0	0	0	14	0	-1	0	0	27	0	0	0	39	0
c1986	-1	0	-1	0	0	0	9	0	-1	-1	-1	0	0	0	25	-1	6	0	31	14	0	-1	0	0	27	9	-1	0	-1	0
c2055	7	49	0	16	0	-1	0	-1	0	22	-1	0	0	0	0	0	27	-1	10	27	10	0	0	9	44	35	-1	0	0	0
c2155	22	0	0	-1	-1	0	0	0	0	22	0	0	0	0	-1	0	-1	18	10	-1	-1	-1	0	0	44	35	-1	0	0	0
c2260	46	-1	1	-1	0	0	-1	0	41	0	-1	0	-1	0	25	0	0	0	0	-1	0	0	0	0	-1	0	28	0	39	0
c2415	0	26	1	39	0	0	9	-1	0	0	-1	0	0	11	-1	-1	0	14	0	14	0	1	22	37	27	0	-1	0	0	0
c2491	-1	-1	0	49	0	25	0	0	0	0	-1	0	-1	0	-1	0	27	0	-1	25	10	4	-1	0	0	-1	-1	0	43	39
c2555	0	35	-1	-1	-1	0	9	0	48	0	-1	0	-1	0	25	7	21	-1	0	14	30	0	0	0	-1	48	0	0	0	0
c2585	-1	22	-1	28	-1	-1	7	-1	0	-1	6	44	0	0	25	0	0	0	0	0	0	6	0	43	6	0	9	-1	27	0
c2607	-1	1	-1	28	-1	6	0	-1	0	-1	16	-1	0	0	6	0	0	0	0	-1	-1	-1	0	-1	0	-1	0	14	27	-1
c2683	0	-1	0	28	0	-1	10	25	0	50	0	0	6	0	-1	-1	-1	-1	0	0	0	6	0	0	0	0	0	-1	27	-1
c2763	0	-1	0	0	31	28	0	0	0	48	9	25	0	0	0	-1	27	-1	-1	0	0	-1	0	0	0	-1	0	-1	0	0
c2830	0	47	0	-1	25	0	6	0	0	0	28	0	6	0	-1	0	14	0	0	-1	-1	0	0	-1	0	15	44	0	-1	0
c2850	0	-1	0	-1	0	0	-1	25	-1	-1	0	0	11	0	0	-1	21	0	48	0	0	6	3	0	0	0	0	-1	27	0
c2872	0	0	0	-1	32	-1	18	0	0	0	0	39	0	0	-1	0	27	18	10	0	10	0	0	0	44	35	-1	0	42	33
c2898	0	0	-1	0	0	0	18	0	0	-1	0	0	0	0	-1	0	27	18	10	0	10	0	0	6	-1	35	-1	0	42	0
c2933	0	0	-1	0	0	0	0	-1	0	0	-1	0	0	0	0	-1	27	18	10	0	10	0	0	0	44	35	-1	-1	44	0
c2957	32	-1	-1	28	-1	-1	0	0	6	-1	29	-1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	9	0	-1	-1
c3000	37	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	27	-1	10	0	-1	-1	48	0	0	-1	0	0	0	0
c3152	0	0	1	39	0	0	-1	0	0	0	-1	0	0	0	-1	6	0	0	14	14	22	16	-1	0	27	37	0	0	-1	0
c3153	0	0	1	39	-1	0	-1	0	0	-1	-1	0	0	17	25	0	0	0	14	14	22	16	-1	0	27	-1	-1	-1	-1	0
c3195	0	6	-1	28	-1	-1	10	-1	0	50	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	6	1	0	-1	0
c3241	18	-1	-1	0	25	0	0	0	0	0	-1	0	0	0	-1	0	0	0	25	0	-1	6	0	-1	0	-1	44	0	28	0
c3390	25	0	0	-1	0	28	0	0	0	48	0	-1	0	-1	0	0	-1	-1	-1	0	0	22	6	0	6	48	0	-1	0	44
c3441	-1	0	0	0	0	0	-1	0	-1	0	0	0	1	0	0	0	27	-1	10	0	10	33	31	0	44	-1	-1	0	-1	0
c3443	3	0	50	28	0	-1	-1	0	0	-1	0	0	0	0	0	0	21	0	0	0	0	-1	0	0	0	0	0	-1	27	25
c3527	-1	14	0	0	0	0	41	-1	0	0	-1	30	39	0	0	-1	27	0	10	25	6	-1	0	-1	-1	0	28	0	0	0
c3599	0	37	1	35	-1	0	9	0	0	0	-1	0	0	0	25	5	-1	0	0	14	-1	0	0	-1	27	0	0	0	39	0
c3629	37	-1	0	-1	0	0	0	-1	49	21	0	30	0	0	37	0	27	0	10	0	-1	-1	0	0	-1	0	32	1	5	14
