cellBC	cell_state
c897	-4
c966	-10
c1545	-9
c1648	-10
c1753	-9
c1763	-4
c2093	-9
c2370	-9
c2452	-10
c3153	-3
c3187	-3
c3510	-10
c3709	-15
c3860	-9
c3951	-4
c4059	-9
c4080	-3
c4087	-9
c4130	-9
c4633	-10
c4685	-15
c4688	-7
c4724	-15
c4752	-7
c4903	-10
c4922	-3
c5112	-4
c5113	-4
c5189	-3
c5355	-4
c5424	-10
c5465	-9
c5500	-9
c5505	-9
c5544	-7
c5592	-4
c5624	-9
c5633	-3
c5700	-9
c5912	-7
c5939	-3
c6020	-15
c6144	-7
c6231	-10
c6243	-10
c6339	-7
c6515	-10
c6657	-3
c6708	-9
c6735	-10
c6801	-9
c6856	-15
c6881	-4
c6909	-9
c7126	-15
c7147	-15
c7168	-7
c7276	-3
c7352	-10
c7436	-15
c7518	-9
c7535	-3
c7563	-9
c7604	-15
c7631	-9
c7634	-3
c7696	-15
c7773	-3
c7794	-4
c7854	-3
c7890	-15
c7893	-15
c7959	-10
c7966	-10
c8017	-9
c8101	-3
c8216	-7
c8293	-9
c8385	-4
c8401	-3
c8406	-10
c8460	-3
c8545	-9
c8546	-3
c8549	-4
c8555	-9
c8600	-3
c8637	-9
c8702	-4
c8720	-4
c8721	-4
c8726	-10
c8768	-9
c8800	-7
c8809	-15
c8860	-3
c8929	-10
c8964	-15
c8981	-7
c9002	-4
c9029	-3
c9034	-10
c9081	-4
c9165	-4
c9184	-15
c9191	-7
c9206	-4
c9215	-9
c9237	-15
c9263	-7
c9327	-9
c9328	-9
c9342	-15
c9368	-7
c9408	-3
c9484	-3
c9550	-3
c9612	-15
c9626	-3
c9628	-10
c9655	-4
c9679	-3
c9688	-9
c9690	-9
c9780	-9
c9958	-10
c9987	-4
c10045	-9
c10077	-4
c10086	-15
c10091	-9
c10157	-9
c10172	-3
c10182	-7
c10189	-9
c10250	-7
c10290	-10
c10291	-10
c10298	-3
c10341	-9
c10366	-3
c10372	-7
c10422	-9
c10460	-7
c10562	-7
c10642	-10
c10649	-15
c10665	-3
c10678	-4
c10717	-3
c10795	-9
c10821	-15
c10834	-15
c10846	-4
c10900	-3
c10928	-7
c10932	-7
c10971	-9
c10991	-4
c11002	-3
c11032	-3
c11033	-3
c11045	-15
c11108	-3
c11125	-9
c11133	-4
c11142	-15
c11161	-3
c11232	-3
c11253	-9
c11311	-9
c11351	-3
c11354	-4
c11407	-10
c11423	-9
c11424	-7
c11453	-10
c11456	-10
c11502	-3
c11504	-3
c11510	-4
c11553	-9
c11592	-4
c11614	-7
c11661	-10
c11715	-9
c11727	-4
c11736	-3
c11811	-15
c11834	-15
c11862	-15
c11872	-15
c11881	-4
c11974	-10
c11976	-7
c11981	-9
c11996	-10
c12004	-3
c12015	-9
c12018	-3
c12019	-3
c12088	-4
c12092	-3
c12104	-7
c12175	-9
c12189	-9
c12232	-4
c12242	-3
c12247	-15
c12260	-9
c12329	-15
c12424	-9
c12426	-7
c12470	-3
c12501	-15
c12550	-4
c12563	-15
c12597	-9
c12643	-7
c12653	-4
c12756	-9
c12760	-7
c12783	-15
c12804	-9
c12805	-9
c12808	-7
c12813	-9
c12833	-10
c12911	-3
c12944	-15
c12976	-3
c13003	-3
c13018	-3
c13023	-3
c13089	-10
c13095	-15
c13108	-9
c13116	-4
c13128	-9
c13146	-10
c13184	-10
c13193	-3
c13241	-4
c13263	-3
c13272	-4
c13281	-4
c13295	-3
c13296	-15
c13330	-15
c13356	-9
c13392	-9
c13393	-9
c13401	-9
c13428	-15
c13430	-9
c13439	-9
c13445	-7
c13451	-4
c13458	-3
c13460	-9
c13467	-15
c13495	-3
c13505	-9
c13560	-7
c13570	-9
c13578	-4
c13620	-10
c13630	-9
c13631	-9
c13638	-9
c13652	-9
c13661	-3
c13670	-10
c13672	-4
c13675	-7
c13686	-10
c13699	-4
c13719	-3
c13775	-3
c13782	-7
c13784	-10
c13835	-3
c13838	-9
c13842	-3
c13912	-9
c13927	-3
c13959	-3
c13979	-10
c14020	-3
c14029	-4
c14035	-10
c14071	-10
c14077	-9
c14080	-3
c14097	-9
c14134	-4
c14136	-3
c14145	-3
c14150	-9
c14160	-7
c14197	-7
c14207	-3
c14210	-10
c14234	-15
c14261	-10
c14285	-15
c14298	-15
c14359	-4
c14365	-10
c14366	-10
c14373	-3
c14374	-10
c14388	-9
c14432	-7
c14460	-9
c14488	-9
c14493	-7
c14505	-3
c14506	-15
c14509	-7
c14511	-9
c14530	-10
c14551	-9
c14552	-4
c14559	-3
c14581	-9
c14623	-10
c14630	-15
c14640	-3
c14660	-9
c14677	-15
c14710	-10
c14734	-15
c14741	-10
c14745	-9
c14771	-3
c14815	-3
c14816	-9
c14824	-15
c14830	-3
c14845	-3
c14847	-3
c14852	-3
c14861	-4
c14869	-7
c14879	-3
c14882	-4
c14895	-10
c14901	-7
c14915	-10
c14938	-15
c14949	-4
c14952	-9
c14957	-3
c14995	-3
c15002	-9
c15005	-10
c15009	-9
c15031	-10
c15039	-4
c15071	-9
c15085	-9
c15097	-9
c15102	-7
c15109	-9
c15116	-3
c15118	-15
c15120	-4
c15126	-10
c15132	-15
c15161	-3
c15180	-4
c15187	-7
c15210	-15
c15232	-15
c15250	-9
c15284	-9
c15290	-3
c15300	-9
c15305	-7
c15325	-3
c15331	-9
c15381	-3
c15445	-7
c15463	-7
c15499	-7
c15525	-9
c15535	-15
c15539	-3
c15542	-3
c15546	-9
c15549	-7
c15558	-15
c15569	-3
c15599	-3
c15608	-9
c15615	-7
c15618	-3
c15644	-3
c15698	-15
c15701	-3
c15718	-3
c15738	-3
c15757	-4
c15761	-15
c15766	-7
c15767	-7
c15773	-3
c15778	-3
c15780	-7
c15784	-3
c15801	-15
c15814	-15
c15832	-15
c15863	-10
c15914	-9
c15961	-4
c15986	-9
c15987	-9
c15989	-9
c15990	-4
c15996	-3
c16010	-15
c16024	-7
c16028	-9
c16029	-9
c16030	-9
c16062	-4
c16063	-4
c16065	-9
c16067	-7
c16087	-15
c16089	-9
c16108	-9
c16125	-3
c16134	-9
c16135	-9
c16211	-3
c16220	-10
c16231	-9
c16237	-7
c16271	-3
c16276	-9
c16277	-9
c16301	-9
c16302	-15
c16306	-9
c16317	-9
c16333	-10
c16336	-15
c16394	-4
c16399	-3
c16404	-7
c16443	-7
c16444	-15
c16464	-9
c16484	-4
c16485	-4
c16507	-15
c16545	-3
c16554	-7
c16560	-3
c16579	-4
c16586	-4
c16590	-10
c16591	-10
c16642	-9
c16643	-9
c16666	-9
c16667	-9
c16687	-4
c16692	-10
c16717	-10
c16725	-7
c16733	-3
c16741	-10
c16751	-4
c16773	-9
c16783	-3
c16799	-7
c16806	-9
c16843	-7
c16858	-15
c16865	-9
c16870	-4
c16889	-4
c16892	-10
c16920	-7
c16934	-9
c16941	-3
c16947	-4
c16968	-15
c16985	-15
c16986	-3
c17060	-10
c17068	-10
c17071	-3
c17101	-3
c17103	-9
c17105	-10
c17132	-4
c17137	-10
c17141	-4
c17146	-3
c17182	-7
c17189	-15
c17221	-7
c17227	-10
c17234	-3
c17235	-3
c17250	-9
c17268	-3
c17279	-9
c17282	-4
c17290	-7
c17307	-9
c17308	-3
c17340	-15
c17347	-3
c17377	-9
c17392	-3
c17397	-10
c17403	-3
c17420	-4
c17424	-3
c17433	-15
c17469	-7
c17498	-10
c17509	-9
c17510	-15
c17519	-9
c17541	-10
c17572	-4
c17586	-3
c17598	-10
c17611	-15
c17614	-9
c17639	-9
c17640	-3
c17664	-4
c17670	-10
c17672	-9
