	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c978	-1	0	0	34	0	-1	0	-1	0	18	0	14	32	-1	0	-1	0	10	-1	0	0	-1	-1	27	0	42	0	-1	0	34
c3242	-1	-1	0	-1	0	27	0	0	-1	18	14	0	0	-1	0	49	-1	0	40	-1	36	0	0	0	41	0	0	0	34	-1
c3848	-1	0	-1	0	0	0	-1	0	0	36	40	42	0	0	0	0	0	-1	-1	0	0	-1	14	0	-1	50	0	0	0	34
c3937	0	0	0	0	0	0	0	0	0	18	0	-1	0	0	-1	0	-1	10	-1	0	-1	-1	23	27	0	36	0	0	0	34
c3950	0	37	0	0	-1	0	-1	-1	14	-1	34	0	0	0	0	-1	-1	-1	40	43	-1	-1	44	0	-1	42	0	0	0	0
c3963	-1	0	34	0	0	36	0	34	14	18	45	-1	0	0	0	0	0	10	-1	0	0	-1	0	27	-1	-1	0	-1	0	-1
c4026	0	45	-1	-1	-1	0	-1	0	0	-1	0	-1	0	-1	0	0	41	0	-1	0	45	0	0	0	0	42	46	-1	0	0
c4051	0	42	0	-1	0	42	0	-1	0	16	-1	42	0	12	38	0	10	-1	-1	48	0	-1	0	-1	0	-1	-1	0	15	34
c4880	-1	-1	0	34	-1	0	27	-1	31	18	0	14	-1	36	34	44	-1	10	-1	0	0	-1	0	27	0	0	0	-1	-1	34
c5004	-1	0	0	36	0	0	0	17	0	0	0	-1	40	-1	43	0	13	10	12	0	0	-1	-1	21	34	0	-1	-1	5	0
c5136	0	36	0	-1	-1	-1	-1	0	36	-1	36	-1	-1	0	0	48	14	0	-1	0	28	0	45	0	0	0	-1	0	-1	0
c5209	-1	0	0	28	50	14	18	49	0	0	0	0	18	-1	0	-1	0	0	40	0	0	0	44	37	0	42	0	-1	0	0
c5369	-1	-1	0	-1	41	-1	0	-1	-1	0	8	0	0	-1	28	0	0	0	40	-1	36	0	0	0	0	0	0	-1	37	16
c5375	0	45	2	0	-1	-1	10	36	0	0	0	33	0	0	-1	0	48	0	40	28	42	-1	0	0	0	42	0	0	-1	45
c5387	-1	-1	15	0	50	0	0	0	0	0	26	0	0	0	42	0	-1	0	40	0	0	-1	-1	46	-1	42	-1	0	46	-1
c5530	-1	-1	37	0	0	32	-1	0	0	18	18	45	48	38	-1	0	0	10	-1	-1	0	-1	-1	14	38	-1	0	16	26	34
c5744	42	44	0	0	0	27	0	-1	-1	25	0	36	-1	0	0	0	0	0	40	-1	0	-1	14	0	-1	-1	50	38	0	16
c5865	0	0	-1	48	0	8	0	0	-1	-1	0	42	0	-1	0	0	-1	-1	-1	48	0	-1	0	-1	0	28	17	0	15	34
c5924	-1	-1	10	0	0	37	36	0	0	-1	0	0	0	-1	-1	40	0	0	-1	23	27	48	44	37	0	-1	-1	0	-1	-1
c6030	0	45	0	44	50	0	0	0	0	0	-1	-1	0	-1	34	41	0	42	40	0	0	0	0	0	37	42	0	0	0	0
c6037	41	36	0	-1	0	-1	0	0	0	0	36	0	0	0	0	0	14	-1	-1	0	0	0	-1	0	0	37	4	-1	42	0
c6125	0	-1	8	38	50	-1	0	0	44	-1	0	0	43	0	0	-1	0	0	40	0	-1	-1	0	0	14	-1	0	0	-1	0
c6131	40	-1	0	0	0	0	0	0	0	0	0	-1	45	0	0	0	-1	10	-1	-1	-1	-1	-1	0	0	-1	0	1	0	-1
c6171	0	0	33	-1	0	0	0	-1	0	18	0	0	0	0	0	0	0	10	-1	14	0	-1	0	44	0	0	42	45	-1	34
c6172	0	0	0	0	0	-1	0	34	0	18	19	0	-1	45	-1	0	-1	10	-1	-1	0	-1	0	27	0	0	0	0	-1	34
c6253	-1	18	0	-1	0	27	0	0	0	-1	0	-1	-1	-1	0	0	50	0	40	-1	36	0	0	-1	0	0	0	0	34	-1
c6657	28	0	28	0	-1	18	23	0	0	0	-1	0	40	0	10	0	0	10	12	0	0	-1	0	18	-1	-1	-1	-1	-1	48
c6658	0	0	28	45	-1	-1	0	48	0	36	-1	-1	40	0	10	-1	0	10	12	0	0	-1	23	0	-1	50	-1	34	5	-1
