	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c946	12	20	0	6	-1	0	-1	0	-1	0	26	0	-1	0	-1	27	42	0	0	0	-1	0	0	-1	-1	0	0	0	0	42
c1020	-1	-1	0	6	-1	16	27	23	0	-1	26	0	-1	0	43	27	0	-1	14	0	42	0	-1	-1	-1	0	0	0	-1	-1
c1052	12	0	0	6	6	0	-1	25	-1	13	26	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	0	-1	-1	0	8	0	0
c1081	0	14	-1	-1	0	0	0	0	-1	-1	0	0	46	0	0	0	30	-1	42	23	42	0	-1	-1	14	0	-1	0	0	0
c1099	8	14	0	6	0	38	-1	-1	-1	0	10	0	0	14	-1	-1	0	0	0	-1	-1	27	0	0	-1	0	34	31	16	13
c1139	40	-1	0	6	7	9	0	0	0	5	-1	0	-1	21	0	22	0	23	-1	-1	42	19	0	0	0	-1	3	0	22	0
c1176	-1	-1	0	6	42	0	0	0	50	39	-1	0	13	0	0	27	0	44	10	-1	42	0	44	34	0	-1	24	45	0	0
c1219	13	-1	-1	0	0	0	-1	0	-1	16	-1	0	-1	46	-1	0	0	-1	0	0	42	0	14	0	0	-1	4	0	0	-1
c1260	8	14	8	-1	0	-1	-1	-1	-1	-1	10	0	0	-1	-1	0	-1	0	0	0	-1	27	-1	-1	-1	0	0	0	-1	-1
c1427	0	0	0	-1	0	0	-1	0	0	0	-1	-1	-1	0	20	-1	6	0	0	-1	42	32	0	42	-1	-1	0	-1	0	14
c1433	0	9	0	6	13	-1	42	0	-1	0	16	0	0	-1	0	0	0	0	-1	-1	-1	12	0	0	-1	0	0	0	0	0
c1467	12	-1	44	6	6	-1	-1	25	0	0	26	14	-1	-1	0	-1	0	0	0	0	42	0	0	0	-1	0	0	14	0	29
c1534	0	24	0	6	0	8	15	0	-1	0	-1	0	0	-1	0	0	13	0	-1	0	-1	-1	0	0	-1	0	0	0	14	-1
c1673	0	24	0	6	0	8	15	34	-1	0	22	-1	0	-1	0	-1	0	5	0	12	42	12	0	-1	-1	0	0	0	14	0
c1750	8	34	-1	0	0	0	13	0	-1	16	0	0	0	0	39	0	0	-1	0	0	42	0	0	22	14	-1	4	-1	0	0
c1834	38	0	23	6	0	38	-1	0	-1	0	10	0	0	0	-1	-1	0	0	0	0	42	0	0	27	-1	31	0	34	-1	13
c1891	0	-1	0	0	0	0	0	0	0	-1	-1	0	0	34	0	0	22	-1	0	0	42	-1	0	-1	-1	0	4	0	0	0
c1911	8	34	-1	0	0	0	-1	0	-1	-1	0	-1	0	0	39	0	0	-1	0	0	42	0	-1	22	14	-1	4	44	0	-1
c2065	12	46	22	6	6	0	42	23	0	0	26	8	-1	0	0	27	0	4	-1	0	42	0	0	2	-1	0	-1	0	27	0
c2074	48	24	-1	-1	0	0	15	0	42	0	0	0	-1	50	17	0	-1	0	0	14	42	0	0	0	-1	0	0	-1	-1	-1
c2131	0	24	-1	6	8	0	15	-1	-1	0	0	0	0	0	0	0	0	0	0	0	42	40	-1	0	-1	0	0	0	0	-1
c2151	0	24	0	6	0	-1	15	0	0	0	0	-1	-1	0	-1	-1	0	27	0	0	42	0	0	0	-1	-1	0	0	0	6
c2171	0	-1	-1	6	0	15	0	20	29	33	0	-1	-1	27	0	0	0	0	-1	50	42	0	0	-1	-1	0	1	0	-1	0
c2337	-1	0	3	6	0	0	42	0	-1	0	16	-1	0	0	0	0	0	0	20	0	-1	-1	-1	0	-1	0	0	0	-1	42
c2338	0	-1	0	0	0	-1	-1	-1	19	16	-1	0	0	32	42	8	0	-1	0	0	42	0	0	0	0	0	-1	0	0	0
c2362	40	0	0	6	-1	0	-1	-1	0	5	14	-1	-1	0	0	-1	0	0	-1	0	-1	-1	0	-1	0	-1	-1	0	-1	0
c2372	8	34	-1	0	0	0	0	0	-1	-1	0	8	0	34	39	0	0	-1	0	0	-1	0	0	22	14	-1	4	44	0	0
c2423	0	-1	0	6	0	38	0	0	-1	0	10	-1	0	0	0	-1	0	0	0	0	42	-1	-1	-1	-1	34	42	-1	-1	28
c2426	3	26	19	6	0	0	-1	-1	-1	5	42	16	0	-1	18	8	42	0	0	0	42	-1	-1	0	0	0	0	0	22	-1
c2544	12	0	0	6	-1	0	0	23	-1	-1	26	0	-1	-1	0	27	0	4	-1	0	-1	0	0	0	-1	0	0	0	27	28
c2557	0	34	-1	0	28	0	0	0	0	16	-1	29	0	34	45	16	22	5	-1	26	42	0	0	-1	0	-1	4	0	0	0
c2560	6	0	0	-1	0	0	0	0	0	0	14	8	0	0	20	-1	6	0	12	-1	42	-1	-1	-1	-1	0	0	8	0	42
c2570	25	-1	-1	7	-1	0	0	0	-1	16	0	0	0	-1	0	0	-1	-1	31	-1	42	-1	0	0	14	0	4	0	0	22
c2573	0	24	0	6	0	8	-1	0	-1	-1	0	0	0	42	0	0	0	0	0	0	-1	0	38	0	-1	12	0	-1	14	-1
c2584	0	-1	0	-1	11	-1	-1	0	0	16	0	0	-1	0	-1	0	-1	-1	0	0	42	8	0	0	24	26	4	0	0	0
c2602	12	0	-1	6	6	42	8	23	0	0	26	50	-1	0	24	27	10	14	0	0	-1	0	0	-1	-1	0	0	-1	0	0
c2618	0	-1	0	-1	30	0	-1	0	0	-1	0	0	-1	0	-1	23	8	-1	0	0	42	0	-1	0	-1	9	4	0	-1	0
c2622	-1	50	-1	0	18	0	-1	0	0	16	-1	0	-1	34	6	0	22	8	-1	6	42	0	-1	0	0	0	4	0	0	0
c2690	0	-1	0	0	8	0	-1	0	8	16	-1	0	-1	34	-1	18	22	16	0	33	42	6	-1	-1	0	-1	4	0	0	0
c2696	0	24	0	6	0	0	15	-1	0	0	23	-1	0	0	0	32	0	45	42	0	42	34	0	0	-1	0	0	42	8	0
c2701	0	42	-1	6	6	0	0	0	0	0	14	8	-1	0	20	-1	6	0	0	23	-1	32	-1	-1	-1	0	0	-1	12	34
c2716	32	0	-1	0	0	0	0	0	-1	-1	0	0	0	42	0	0	0	0	42	23	42	-1	-1	0	14	0	4	-1	-1	0
c2737	0	0	0	6	14	38	0	0	-1	0	10	0	12	0	0	0	-1	0	0	0	42	0	-1	0	-1	45	3	23	16	13
c2745	-1	24	0	6	31	-1	15	0	0	-1	-1	0	16	-1	-1	-1	0	0	0	0	-1	14	0	0	-1	0	0	0	0	-1
c2884	-1	15	-1	0	0	-1	0	26	-1	-1	0	0	0	31	-1	-1	0	0	0	-1	-1	0	13	0	-1	39	4	31	8	0
c2888	0	9	0	-1	0	0	-1	-1	-1	0	16	0	0	0	-1	0	0	0	6	23	42	12	0	-1	-1	0	-1	0	0	0
c2898	12	24	-1	-1	6	0	8	23	0	0	26	0	-1	0	24	27	-1	14	0	0	42	0	0	42	-1	0	0	-1	0	0
c2978	-1	-1	0	-1	6	24	-1	0	0	0	26	-1	-1	0	0	-1	0	-1	0	20	42	0	-1	0	-1	0	33	27	-1	-1
c3038	0	-1	0	0	0	22	-1	0	0	16	0	0	-1	46	-1	-1	34	-1	-1	0	42	0	16	0	0	-1	4	0	0	0
c3043	0	-1	0	0	0	22	-1	0	19	16	-1	0	0	24	42	-1	0	-1	0	0	42	0	0	-1	0	0	4	-1	0	-1
c3100	0	-1	0	0	30	27	-1	0	-1	16	0	0	-1	-1	-1	-1	8	-1	0	0	42	0	-1	0	0	9	4	42	0	0
c3205	-1	34	-1	-1	0	23	0	0	-1	16	0	-1	0	0	39	0	0	-1	0	33	42	0	0	22	14	0	-1	0	0	-1
c3266	12	-1	-1	6	6	26	0	0	44	0	-1	0	0	33	0	27	12	-1	14	0	42	0	18	0	-1	-1	0	25	-1	-1
c3291	0	0	0	6	0	0	45	0	0	0	14	-1	0	0	20	-1	6	0	0	-1	42	32	0	42	-1	0	0	10	0	14
c3298	0	-1	0	6	0	15	0	20	29	-1	-1	-1	-1	27	0	-1	0	0	0	0	-1	-1	0	34	-1	-1	1	0	0	0
c3337	0	0	-1	6	0	0	0	50	-1	0	-1	6	13	-1	0	0	0	44	-1	0	42	17	44	34	0	-1	24	45	0	-1
c3367	0	-1	42	-1	-1	38	0	0	0	0	10	0	0	42	0	0	21	0	25	0	42	0	-1	0	-1	-1	0	0	16	0
c3393	-1	24	0	6	14	0	15	0	12	0	0	0	37	-1	17	50	0	46	-1	0	42	0	0	0	-1	0	0	0	-1	11
c3426	0	0	0	6	0	0	42	0	-1	46	16	-1	0	0	-1	0	0	0	28	0	42	0	0	0	-1	0	0	-1	0	0
c3428	0	0	0	0	0	0	0	0	0	16	-1	42	-1	34	-1	0	-1	-1	0	0	-1	-1	5	-1	0	-1	4	-1	0	0
c3483	5	-1	0	0	0	0	0	0	0	16	-1	0	0	34	34	8	22	0	0	21	42	8	0	0	6	14	-1	20	0	0
c3539	-1	24	0	6	0	41	-1	0	0	-1	-1	0	0	0	22	12	0	0	0	-1	42	0	-1	0	-1	-1	0	0	0	0
c3593	0	-1	0	6	31	-1	15	0	28	-1	0	0	16	0	31	-1	0	0	-1	0	-1	14	-1	0	-1	-1	0	-1	0	16
c3606	-1	24	-1	0	27	0	-1	41	-1	16	-1	-1	0	34	0	0	-1	-1	3	0	42	0	0	-1	-1	6	4	13	-1	-1
c3626	20	0	33	-1	0	0	-1	-1	0	26	14	0	0	-1	20	-1	-1	0	0	23	42	32	0	46	-1	0	30	-1	0	-1
c3641	0	24	0	6	8	0	15	-1	0	0	0	0	0	0	0	0	0	0	42	-1	-1	40	-1	0	-1	5	0	0	-1	-1
c3658	0	-1	0	0	0	-1	-1	-1	0	16	-1	49	0	34	-1	-1	22	0	-1	21	42	0	0	0	6	0	4	20	0	32
c3716	0	-1	0	6	0	-1	0	-1	-1	14	0	0	0	0	42	27	0	8	-1	-1	-1	0	18	0	-1	37	0	0	0	0
c3749	-1	24	21	6	-1	0	15	0	0	0	16	0	8	12	31	0	0	0	-1	0	42	13	-1	-1	-1	6	33	0	0	0
c3769	-1	-1	-1	6	17	38	0	0	0	0	10	-1	0	34	0	-1	0	13	0	0	42	0	-1	0	-1	34	0	0	-1	28
c3771	0	-1	16	6	-1	-1	15	0	0	0	-1	0	-1	-1	-1	0	-1	0	-1	0	-1	0	0	0	-1	0	0	0	0	0
c3803	0	24	0	-1	0	0	0	0	32	0	0	-1	0	-1	0	0	0	0	-1	22	-1	0	0	16	-1	-1	-1	0	-1	0
