,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,2093
1,0,0,0,0,0,0,0,0,0,1,8
2,0,0,0,0,0,0,0,0,1,0,8
3,0,0,0,0,0,0,0,1,0,0,20
4,0,0,0,0,0,0,1,0,0,0,53
5,0,0,0,0,0,1,0,0,0,0,10
6,0,0,0,0,0,1,1,0,0,0,7
7,0,0,0,0,1,0,0,0,0,0,70
8,0,0,0,0,1,0,0,0,1,0,1
9,0,0,0,0,1,1,0,0,0,0,1
10,0,0,0,1,0,0,0,0,0,0,217
11,0,0,0,1,0,0,0,0,1,0,6
12,0,0,0,1,0,0,1,0,0,0,2
13,0,0,0,1,1,0,0,0,0,0,11
14,0,0,0,1,1,1,0,0,0,0,1
15,0,0,1,0,0,0,0,0,0,0,380
16,0,0,1,0,0,0,0,0,0,1,1
17,0,0,1,0,0,0,0,0,1,0,1
18,0,0,1,0,0,0,1,0,0,0,3
19,0,0,1,0,0,1,1,0,0,0,1
20,0,0,1,0,1,0,0,0,0,0,2
21,0,0,1,1,0,0,0,0,0,0,6
22,0,0,1,1,0,0,0,0,1,0,1
23,0,0,1,1,0,0,1,0,0,0,1
24,0,0,1,1,1,0,0,0,1,0,1
25,0,1,0,0,0,0,0,0,0,0,338
26,0,1,0,0,0,0,0,1,0,0,2
27,0,1,0,1,0,0,0,0,0,0,1
28,0,1,0,1,1,0,0,0,0,0,1
29,0,1,1,0,0,0,0,0,0,0,45
30,0,1,1,0,1,0,0,0,0,0,1
31,1,0,0,0,0,0,0,0,0,0,1743
32,1,0,0,0,0,0,0,0,0,1,6
33,1,0,0,0,0,0,0,0,1,0,4
34,1,0,0,0,0,0,0,1,0,0,9
35,1,0,0,0,0,0,1,0,0,0,38
36,1,0,0,0,0,1,0,0,0,0,8
37,1,0,0,0,0,1,1,0,0,0,7
38,1,0,0,0,1,0,0,0,0,0,10
39,1,0,0,0,1,0,0,0,1,0,1
40,1,0,0,0,1,0,1,0,0,0,1
41,1,0,0,0,1,1,0,0,0,0,3
42,1,0,0,0,1,1,1,0,0,0,1
43,1,0,0,1,0,0,0,0,0,0,101
44,1,0,0,1,0,0,0,0,1,0,2
45,1,0,0,1,0,0,1,0,0,0,2
46,1,0,0,1,0,1,0,0,0,0,6
47,1,0,0,1,1,0,0,0,0,0,13
48,1,0,0,1,1,0,1,0,0,0,1
49,1,0,0,1,1,1,0,0,0,0,1
50,1,0,1,0,0,0,0,0,0,0,211
51,1,0,1,0,0,0,1,0,0,0,1
52,1,0,1,1,0,0,0,0,0,0,16
53,1,0,1,1,0,0,0,0,1,0,2
54,1,0,1,1,1,0,0,0,0,0,1
55,1,1,0,0,0,0,0,0,0,0,277
56,1,1,0,0,0,0,0,0,0,1,3
57,1,1,0,0,0,0,0,1,0,0,4
58,1,1,0,1,0,0,0,0,0,0,4
59,1,1,1,0,0,0,0,0,0,0,88
60,1,1,1,0,0,0,0,0,0,1,1
61,1,1,1,0,0,0,0,1,0,0,1
62,1,1,1,0,0,1,0,0,0,0,1
63,1,1,1,0,1,0,0,0,0,0,1
64,1,1,1,1,0,0,0,0,0,0,3
