,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,1366
1,0,0,0,0,0,0,0,0,0,1,10
2,0,0,0,0,0,0,0,0,1,0,10
3,0,0,0,0,0,0,0,1,0,0,27
4,0,0,0,0,0,0,1,0,0,0,60
5,0,0,0,0,0,1,0,0,0,0,10
6,0,0,0,0,1,0,0,0,0,0,71
7,0,0,0,1,0,0,0,0,0,0,222
8,0,0,0,1,0,0,0,0,1,0,5
9,0,0,0,1,0,0,1,0,0,0,3
10,0,0,0,1,0,1,0,0,0,0,3
11,0,0,0,1,1,0,0,0,0,0,9
12,0,0,0,1,1,1,0,0,0,0,2
13,0,0,0,1,1,1,1,0,0,0,1
14,0,0,1,0,0,0,0,0,0,0,370
15,0,0,1,0,0,0,0,0,1,0,1
16,0,0,1,0,0,0,1,0,0,0,3
17,0,0,1,0,0,1,1,0,0,0,1
18,0,0,1,0,1,0,0,0,0,0,2
19,0,0,1,1,0,0,0,0,0,0,4
20,0,0,1,1,0,0,0,0,1,0,1
21,0,1,0,0,0,0,0,0,0,0,341
22,0,1,0,0,0,0,0,0,0,1,2
23,0,1,0,0,1,0,0,0,0,0,1
24,0,1,0,1,0,0,0,0,0,0,4
25,0,1,1,0,0,0,0,0,0,0,49
26,0,1,1,1,0,0,0,0,0,0,1
27,1,0,0,0,0,0,0,0,0,0,2016
28,1,0,0,0,0,0,0,0,0,1,11
29,1,0,0,0,0,0,0,0,1,0,1
30,1,0,0,0,0,0,0,1,0,0,15
31,1,0,0,0,0,0,1,0,0,0,55
32,1,0,0,0,0,1,0,0,0,0,12
33,1,0,0,0,0,1,1,0,0,0,18
34,1,0,0,0,1,0,0,0,0,0,23
35,1,0,0,0,1,0,1,0,0,0,2
36,1,0,0,0,1,1,0,0,0,0,2
37,1,0,0,0,1,1,0,0,1,0,1
38,1,0,0,0,1,1,1,0,0,0,2
39,1,0,0,1,0,0,0,0,0,0,160
40,1,0,0,1,0,0,0,0,0,1,1
41,1,0,0,1,0,0,0,0,1,0,4
42,1,0,0,1,0,0,1,0,0,0,6
43,1,0,0,1,0,1,0,0,0,0,2
44,1,0,0,1,0,1,1,0,0,0,1
45,1,0,0,1,1,0,0,0,0,0,12
46,1,0,0,1,1,0,1,0,0,0,1
47,1,0,0,1,1,1,0,0,0,0,1
48,1,0,0,1,1,1,0,0,1,0,1
49,1,0,0,1,1,1,1,0,0,0,1
50,1,0,1,0,0,0,0,0,0,0,330
51,1,0,1,0,0,0,1,0,0,0,4
52,1,0,1,0,1,0,0,0,0,0,4
53,1,0,1,1,0,0,0,0,0,0,29
54,1,0,1,1,0,0,0,0,1,0,6
55,1,0,1,1,1,0,0,0,0,0,1
56,1,1,0,0,0,0,0,0,0,0,399
57,1,1,0,0,0,0,0,0,0,1,2
58,1,1,0,0,0,0,0,1,0,0,5
59,1,1,0,0,1,0,0,0,0,0,2
60,1,1,0,1,0,0,0,0,0,0,4
61,1,1,1,0,0,0,0,0,0,0,141
62,1,1,1,0,0,0,0,0,1,0,2
63,1,1,1,0,1,0,0,0,0,0,4
64,1,1,1,1,0,0,0,0,0,0,4
