,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,878
1,0,0,0,0,0,0,0,0,0,1,10
2,0,0,0,0,0,0,0,0,1,0,7
3,0,0,0,0,0,0,0,1,0,0,28
4,0,0,0,0,0,0,1,0,0,0,59
5,0,0,0,0,0,1,0,0,0,0,10
6,0,0,0,0,0,1,1,0,0,0,1
7,0,0,0,0,1,0,0,0,0,0,72
8,0,0,0,0,1,0,1,0,0,0,2
9,0,0,0,1,0,0,0,0,0,0,221
10,0,0,0,1,0,0,0,0,1,0,9
11,0,0,0,1,0,0,1,0,0,0,2
12,0,0,0,1,0,0,1,0,1,0,1
13,0,0,0,1,0,1,0,0,0,0,4
14,0,0,0,1,1,0,0,0,0,0,9
15,0,0,0,1,1,1,0,0,0,0,1
16,0,0,1,0,0,0,0,0,0,0,372
17,0,0,1,0,0,0,0,0,1,0,1
18,0,0,1,0,0,0,1,0,0,0,2
19,0,0,1,0,0,1,1,0,0,0,1
20,0,0,1,0,1,0,0,0,0,0,3
21,0,0,1,1,0,0,0,0,0,0,5
22,0,1,0,0,0,0,0,0,0,0,332
23,0,1,0,0,0,0,0,0,0,1,3
24,0,1,0,0,1,0,0,0,0,0,1
25,0,1,0,1,0,0,0,0,0,0,5
26,0,1,1,0,0,0,0,0,0,0,41
27,0,1,1,0,1,0,0,0,0,0,1
28,0,1,1,1,0,0,0,0,0,0,1
29,1,0,0,0,0,0,0,0,0,0,2189
30,1,0,0,0,0,0,0,0,0,1,14
31,1,0,0,0,0,0,0,0,1,0,4
32,1,0,0,0,0,0,0,1,0,0,34
33,1,0,0,0,0,0,1,0,0,0,69
34,1,0,0,0,0,1,0,0,0,0,15
35,1,0,0,0,0,1,1,0,0,0,20
36,1,0,0,0,1,0,0,0,0,0,29
37,1,0,0,0,1,0,1,0,0,0,3
38,1,0,0,0,1,1,0,0,0,0,3
39,1,0,0,0,1,1,0,0,1,0,1
40,1,0,0,0,1,1,1,0,0,0,3
41,1,0,0,1,0,0,0,0,0,0,186
42,1,0,0,1,0,0,0,0,0,1,1
43,1,0,0,1,0,0,0,0,1,0,7
44,1,0,0,1,0,0,1,0,0,0,9
45,1,0,0,1,0,1,0,0,0,0,2
46,1,0,0,1,0,1,1,0,0,0,1
47,1,0,0,1,1,0,0,0,0,0,16
48,1,0,0,1,1,0,1,0,0,0,1
49,1,0,0,1,1,1,0,0,0,0,2
50,1,0,0,1,1,1,0,0,1,0,1
51,1,0,0,1,1,1,1,0,0,0,2
52,1,0,1,0,0,0,0,0,0,0,422
53,1,0,1,0,0,0,0,0,1,0,1
54,1,0,1,0,0,0,1,0,0,0,6
55,1,0,1,0,1,0,0,0,0,0,4
56,1,0,1,1,0,0,0,0,0,0,35
57,1,0,1,1,0,0,0,0,1,0,8
58,1,0,1,1,1,0,0,0,0,0,1
59,1,1,0,0,0,0,0,0,0,0,481
60,1,1,0,0,0,0,0,0,0,1,2
61,1,1,0,0,0,0,0,1,0,0,4
62,1,1,0,0,0,0,0,1,0,1,1
63,1,1,0,0,0,0,1,0,0,0,1
64,1,1,0,0,1,0,0,0,0,0,2
65,1,1,0,1,0,0,0,0,0,0,7
66,1,1,0,1,0,1,0,0,0,0,1
67,1,1,1,0,0,0,0,0,0,0,179
68,1,1,1,0,0,0,0,0,1,0,2
69,1,1,1,0,0,0,1,0,0,0,1
70,1,1,1,0,1,0,0,0,0,0,5
71,1,1,1,0,1,0,0,0,0,1,1
72,1,1,1,1,0,0,0,0,0,0,6
