,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,345
1,0,0,0,0,0,0,0,0,0,1,10
2,0,0,0,0,0,0,0,0,1,0,2
3,0,0,0,0,0,0,0,1,0,0,26
4,0,0,0,0,0,0,0,1,0,1,1
5,0,0,0,0,0,0,1,0,0,0,58
6,0,0,0,0,0,0,1,0,1,0,1
7,0,0,0,0,0,1,0,0,0,0,13
8,0,0,0,0,0,1,1,0,0,0,5
9,0,0,0,0,1,0,0,0,0,0,71
10,0,0,0,0,1,0,0,0,0,1,1
11,0,0,0,0,1,0,1,0,0,0,3
12,0,0,0,0,1,1,0,0,0,0,1
13,0,0,0,1,0,0,0,0,0,0,198
14,0,0,0,1,0,0,0,0,1,0,12
15,0,0,0,1,0,0,1,0,0,0,3
16,0,0,0,1,0,1,0,0,0,0,2
17,0,0,0,1,1,0,0,0,0,0,8
18,0,0,1,0,0,0,0,0,0,0,364
19,0,0,1,0,0,0,0,0,1,0,1
20,0,0,1,0,0,0,1,0,0,0,3
21,0,0,1,0,1,0,0,0,0,0,1
22,0,0,1,1,0,0,0,0,0,0,4
23,0,1,0,0,0,0,0,0,0,0,292
24,0,1,0,0,0,0,0,0,0,1,6
25,0,1,0,0,0,0,0,1,0,0,1
26,0,1,0,1,0,0,0,0,0,0,2
27,0,1,0,1,0,0,0,0,1,0,1
28,0,1,0,1,1,0,0,0,0,0,1
29,0,1,1,0,0,0,0,0,0,0,36
30,0,1,1,0,0,0,1,0,0,0,1
31,0,1,1,0,1,0,0,0,0,0,1
32,0,1,1,1,0,0,0,0,0,0,2
33,1,0,0,0,0,0,0,0,0,0,2303
34,1,0,0,0,0,0,0,0,0,1,18
35,1,0,0,0,0,0,0,0,1,0,4
36,1,0,0,0,0,0,0,1,0,0,58
37,1,0,0,0,0,0,1,0,0,0,99
38,1,0,0,0,0,1,0,0,0,0,18
39,1,0,0,0,0,1,1,0,0,0,21
40,1,0,0,0,0,1,1,0,1,0,1
41,1,0,0,0,1,0,0,0,0,0,36
42,1,0,0,0,1,0,1,0,0,0,4
43,1,0,0,0,1,1,0,0,0,0,6
44,1,0,0,0,1,1,1,0,0,0,1
45,1,0,0,1,0,0,0,0,0,0,236
46,1,0,0,1,0,0,0,0,1,0,12
47,1,0,0,1,0,0,1,0,0,0,8
48,1,0,0,1,0,1,0,0,0,0,5
49,1,0,0,1,0,1,1,0,0,0,2
50,1,0,0,1,1,0,0,0,0,0,21
51,1,0,0,1,1,0,0,0,1,0,3
52,1,0,0,1,1,0,1,0,0,0,6
53,1,0,0,1,1,1,0,0,0,0,3
54,1,0,0,1,1,1,0,0,1,0,1
55,1,0,0,1,1,1,1,0,0,0,1
56,1,0,1,0,0,0,0,0,0,0,579
57,1,0,1,0,0,0,0,0,1,0,4
58,1,0,1,0,0,0,1,0,0,0,3
59,1,0,1,0,0,1,1,0,0,0,1
60,1,0,1,0,1,0,0,0,0,0,3
61,1,0,1,0,1,0,1,0,0,0,1
62,1,0,1,1,0,0,0,0,0,0,40
63,1,0,1,1,0,0,0,0,1,0,8
64,1,0,1,1,0,0,1,0,0,0,3
65,1,0,1,1,0,0,1,0,1,0,1
66,1,0,1,1,1,0,0,0,0,0,1
67,1,0,1,1,1,0,0,0,1,0,1
68,1,1,0,0,0,0,0,0,0,0,591
69,1,1,0,0,0,0,0,0,0,1,6
70,1,1,0,0,0,0,0,0,1,0,1
71,1,1,0,0,0,0,0,1,0,0,6
72,1,1,0,0,0,0,0,1,0,1,1
73,1,1,0,0,0,0,1,0,0,0,1
74,1,1,0,0,0,1,0,0,0,0,1
75,1,1,0,0,1,0,0,0,0,0,2
76,1,1,0,1,0,0,0,0,0,0,10
77,1,1,0,1,1,0,0,0,0,0,1
78,1,1,1,0,0,0,0,0,0,0,234
79,1,1,1,0,0,0,0,0,0,1,3
80,1,1,1,0,0,0,0,0,1,0,3
81,1,1,1,0,0,0,0,1,0,0,1
82,1,1,1,0,0,0,1,0,0,0,3
83,1,1,1,0,0,1,1,0,0,0,1
84,1,1,1,0,1,0,0,0,0,0,6
85,1,1,1,1,0,0,0,0,0,0,3
86,1,1,1,1,1,0,0,0,0,0,2
