,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,1381
1,0,0,0,0,0,0,0,0,0,1,13
2,0,0,0,0,0,0,0,0,1,0,6
3,0,0,0,0,0,0,0,1,0,0,32
4,0,0,0,0,0,0,1,0,0,0,57
5,0,0,0,0,0,1,0,0,0,0,12
6,0,0,0,0,0,1,1,0,0,0,4
7,0,0,0,0,1,0,0,0,0,0,73
8,0,0,0,0,1,1,0,0,0,0,1
9,0,0,0,0,1,1,1,0,0,0,1
10,0,0,0,1,0,0,0,0,0,0,230
11,0,0,0,1,0,0,0,0,1,0,4
12,0,0,0,1,1,0,0,0,0,0,7
13,0,0,1,0,0,0,0,0,0,0,375
14,0,0,1,0,0,0,0,0,0,1,1
15,0,0,1,0,0,0,0,0,1,0,1
16,0,0,1,0,0,0,1,0,0,0,3
17,0,0,1,1,0,0,0,0,0,0,9
18,0,0,1,1,0,0,0,0,1,0,2
19,0,1,0,0,0,0,0,0,0,0,341
20,0,1,0,0,0,0,0,0,0,1,4
21,0,1,0,0,1,0,0,0,0,0,1
22,0,1,0,1,0,0,0,0,0,0,7
23,0,1,1,0,0,0,0,0,0,0,47
24,0,1,1,0,0,0,0,0,1,0,1
25,1,0,0,0,0,0,0,0,0,0,1999
26,1,0,0,0,0,0,0,0,0,1,5
27,1,0,0,0,0,0,0,0,1,0,7
28,1,0,0,0,0,0,0,1,0,0,13
29,1,0,0,0,0,0,1,0,0,0,64
30,1,0,0,0,0,1,0,0,0,0,18
31,1,0,0,0,0,1,1,0,0,0,13
32,1,0,0,0,1,0,0,0,0,0,24
33,1,0,0,0,1,1,0,0,0,0,5
34,1,0,0,0,1,1,0,0,1,0,1
35,1,0,0,0,1,1,1,0,0,0,2
36,1,0,0,1,0,0,0,0,0,0,153
37,1,0,0,1,0,0,0,0,1,0,5
38,1,0,0,1,0,0,1,0,0,0,6
39,1,0,0,1,0,0,1,0,1,0,1
40,1,0,0,1,0,1,0,0,0,0,3
41,1,0,0,1,0,1,1,0,0,0,1
42,1,0,0,1,1,0,0,0,0,0,11
43,1,0,0,1,1,0,1,0,0,0,2
44,1,0,0,1,1,1,0,0,0,0,3
45,1,0,1,0,0,0,0,0,0,0,328
46,1,0,1,0,0,0,0,0,0,1,1
47,1,0,1,0,0,0,1,0,0,0,2
48,1,0,1,0,0,1,1,0,0,0,1
49,1,0,1,0,1,0,0,0,0,0,4
50,1,0,1,1,0,0,0,0,0,0,26
51,1,0,1,1,0,0,0,0,1,0,2
52,1,0,1,1,0,0,1,0,0,0,1
53,1,0,1,1,1,0,0,0,0,0,1
54,1,0,1,1,1,0,0,0,1,0,2
55,1,1,0,0,0,0,0,0,0,0,383
56,1,1,0,0,0,0,0,0,0,1,3
57,1,1,0,0,0,0,0,1,0,0,4
58,1,1,0,0,0,0,1,0,0,0,2
59,1,1,0,0,0,1,0,0,0,0,1
60,1,1,0,1,0,0,0,0,0,0,1
61,1,1,1,0,0,0,0,0,0,0,147
62,1,1,1,0,0,0,0,0,1,0,1
63,1,1,1,0,0,0,0,1,0,0,1
64,1,1,1,0,1,0,0,0,0,0,1
65,1,1,1,1,0,0,0,0,0,0,3
