cellBC	cell_state
c4592	-1
c5117	-16
c5240	-9
c5484	-2
c5806	-9
c5844	-1
c7159	-11
c7230	-1
c7677	-11
c7773	-2
c8350	-7
c8440	-7
c8561	-2
c8640	-13
c8881	-7
c8892	-2
c8902	-1
c9008	-2
c9070	-16
c9173	-11
c9373	-9
c9718	-15
c9785	-1
c9799	-16
c9896	-15
c9910	-16
c9940	-11
c9942	-13
c10029	-8
c10190	-12
c10233	-13
c10636	-16
c10667	-2
c11530	-10
c11654	-1
c11750	-13
c11770	-2
c11993	-11
c12030	-15
c12338	-10
c12422	-15
c12431	-2
c12487	-13
c12508	-9
c12574	-10
c12609	-16
c12615	-2
c12851	-12
c12908	-13
c13203	-10
c13218	-14
c13300	-12
c13488	-12
c13514	-15
c13538	-12
c13550	-9
c13743	-2
c13903	-13
c14004	-7
c14006	-10
c14029	-16
c14110	-9
c14430	-15
c14438	-7
c14775	-9
c14799	-12
c14863	-12
c14926	-7
c14968	-13
c15000	-8
c15058	-9
c15108	-8
c15241	-14
c15302	-8
c15569	-15
c15593	-1
c15614	-9
c15634	-8
c15655	-11
c15689	-10
c15701	-9
c15725	-9
c15757	-9
c15796	-13
c15867	-11
c16008	-10
c16079	-14
c16187	-2
c16364	-1
c16372	-13
c16397	-8
c16398	-7
c16497	-14
c16560	-13
c16641	-16
c16747	-11
c16764	-14
c16772	-15
c16798	-15
c16821	-9
c16874	-9
c16964	-13
c17121	-1
c17138	-8
c17157	-7
c17216	-2
c17237	-1
c17252	-2
c17276	-7
c17291	-12
c17377	-10
c17387	-16
c17437	-9
c17444	-2
c17447	-15
c17556	-11
c17593	-15
c17603	-2
c17608	-10
c17678	-16
c17679	-16
c17689	-12
c17793	-2
c17836	-11
c17863	-12
c17911	-9
c17935	-8
c17957	-8
c18028	-15
c18137	-13
c18156	-15
c18177	-7
c18234	-15
c18321	-10
c18502	-10
c18526	-10
c18527	-10
c18578	-13
c18668	-7
c18675	-15
c18713	-2
c18738	-16
c18781	-10
c18876	-10
c18901	-10
c18988	-11
c19056	-13
c19172	-14
c19173	-14
c19195	-9
c19280	-13
c19354	-10
c19381	-9
c19406	-12
c19476	-2
c19538	-10
c19576	-10
c19580	-16
c19613	-16
c19754	-10
c19927	-12
c19958	-7
c19965	-15
c19980	-11
c19997	-7
c20004	-9
c20019	-15
c20021	-16
c20026	-12
c20038	-14
c20045	-10
c20203	-10
c20315	-16
c20339	-8
c20376	-11
c20402	-13
c20500	-14
c20502	-15
c20561	-11
c20568	-8
c20589	-7
c20629	-14
c20642	-9
c20643	-9
c20648	-13
c20708	-15
c20834	-9
c20937	-11
c20952	-15
c20968	-9
c21000	-7
c21009	-2
c21130	-7
c21197	-8
c21263	-2
c21480	-9
c21481	-9
c21491	-7
c21644	-15
c21660	-11
c21712	-11
c21732	-16
c21734	-15
c21736	-15
c21805	-16
c21828	-9
c21829	-9
c21843	-11
c21874	-9
c21918	-13
c21964	-9
c21981	-7
c22025	-8
c22050	-11
c22071	-11
c22090	-1
c22144	-2
c22152	-16
c22168	-14
c22169	-14
c22196	-8
c22386	-13
c22414	-10
c22449	-8
c22481	-12
c22522	-16
c22523	-16
c22537	-14
c22560	-9
c22564	-7
c22631	-9
c22635	-2
c22664	-9
c22690	-14
c22691	-14
c22696	-14
c22776	-9
c22805	-8
c22806	-11
c22852	-12
c22906	-10
c22927	-11
c22935	-7
c22958	-13
c22971	-16
c22984	-13
c23006	-2
c23032	-1
c23160	-11
c23184	-7
c23191	-1
c23199	-10
c23240	-8
c23295	-11
c23421	-1
c23467	-9
c23472	-2
c23608	-16
c23610	-8
c23647	-7
c23667	-12
c23711	-10
c23759	-13
c23775	-10
c23802	-15
c23832	-9
c23847	-1
c23862	-10
c23892	-2
c23907	-7
c23964	-8
c23999	-1
c24012	-12
c24031	-11
c24068	-9
c24076	-14
c24077	-14
c24109	-16
c24143	-16
c24196	-7
c24206	-1
c24240	-9
c24244	-2
c24255	-12
c24293	-9
c24304	-2
c24306	-16
c24321	-1
c24344	-14
c24393	-12
c24430	-10
c24431	-10
c24453	-9
c24462	-13
c24463	-13
c24467	-15
c24474	-14
c24484	-9
c24490	-10
c24534	-11
c24561	-10
c24578	-16
c24595	-15
c24632	-11
c24669	-12
c24680	-10
c24700	-8
c24702	-12
c24747	-7
c24759	-14
c24761	-16
c24777	-13
c24805	-12
c24848	-11
c24861	-13
c24867	-13
c24868	-13
c24943	-16
c24944	-11
c24956	-10
c24977	-13
c25060	-1
c25126	-1
c25154	-14
c25155	-14
c25187	-11
c25189	-9
c25193	-1
c25205	-11
c25212	-13
c25261	-14
c25273	-2
c25279	-7
c25324	-1
c25336	-9
c25340	-1
c25360	-7
c25403	-2
c25406	-11
c25416	-9
c25417	-9
c25425	-15
c25434	-2
c25449	-10
c25519	-12
c25580	-10
c25612	-13
c25615	-16
c25637	-11
c25648	-2
c25705	-13
c25714	-13
c25724	-12
c25815	-7
c25834	-13
c25850	-11
c25854	-8
c25870	-2
c25897	-14
c25919	-2
c26010	-15
c26079	-13
c26093	-14
c26122	-14
c26123	-14
c26137	-10
c26145	-7
c26171	-7
c26196	-15
c26205	-16
c26260	-7
c26301	-1
c26339	-2
c26396	-9
c26423	-11
c26438	-2
c26447	-2
c26495	-16
c26539	-8
c26584	-10
c26585	-10
c26594	-7
c26612	-14
c26625	-13
c26649	-11
c26650	-12
c26744	-8
c26749	-1
c26753	-8
c26814	-16
c26844	-11
c26900	-7
c26968	-11
c26989	-8
c26991	-11
c27007	-8
c27038	-16
c27053	-1
c27060	-12
c27072	-15
c27088	-14
c27118	-9
c27125	-16
c27155	-13
c27161	-12
c27165	-10
c27185	-11
c27240	-14
c27328	-15
c27330	-11
c27335	-2
c27344	-12
c27360	-12
c27456	-8
c27457	-8
c27496	-12
c27535	-12
c27559	-8
c27582	-1
c27587	-12
c27589	-1
c27663	-14
c27672	-16
c27677	-8
c27741	-16
c27768	-11
c27778	-2
c27808	-15
c27812	-12
c27848	-8
c27886	-8
c27925	-9
c27926	-10
c27940	-15
c27967	-11
c27975	-1
c27991	-16
c28002	-1
c28089	-12
c28120	-12
c28130	-13
c28137	-7
c28143	-8
c28255	-1
c28256	-9
c28275	-16
c28301	-12
c28306	-14
c28314	-15
c28315	-15
c28329	-11
c28359	-10
c28443	-7
c28488	-12
c28499	-9
c28512	-14
c28524	-12
c28542	-1
c28554	-9
c28594	-11
c28602	-10
c28646	-8
c28727	-13
c28769	-13
c28777	-12
c28780	-2
c28790	-8
c28791	-8
c28807	-9
c28827	-9
c28893	-1
c28921	-8
c28928	-9
c28941	-2
c28985	-13
c28991	-10
c28995	-9
c29009	-1
c29012	-14
c29013	-14
c29030	-14
c29051	-2
c29102	-2
c29108	-13
c29151	-7
c29170	-15
c29189	-15
c29291	-16
c29307	-15
c29324	-8
c29367	-15
c29379	-11
c29385	-2
c29395	-14
c29397	-16
c29415	-16
c29430	-14
c29431	-14
c29433	-10
c29441	-10
c29457	-11
c29466	-12
c29503	-14
c29509	-10
