	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2267	9	0	0	0	0	45	4	28	13	29	-1	-1	0	13	-1	20	0	27	0	0	4	33	0	0	-1	20	27	27	0	-1
c2942	0	0	13	0	0	-1	-1	0	13	-1	-1	-1	0	0	0	0	39	0	13	0	35	0	2	0	27	39	27	13	0	7
c3585	0	0	13	0	0	0	0	0	13	-1	16	0	8	-1	23	0	0	2	48	-1	0	0	0	40	-1	0	27	0	0	0
c4404	-1	0	13	0	0	24	0	-1	13	14	16	0	0	8	-1	0	47	0	0	0	-1	0	0	0	0	-1	27	9	0	30
c4908	-1	27	0	-1	48	-1	0	-1	13	-1	0	-1	0	33	-1	0	0	0	0	18	17	-1	0	13	16	0	27	37	1	-1
c4916	0	0	-1	-1	-1	-1	-1	48	13	-1	16	0	0	-1	28	0	45	-1	47	22	0	-1	0	-1	-1	0	-1	0	19	0
c4960	16	45	0	0	28	-1	0	0	13	0	16	-1	0	-1	0	0	0	-1	16	-1	0	0	-1	2	0	16	27	0	0	0
c5946	0	-1	0	0	29	45	0	28	-1	0	0	-1	0	13	0	0	0	0	0	-1	0	-1	13	-1	-1	-1	27	27	0	0
c6799	-1	27	0	46	0	45	0	-1	13	-1	0	-1	-1	37	-1	-1	-1	0	4	0	20	0	0	13	27	-1	27	0	-1	23
c6831	-1	0	13	4	0	3	0	0	-1	0	16	-1	0	7	28	4	14	0	0	0	0	0	36	0	-1	-1	-1	0	0	0
c7484	-1	-1	-1	0	0	0	22	0	13	0	2	-1	-1	-1	0	-1	0	-1	39	25	13	17	33	0	20	-1	-1	48	-1	13
c7558	0	14	13	-1	24	0	0	-1	13	-1	16	0	-1	-1	12	0	-1	48	48	33	0	0	0	0	-1	0	27	0	0	14
c7851	3	0	0	0	-1	45	-1	-1	13	14	17	-1	0	-1	7	0	0	1	-1	0	0	0	41	0	0	0	27	27	-1	-1
