cellBC	cell_state
c2379	-15
c2705	-12
c3360	-8
c3390	-8
c3438	-12
c3521	-16
c3804	-7
c4331	-10
c4620	-13
c4860	-2
c5200	-7
c5340	-12
c5366	-2
c5387	-12
c5548	-16
c5685	-11
c5731	-13
c5822	-15
c5840	-7
c6089	-12
c6132	-3
c6347	-8
c6567	-2
c6630	-1
c6677	-7
c6705	-16
c6788	-11
c6830	-3
c6832	-10
c6856	-7
c6928	-10
c6945	-2
c7067	-2
c7095	-2
c7137	-15
c7259	-7
c7283	-8
c7307	-13
c7355	-13
c7400	-16
c7401	-16
c7493	-13
c7713	-4
c7735	-11
c7799	-8
c7842	-11
c7859	-7
c7877	-7
c7882	-2
c7951	-15
c8009	-2
c8028	-15
c8105	-13
c8200	-13
c8257	-12
c8278	-2
c8465	-3
c8527	-15
c8557	-7
c8701	-1
c8901	-12
c8941	-16
c8988	-16
c8990	-10
c9031	-2
c9126	-1
c9144	-16
c9154	-8
c9170	-10
c9266	-4
c9267	-4
c9339	-4
c9361	-12
c9385	-2
c9400	-11
c9401	-11
c9441	-7
c9562	-13
c9752	-2
c9770	-16
c9778	-15
c9796	-8
c9803	-8
c9844	-12
c9849	-16
c9908	-13
c9939	-12
c10021	-1
c10036	-11
c10123	-8
c10149	-11
c10167	-10
c10230	-1
c10256	-10
c10317	-4
c10322	-16
c10351	-11
c10392	-10
c10408	-8
c10415	-8
c10460	-7
c10505	-16
c10507	-8
c10529	-12
c10562	-13
c10817	-7
c10858	-3
c10877	-11
c10922	-12
c10946	-1
c11052	-8
c11053	-8
c11157	-3
c11173	-8
c11274	-3
c11308	-4
c11341	-8
c11368	-12
c11460	-1
c11497	-1
c11576	-7
c11671	-16
c11763	-15
c11764	-2
c11772	-8
c11782	-10
c11786	-1
c11787	-1
c11793	-4
c11815	-4
c11819	-13
c11860	-1
c11891	-13
c11901	-15
c11993	-3
c12048	-1
c12080	-13
c12081	-13
c12151	-11
c12182	-2
c12215	-1
c12272	-11
c12291	-2
c12394	-16
c12398	-10
c12407	-12
c12421	-10
c12440	-12
c12467	-13
c12469	-2
c12527	-16
c12532	-12
c12611	-8
c12675	-1
c12686	-16
c12700	-16
c12702	-10
c12705	-3
c12743	-13
c12745	-3
c12805	-15
c12820	-15
c12861	-2
c12883	-7
c12899	-16
c12922	-10
c12969	-12
c12998	-10
c13116	-16
c13124	-2
c13185	-12
c13201	-12
c13208	-12
c13215	-10
c13268	-7
