	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2957	-1	0	-1	0	37	0	0	48	-1	-1	-1	12	-1	-1	46	47	-1	14	0	0	17	11	-1	0	-1	13	0	-1	0	0
c4129	0	1	0	36	0	0	-1	0	0	0	-1	-1	-1	-1	46	0	34	2	0	0	6	-1	-1	0	34	0	-1	32	0	0
c4616	0	0	-1	-1	0	38	-1	0	36	0	0	0	-1	0	46	46	34	2	0	-1	17	-1	0	-1	34	0	-1	-1	-1	-1
c5289	-1	-1	0	36	41	0	-1	40	16	3	0	11	-1	0	-1	0	34	2	0	0	-1	0	17	0	34	0	41	0	0	0
c5802	0	0	0	0	0	23	-1	0	0	2	0	-1	0	16	46	-1	15	14	16	43	18	11	0	46	28	2	0	-1	43	-1
c6079	-1	0	42	36	0	0	-1	0	0	0	0	0	-1	0	46	0	34	2	-1	0	-1	-1	-1	-1	34	0	-1	-1	-1	-1
c6268	0	50	0	0	0	17	6	3	0	0	46	31	-1	0	46	34	0	0	-1	0	0	0	0	0	34	0	0	0	0	7
c6315	-1	-1	0	-1	0	37	0	36	24	0	-1	0	0	16	-1	0	0	-1	-1	22	50	11	0	3	28	0	42	-1	15	0
c6360	0	43	18	0	0	0	2	-1	0	0	-1	0	0	16	46	0	0	-1	0	-1	0	11	0	0	-1	3	-1	-1	0	0
c7037	0	0	-1	36	0	47	-1	0	0	16	-1	0	-1	17	46	-1	34	2	0	40	48	36	0	0	34	0	-1	0	17	0
c7539	0	0	17	-1	0	15	0	41	0	4	0	17	0	-1	46	-1	-1	-1	0	0	0	11	0	16	-1	-1	0	-1	-1	40
c8391	0	0	11	36	41	0	-1	-1	-1	0	0	-1	-1	0	46	-1	34	2	0	17	-1	-1	0	2	34	46	41	0	0	2
c8542	-1	0	43	-1	-1	-1	0	0	12	34	-1	0	0	-1	46	47	-1	14	0	0	0	11	-1	0	-1	0	-1	-1	0	-1
c8617	32	0	0	0	-1	0	0	0	0	-1	-1	-1	0	-1	46	33	38	14	0	0	0	11	-1	24	28	0	13	-1	48	0
c8686	0	0	0	12	0	17	-1	0	27	0	-1	0	0	0	46	47	0	-1	8	14	46	0	0	14	34	0	-1	36	0	0
c8905	0	0	0	-1	-1	-1	-1	0	2	0	0	19	-1	0	46	-1	-1	2	0	0	0	16	40	0	-1	0	41	3	0	0
c9124	13	43	0	0	0	0	0	0	-1	-1	0	-1	-1	-1	46	48	0	14	0	16	0	11	0	-1	28	-1	12	-1	12	-1
c9205	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	16	46	4	0	14	-1	22	0	-1	0	6	-1	0	23	-1	0	2
c9326	0	-1	0	36	27	-1	-1	-1	43	0	3	0	-1	-1	46	-1	34	2	-1	0	0	45	2	16	34	0	41	0	36	-1
c9839	-1	0	-1	0	0	38	0	18	17	-1	0	31	0	16	46	-1	2	14	0	-1	0	11	-1	0	28	31	0	-1	12	0
c9879	0	0	0	-1	16	40	-1	0	0	0	0	0	-1	16	46	-1	34	2	-1	37	0	41	0	16	34	0	-1	45	0	-1
c9948	-1	0	-1	0	-1	-1	-1	0	14	0	-1	2	-1	16	46	-1	43	12	-1	0	-1	-1	0	0	-1	0	41	0	36	-1
c9965	0	0	45	36	0	0	-1	41	0	2	0	0	-1	47	46	46	-1	2	0	-1	17	0	0	0	-1	0	41	0	41	28
c10163	32	0	0	-1	-1	-1	-1	37	0	0	0	0	-1	0	46	0	34	2	-1	44	32	0	-1	16	34	0	-1	-1	0	0
c10413	-1	0	0	0	38	0	0	0	0	-1	3	0	0	-1	-1	48	0	-1	33	0	28	11	0	0	28	-1	1	-1	0	0
c10596	-1	-1	0	2	-1	0	0	0	0	28	0	0	0	-1	-1	16	0	0	0	-1	48	0	0	17	0	0	0	14	34	16
c10631	0	0	-1	36	0	0	-1	0	15	-1	25	-1	-1	0	46	0	34	2	43	0	17	-1	17	0	34	43	-1	0	15	0
c11481	0	0	0	0	24	0	0	0	0	17	0	0	-1	-1	46	0	0	14	0	0	0	-1	14	24	28	0	13	-1	48	0
c11608	-1	0	0	24	37	-1	0	34	-1	43	-1	2	0	-1	46	47	0	14	0	0	0	-1	0	-1	28	0	0	-1	-1	0
c11922	-1	0	0	36	-1	0	-1	0	-1	0	48	-1	-1	0	46	37	34	2	-1	0	17	0	-1	0	34	0	-1	15	0	0
c11981	0	0	0	0	37	0	0	0	0	0	-1	0	43	16	46	47	21	-1	0	0	0	11	0	37	28	-1	17	-1	43	0
c12308	-1	-1	0	-1	-1	-1	-1	16	0	0	0	11	-1	0	46	22	34	2	0	0	17	0	17	19	34	28	-1	0	0	-1
c12321	0	-1	0	36	16	0	-1	0	-1	0	0	0	-1	16	46	-1	34	2	0	30	-1	41	0	16	34	0	41	0	0	7
c12576	-1	0	0	36	-1	0	-1	37	-1	0	0	-1	-1	-1	46	0	34	-1	-1	12	-1	0	0	-1	34	0	41	17	0	0
c12636	0	0	6	0	0	17	0	0	0	-1	-1	0	11	-1	46	-1	0	0	8	0	50	0	0	0	34	18	-1	-1	0	-1
c12937	0	0	-1	0	0	0	41	0	48	0	14	16	-1	16	46	45	-1	14	16	48	32	11	-1	17	-1	0	0	-1	-1	-1
c13085	-1	-1	0	0	38	0	0	3	0	-1	0	-1	0	0	46	30	16	-1	33	0	-1	11	0	0	28	0	1	-1	0	0
c13229	-1	-1	0	-1	0	0	0	3	-1	-1	-1	0	0	16	46	-1	28	14	-1	22	0	11	0	-1	28	0	23	-1	0	0
c13253	0	0	11	0	0	0	-1	0	0	-1	-1	-1	-1	0	46	43	0	0	0	0	-1	0	0	37	34	-1	41	0	0	-1
c13412	0	-1	2	36	0	0	-1	0	0	22	-1	0	-1	0	46	-1	34	2	0	0	43	0	2	0	34	0	-1	0	0	-1
c13444	0	0	0	0	0	17	0	22	27	0	-1	0	0	-1	46	0	0	-1	8	16	0	0	0	0	34	-1	0	0	0	0
c13643	32	0	39	36	-1	0	-1	-1	0	-1	-1	0	-1	0	46	0	34	2	-1	0	-1	-1	0	0	34	0	-1	-1	0	0
c13649	0	0	0	-1	12	-1	-1	-1	43	5	16	-1	-1	0	46	45	34	2	16	40	17	14	0	0	34	-1	-1	0	0	0
c13713	0	-1	0	0	37	0	0	-1	-1	43	-1	0	0	16	46	-1	-1	14	0	0	28	11	0	0	28	0	38	-1	1	0
c13752	0	0	0	0	0	0	0	-1	14	-1	-1	0	-1	16	46	0	3	-1	-1	22	-1	11	0	0	28	24	0	-1	0	0
c13919	0	0	43	0	31	2	-1	-1	0	0	-1	12	-1	16	-1	14	-1	14	-1	-1	43	11	-1	-1	-1	-1	23	-1	0	0
c14052	0	0	0	36	0	2	-1	50	0	45	3	0	-1	17	46	0	34	2	6	-1	4	-1	0	0	34	0	41	0	0	38
c14278	-1	0	-1	46	0	-1	0	0	0	17	-1	0	0	-1	46	0	-1	14	0	0	0	-1	0	24	-1	0	13	-1	48	4
c14566	0	-1	0	0	0	0	0	0	0	0	0	0	22	16	46	0	-1	14	0	-1	0	-1	0	0	28	0	0	-1	12	0
