cellBC	cell_state
c1717	-5
c2547	-6
c2590	-6
c2686	-14
c2935	-4
c3161	-16
c3384	-12
c3607	-5
c3612	-8
c3626	-16
c3736	-8
c3760	-8
c3784	-10
c3829	-16
c4061	-11
c4138	-1
c4311	-4
c4397	-6
c4403	-15
c4567	-4
c4576	-6
c4648	-15
c4693	-4
c4730	-11
c4755	-14
c4859	-10
c4961	-6
c5052	-16
c5153	-3
c5162	-8
c5247	-10
c5249	-5
c5257	-9
c5306	-8
c5477	-14
c5527	-16
c5548	-1
c5600	-8
c5612	-9
c5631	-16
c5663	-15
c5742	-4
c5746	-2
c5747	-3
c5947	-10
c5963	-10
c6000	-4
c6003	-4
c6124	-5
c6141	-9
c6168	-2
c6194	-12
c6220	-12
c6229	-15
c6255	-1
c6289	-13
c6307	-14
c6313	-15
c6344	-7
c6355	-4
c6370	-2
c6382	-15
c6474	-13
c6475	-13
c6500	-14
c6518	-12
c6612	-4
c6618	-3
c6657	-5
c6688	-16
c6714	-14
c6736	-11
c6914	-2
c6979	-7
c6980	-14
c7138	-2
c7154	-12
c7210	-9
c7218	-9
c7239	-14
c7267	-4
c7289	-2
c7413	-4
c7449	-6
c7451	-2
c7513	-13
c7534	-10
c7547	-7
c7554	-8
c7571	-7
c7599	-13
c7627	-3
c7661	-13
c7839	-6
c7857	-15
c7960	-8
c7968	-16
c8022	-1
c8033	-13
c8079	-15
c8083	-4
c8091	-3
c8111	-8
c8141	-15
c8151	-6
c8241	-9
c8250	-15
c8257	-2
c8362	-2
c8401	-12
c8416	-1
c8422	-12
c8467	-8
c8494	-15
c8523	-6
c8528	-7
c8536	-11
c8586	-14
c8598	-8
c8616	-16
c8625	-14
c8657	-13
c8660	-5
c8670	-5
c8674	-5
c8727	-8
c8758	-1
c8821	-10
c8841	-2
c8864	-11
c8888	-4
c8892	-11
c8897	-12
c8937	-9
c8954	-1
c8958	-7
c8970	-7
c8972	-9
c8973	-9
c8993	-1
c9020	-7
c9039	-8
c9062	-16
c9100	-11
c9122	-3
c9127	-7
c9176	-10
c9236	-14
c9243	-2
c9252	-12
c9253	-12
c9323	-11
c9327	-7
c9329	-15
c9430	-2
c9464	-3
c9468	-3
c9469	-3
c9491	-13
c9517	-14
c9526	-3
c9527	-3
c9537	-6
c9568	-11
c9575	-15
c9616	-3
c9638	-9
