	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c3711	-1	41	0	-1	0	15	34	-1	0	0	0	-1	34	-1	-1	-1	7	-1	-1	-1	14	-1	26	0	0	0	30	-1	0	-1
c3987	0	0	-1	41	0	0	42	20	0	0	-1	-1	14	0	0	-1	0	-1	-1	44	40	37	-1	-1	14	0	0	14	0	-1
c4992	44	15	0	0	20	0	-1	39	-1	0	36	0	-1	-1	50	0	49	35	0	0	0	0	0	-1	0	0	0	-1	0	11
c5526	0	-1	0	7	0	0	0	0	30	0	-1	-1	15	0	47	-1	0	15	-1	0	0	47	-1	22	-1	-1	0	0	0	44
c5862	37	0	-1	0	0	-1	34	0	0	38	0	-1	11	43	0	0	0	0	-1	0	41	37	26	-1	0	0	0	0	0	45
c5889	-1	0	0	0	0	0	0	0	0	-1	47	-1	15	0	-1	14	-1	-1	20	-1	0	0	0	0	0	-1	-1	0	0	0
c6467	0	15	0	41	0	0	0	0	0	0	19	-1	-1	47	-1	0	0	35	-1	-1	0	37	-1	-1	0	0	0	0	0	45
c6882	0	41	33	-1	-1	13	6	39	-1	0	27	0	-1	0	-1	0	0	41	-1	35	0	0	-1	16	-1	15	24	7	0	0
c7647	0	14	0	11	-1	0	0	11	0	0	24	-1	0	2	-1	0	0	-1	0	34	-1	0	-1	0	-1	41	0	0	42	0
c7778	0	0	-1	15	0	44	0	22	44	-1	0	-1	0	36	17	0	0	-1	-1	0	-1	37	0	0	-1	22	-1	-1	-1	45
c7824	0	43	0	41	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	44	-1	37	-1	43	34	0	0	0	40	-1
c8125	0	44	43	0	-1	0	0	0	0	0	0	-1	1	24	0	0	40	0	-1	0	-1	37	26	0	0	0	-1	47	0	-1
c8213	22	0	29	11	17	0	-1	-1	30	0	24	-1	0	-1	0	0	0	-1	-1	-1	-1	0	0	21	0	15	0	0	0	0
c8249	-1	0	48	42	24	-1	0	0	36	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	37	26	0	-1	0	0	0	0	45
c8431	0	-1	42	-1	14	0	14	-1	16	0	0	44	15	14	35	35	14	8	0	-1	0	-1	14	14	35	-1	11	-1	-1	0
c8772	0	0	43	0	0	47	0	7	14	36	-1	0	0	0	11	0	-1	0	-1	11	0	47	0	0	0	0	-1	0	-1	0
c8775	0	0	0	41	0	-1	42	0	0	0	-1	-1	14	4	0	50	0	-1	-1	44	40	37	0	0	0	22	-1	11	22	45
c8784	0	-1	-1	0	0	-1	-1	0	14	24	0	43	-1	0	-1	-1	0	42	0	0	36	0	0	0	-1	32	0	15	-1	21
c8975	15	-1	-1	24	0	0	0	14	-1	0	0	0	0	37	7	35	0	15	0	0	0	0	0	-1	22	0	0	-1	-1	-1
c9188	-1	0	0	11	7	-1	0	0	0	0	-1	-1	-1	1	-1	20	0	0	-1	20	0	-1	0	-1	-1	0	0	0	0	15
c9256	0	-1	0	-1	40	-1	15	0	14	37	-1	0	0	0	0	0	15	-1	2	-1	0	24	0	0	0	0	0	0	-1	0
c9280	-1	-1	0	-1	-1	-1	19	-1	0	8	0	-1	0	0	0	0	50	0	-1	44	40	37	-1	0	44	-1	0	0	-1	45
c9302	0	-1	0	0	37	0	-1	-1	0	0	0	-1	15	0	24	-1	0	0	0	15	0	0	-1	0	0	35	0	-1	0	0
c9344	-1	0	0	0	-1	0	6	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0	37	26	0	0	-1	-1	-1	0	-1
c9362	0	0	22	0	-1	15	0	39	0	0	47	0	15	0	0	-1	-1	-1	20	0	-1	7	47	40	-1	7	0	-1	0	42
c9414	-1	0	0	41	45	-1	44	0	0	0	0	-1	0	26	-1	0	0	0	-1	44	0	37	36	0	0	-1	0	0	40	-1
c9436	0	47	0	37	20	0	-1	34	0	0	0	24	15	20	-1	0	0	0	0	-1	30	0	14	16	0	22	-1	-1	15	0
c9568	-1	0	22	0	0	-1	0	39	-1	0	-1	0	0	0	0	0	49	35	-1	16	0	0	0	40	0	0	0	-1	0	42
