cellBC	cell_state
c2722	-3
c4515	-6
c4597	-14
c4790	-9
c4974	-10
c5061	-3
c5079	-15
c5186	-16
c5546	-11
c5610	-5
c5633	-10
c6048	-11
c6267	-14
c6322	-16
c6382	-2
c6776	-13
c6923	-5
c7156	-14
c7669	-16
c7920	-9
c8087	-11
c8239	-13
c8257	-13
c8375	-8
c8966	-6
c8969	-3
c8989	-5
c9287	-13
c9298	-8
c9378	-3
c9433	-16
c9485	-11
c9575	-15
c9864	-9
c9920	-5
c9926	-8
c9995	-6
c10246	-9
c10470	-9
c10593	-10
c10671	-13
c10833	-8
c10901	-2
c10954	-13
c11018	-7
c11275	-2
c11403	-9
c11568	-7
c11705	-13
c11773	-14
c12063	-3
c12142	-12
c12263	-16
c12297	-5
c12396	-12
c12429	-8
c12609	-7
c12759	-10
c12910	-14
c13009	-7
c13106	-9
c13258	-5
c13291	-2
c13639	-13
c13711	-15
c14032	-14
c14039	-13
c14264	-14
c14290	-15
c14525	-15
c14598	-15
c14619	-13
c14731	-11
c14866	-2
c15060	-15
c15062	-9
c15164	-8
c15217	-3
c15319	-7
c15386	-13
c15494	-9
c15581	-11
c15626	-8
c15727	-6
c15738	-11
c15781	-9
c15916	-9
c16005	-9
c16217	-14
c16287	-13
c16425	-12
c16627	-15
c16654	-10
c16735	-9
c16856	-5
c16897	-14
c16932	-8
c16948	-15
c17019	-10
c17046	-6
c17125	-7
c17172	-10
c17241	-6
c17298	-9
c17367	-15
c17398	-13
c17403	-7
c17541	-9
c17549	-6
c17641	-9
c17695	-10
c17719	-10
c17748	-13
c17804	-13
c18039	-6
c18044	-6
c18105	-13
c18149	-7
c18154	-6
c18192	-15
c18275	-14
c18338	-10
c18343	-6
c18454	-2
c18602	-6
c18661	-12
c18799	-13
c18826	-13
c18830	-15
c18876	-2
c18877	-2
c18903	-9
c18935	-12
c18941	-6
c18980	-6
c19007	-7
c19041	-16
c19070	-10
c19177	-13
c19222	-3
c19390	-13
c19412	-6
c19438	-13
c19461	-2
c19558	-13
c19587	-13
c19613	-16
c19704	-13
c19716	-11
c19761	-13
c19871	-6
c19907	-12
c19927	-13
c19985	-14
c19996	-9
c20058	-9
c20113	-13
c20114	-8
c20116	-11
c20192	-5
c20205	-16
