cellBC	cell_state
c811	-13
c1049	-7
c1148	-11
c1632	-7
c1638	-11
c1855	-11
c1877	-12
c1891	-15
c2011	-7
c2241	-8
c2243	-11
c2292	-16
c2308	-3
c2321	-11
c2393	-12
c2434	-16
c2503	-2
c2549	-12
c2594	-2
c2662	-8
c2667	-13
c2778	-4
c2847	-3
c2858	-4
c2961	-16
c3035	-12
c3042	-11
c3080	-8
c3108	-11
c3178	-8
c3187	-11
c3194	-15
c3322	-11
c3360	-13
c3430	-3
c3431	-3
c3441	-15
c3505	-4
c3510	-13
c3623	-8
c3627	-3
c3768	-8
c3856	-16
c3995	-12
c4008	-16
c4025	-2
c4074	-12
c4130	-15
c4167	-11
c4170	-13
c4201	-8
c4210	-10
c4233	-7
c4259	-12
c4270	-4
c4291	-4
c4317	-10
c4353	-12
c4382	-16
c4405	-10
c4420	-10
c4435	-4
c4450	-10
c4534	-1
c4535	-1
c4545	-10
c4563	-8
c4586	-8
c4678	-16
c4761	-10
c4784	-13
c4818	-13
c4836	-8
c4912	-13
c4971	-10
c4973	-4
c4974	-11
c5052	-10
c5075	-3
c5080	-3
c5090	-1
c5093	-15
c5117	-8
c5148	-16
c5154	-16
c5165	-10
c5174	-16
c5192	-12
c5225	-12
c5240	-11
c5245	-3
c5255	-11
c5274	-10
c5299	-12
c5312	-11
c5317	-7
c5319	-16
c5323	-11
c5373	-2
c5443	-3
c5444	-1
c5445	-1
c5457	-2
c5462	-16
c5464	-11
c5484	-7
c5499	-4
c5512	-10
c5537	-11
c5549	-11
c5568	-11
c5595	-13
c5616	-12
c5623	-11
c5641	-1
c5651	-2
c5703	-10
c5757	-11
c5783	-15
c5786	-16
c5822	-10
c5852	-4
c5853	-4
c5887	-3
c5893	-1
c5907	-12
c5909	-2
c5913	-4
c5928	-12
c5933	-11
c5942	-11
c5952	-12
c5956	-7
c5969	-10
c5972	-16
c6007	-4
c6019	-7
c6022	-10
c6024	-7
c6028	-11
c6040	-2
c6097	-7
c6102	-11
c6115	-2
c6152	-7
c6162	-7
c6185	-8
c6222	-11
c6234	-11
c6254	-10
c6257	-11
c6305	-8
c6309	-15
c6314	-12
c6340	-2
c6362	-8
c6435	-13
c6450	-12
c6456	-8
c6460	-11
c6499	-13
c6513	-2
c6523	-3
c6525	-10
c6532	-12
c6563	-16
c6566	-10
c6624	-4
c6648	-4
c6649	-4
c6661	-11
c6662	-7
c6669	-3
c6687	-7
c6695	-13
c6719	-7
c6742	-12
c6787	-3
c6806	-7
c6828	-11
c6856	-16
c6864	-2
c6865	-2
c6868	-3
c6870	-2
c6884	-13
c6893	-15
c6897	-13
c6906	-13
c6909	-16
c6918	-13
c6921	-15
c6939	-11
c6953	-12
c7005	-7
c7012	-8
c7016	-7
c7059	-2
c7066	-11
c7132	-8
c7140	-12
c7151	-7
c7167	-3
c7170	-4
c7184	-2
c7195	-10
c7205	-15
c7220	-7
c7227	-1
