cellBC	cell_state
c409	-3
c881	-11
c1406	-11
c1658	-11
c1777	-3
c1947	-7
c2195	-5
c2235	-14
c2376	-14
c2434	-14
c2527	-16
c2884	-3
c2940	-4
c2983	-16
c3026	-8
c3128	-16
c3214	-13
c3326	-11
c3372	-6
c3470	-16
c3476	-12
c3624	-5
c3753	-14
c3838	-16
c3859	-9
c3869	-11
c3901	-14
c3978	-16
c4005	-16
c4010	-13
c4068	-13
c4079	-5
c4080	-12
c4133	-6
c4183	-16
c4192	-4
c4294	-14
c4363	-5
c4373	-6
c4432	-16
c4463	-5
c4522	-14
c4532	-8
c4562	-7
c4568	-7
c4620	-5
c4710	-12
c4729	-14
c4792	-16
c4800	-13
c4816	-8
c4878	-6
c4898	-16
c4906	-11
c4907	-11
c4928	-9
c4931	-9
c4941	-9
c4954	-14
c4988	-3
c4994	-3
c5007	-14
c5027	-12
c5074	-16
c5081	-11
c5127	-11
c5135	-12
c5145	-16
c5269	-9
c5306	-12
c5365	-12
c5378	-12
c5431	-11
c5511	-14
c5516	-6
c5517	-6
c5529	-7
c5572	-13
c5641	-9
c5784	-6
c5792	-9
c5796	-6
c5804	-6
c5806	-8
c5813	-8
c5820	-11
c5823	-5
c5852	-3
c5916	-7
c5959	-11
c5994	-13
c5998	-8
c6008	-12
c6013	-12
c6043	-16
c6058	-14
c6121	-5
c6158	-13
c6160	-16
c6177	-13
c6186	-9
c6206	-7
c6208	-7
c6238	-7
c6268	-4
c6303	-13
c6311	-6
c6331	-16
c6337	-7
c6363	-9
c6400	-9
c6447	-3
c6484	-6
c6519	-6
c6532	-13
c6536	-9
c6539	-4
c6559	-16
c6564	-9
c6584	-8
c6585	-8
c6587	-7
c6605	-8
c6635	-16
c6656	-12
c6679	-3
c6745	-14
c6750	-3
c6751	-3
c6769	-16
c6803	-3
c6821	-5
c6825	-4
c6844	-12
c6862	-12
c6885	-13
c6942	-4
c6947	-16
c6951	-3
c6956	-9
c6963	-6
c7083	-16
c7097	-7
c7127	-9
c7146	-4
c7154	-8
c7155	-8
c7161	-12
c7166	-16
c7238	-6
c7244	-11
c7256	-8
c7273	-13
c7291	-3
c7295	-3
c7318	-9
c7338	-8
c7339	-8
c7341	-8
c7380	-11
c7398	-16
c7446	-16
c7462	-3
c7468	-14
c7522	-12
c7546	-4
c7547	-4
c7549	-4
c7557	-14
c7569	-5
c7610	-5
c7632	-16
c7645	-4
c7648	-9
c7656	-12
c7663	-16
c7728	-4
c7776	-8
c7777	-8
c7780	-9
c7784	-12
c7809	-16
c7820	-16
c7822	-13
c7883	-4
c7885	-13
c7890	-12
c7893	-12
c7908	-14
c7918	-13
c7959	-5
c7967	-12
c8006	-5
c8021	-13
c8040	-12
c8068	-14
c8071	-4
c8073	-9
c8083	-12
c8093	-13
c8113	-8
c8116	-11
c8131	-8
c8151	-8
c8168	-11
c8185	-6
c8193	-4
c8194	-3
c8202	-7
c8236	-5
c8267	-8
c8271	-4
c8276	-12
c8290	-13
c8311	-4
c8314	-16
c8326	-4
c8343	-8
c8398	-14
c8429	-14
c8430	-3
c8431	-3
c8436	-16
c8444	-4
c8458	-5
c8459	-5
c8463	-9
c8475	-12
c8496	-16
c8520	-13
c8525	-8
c8562	-3
c8563	-3
c8576	-9
c8628	-9
c8631	-4
c8645	-9
c8652	-9
c8655	-4
c8674	-7
c8680	-13
c8688	-5
c8695	-8
c8707	-7
c8726	-4
c8728	-12
c8734	-16
c8738	-4
c8742	-3
c8743	-3
c8747	-13
c8767	-3
c8794	-14
c8802	-16
c8831	-12
c8832	-16
c8838	-9
c8847	-5
c8849	-14
c8856	-4
c8865	-7
c8868	-16
c8871	-14
c8872	-9
c8882	-5
c8883	-5
c8888	-8
c8892	-11
c8914	-11
c8949	-12
c8978	-7
c8979	-7
c9013	-8
c9025	-16
c9035	-3
c9040	-6
c9051	-7
c9064	-8
c9065	-8
c9085	-12
c9103	-9
c9110	-5
c9139	-13
c9162	-5
c9163	-5
c9164	-14
c9178	-4
c9193	-13
c9198	-7
c9201	-14
c9213	-14
c9217	-3
c9249	-14
c9250	-7
c9251	-7
c9263	-6
c9305	-6
c9332	-13
c9336	-9
c9346	-14
c9363	-4
c9365	-14
c9369	-7
c9385	-4
c9390	-9
c9394	-11
c9410	-9
c9411	-9
c9415	-5
c9418	-5
c9438	-6
c9442	-4
c9444	-13
c9450	-16
c9457	-8
c9488	-11
c9493	-16
c9494	-11
c9495	-11
c9513	-11
c9517	-7
c9557	-11
c9581	-12
c9589	-14
c9590	-12
c9618	-16
c9622	-12
c9625	-16
c9664	-12
c9681	-16
c9693	-4
c9709	-6
c9737	-12
c9756	-9
c9763	-4
c9788	-7
c9808	-13
c9810	-11
c9816	-14
c9836	-12
c9854	-13
c9862	-7
c9889	-14
c9896	-14
c9905	-7
c9906	-3
c9907	-3
c9923	-16
c9930	-12
c9932	-12
c9934	-16
c9943	-6
c9949	-13
c9962	-5
c9967	-16
c9982	-9
c9995	-8
c10000	-4
c10008	-4
c10016	-12
c10021	-7
c10023	-16
c10043	-7
c10070	-11
c10072	-16
c10122	-13
c10154	-9
c10162	-3
c10181	-16
c10183	-6
c10189	-7
c10199	-16
c10241	-13
c10251	-5
c10283	-12
c10291	-16
c10323	-16
c10342	-8
c10391	-7
c10398	-8
c10399	-8
c10415	-12
c10416	-12
c10421	-9
c10422	-7
c10423	-7
c10429	-9
c10456	-13
c10462	-7
c10468	-13
c10477	-8
c10512	-16
c10513	-16
c10548	-16
c10583	-11
c10586	-9
c10587	-9
c10593	-16
c10611	-5
c10634	-4
c10638	-12
c10656	-6
c10657	-6
c10663	-14
c10664	-12
c10700	-13
c10703	-7
c10708	-4
c10719	-4
c10733	-13
c10735	-11
c10739	-4
c10742	-6
c10745	-12
c10778	-5
c10791	-8
c10796	-16
c10798	-13
c10802	-11
c10805	-12
c10843	-6
c10859	-7
c10861	-12
c10862	-4
c10869	-12
c10873	-5
c10875	-8
c10890	-12
c10892	-11
c10896	-8
c10912	-5
c10927	-4
c10957	-7
c10971	-7
c10981	-12
c10984	-8
