	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c591	0	50	-1	-1	0	28	11	5	6	18	0	0	0	0	0	-1	0	-1	48	0	0	0	19	-1	14	-1	48	0	0	0
c1851	-1	-1	0	26	0	0	11	0	-1	-1	0	0	-1	-1	0	0	-1	21	0	0	-1	-1	21	0	0	0	0	18	0	0
c2507	0	0	0	0	0	-1	0	18	28	0	0	4	0	0	-1	0	-1	-1	-1	0	42	0	0	45	-1	-1	0	-1	26	0
c2654	-1	32	-1	19	0	0	-1	0	32	15	12	0	0	0	0	0	-1	29	0	0	0	-1	0	1	0	23	17	0	28	0
c3100	0	0	0	0	21	0	11	-1	-1	-1	0	0	0	0	0	0	0	21	0	50	31	0	38	0	-1	0	0	36	7	-1
c3273	-1	-1	-1	-1	-1	0	11	50	6	0	0	0	0	-1	19	17	0	21	19	27	0	33	32	48	24	0	0	0	0	0
c3481	0	0	32	0	0	0	11	18	-1	0	0	0	0	-1	0	0	50	21	0	0	-1	0	0	0	-1	-1	0	36	0	48
c3793	0	0	35	0	0	0	11	6	-1	-1	0	-1	14	0	0	0	0	-1	0	0	0	-1	21	0	21	0	16	-1	-1	0
c3846	32	-1	-1	0	0	17	-1	0	19	17	12	-1	45	1	0	0	25	29	0	0	49	38	0	-1	0	23	42	0	-1	0
c4169	-1	0	9	0	4	18	0	-1	0	-1	-1	0	0	48	16	-1	-1	0	-1	-1	0	21	0	50	-1	24	0	21	0	42
c4407	0	-1	0	0	0	8	11	-1	-1	0	17	-1	0	-1	23	0	0	-1	0	14	21	0	0	0	-1	0	0	0	0	0
c4425	0	32	22	-1	-1	0	-1	-1	0	0	12	0	0	48	49	0	1	29	0	0	0	0	19	1	0	23	17	0	0	0
c4438	0	0	0	0	0	0	11	-1	49	6	0	45	0	48	-1	11	0	21	19	0	-1	-1	23	-1	0	0	26	0	-1	-1
c4444	6	-1	0	0	40	0	-1	0	0	0	6	50	0	-1	0	0	0	21	-1	-1	-1	-1	0	0	13	0	-1	18	-1	-1
c4445	6	0	0	0	-1	19	0	0	18	0	6	-1	-1	0	0	0	38	21	-1	0	-1	19	-1	0	13	0	-1	18	-1	11
c4486	-1	0	0	0	-1	40	11	0	0	6	0	0	1	1	6	20	-1	21	0	19	-1	0	-1	0	0	26	48	14	-1	0
c4536	0	49	0	0	0	6	11	0	-1	0	-1	0	-1	0	1	31	0	-1	0	21	0	15	0	0	0	0	29	0	0	-1
c4540	27	32	0	0	0	0	-1	-1	0	-1	12	-1	0	0	14	50	1	29	0	0	-1	-1	0	17	20	23	0	-1	0	0
c4613	-1	0	0	0	0	6	11	0	-1	0	-1	0	-1	0	0	-1	-1	21	0	0	0	15	0	0	-1	0	29	0	0	0
c4666	0	-1	0	-1	0	0	11	0	14	32	-1	0	16	21	-1	1	0	-1	38	0	0	0	-1	-1	0	-1	29	0	-1	-1
c4702	6	0	0	6	4	0	0	-1	0	-1	0	0	-1	-1	0	-1	6	0	-1	-1	0	6	0	0	0	0	-1	0	0	0
c4736	0	32	-1	0	0	0	-1	0	-1	4	12	0	0	6	-1	0	-1	29	36	0	0	38	0	-1	0	23	0	-1	0	0
c4764	36	0	29	0	0	0	11	21	0	-1	0	0	6	0	0	0	0	21	19	0	-1	-1	-1	-1	0	0	-1	10	23	0
c4984	46	0	0	0	0	-1	-1	14	-1	-1	21	0	0	-1	-1	0	0	21	-1	-1	-1	-1	21	-1	0	0	38	-1	-1	0
c5007	0	0	-1	-1	0	-1	11	0	-1	0	0	10	0	-1	0	0	0	21	19	0	-1	-1	23	-1	-1	0	26	-1	39	0
c5122	1	32	0	0	-1	-1	-1	0	0	29	12	0	-1	0	0	-1	-1	-1	0	-1	0	38	48	0	19	23	-1	0	-1	38
c5127	-1	-1	6	7	-1	0	11	0	19	0	-1	0	0	0	-1	0	41	21	-1	0	0	0	0	0	-1	0	-1	0	38	7
c5193	0	-1	-1	-1	0	0	11	18	-1	0	0	0	0	0	0	21	-1	21	0	0	48	0	20	-1	-1	6	-1	0	0	0
c5201	0	50	0	23	0	0	11	5	6	0	0	0	0	-1	-1	-1	6	21	0	-1	1	35	-1	0	14	0	0	0	0	0
c5204	0	16	0	0	-1	0	0	23	0	0	37	0	0	0	-1	0	0	21	0	48	17	6	-1	0	0	0	10	18	26	0
c5237	0	0	0	-1	4	0	23	-1	0	-1	16	-1	-1	0	0	-1	0	0	0	23	0	6	23	0	0	49	40	21	-1	0
c5263	-1	16	0	-1	0	0	0	22	0	-1	37	23	0	0	-1	35	0	21	-1	48	17	48	-1	-1	0	-1	10	18	26	0
c5412	0	0	0	0	-1	-1	11	0	-1	17	0	-1	0	0	-1	0	0	21	0	0	19	-1	21	0	0	0	0	0	0	7
c5519	48	15	-1	0	-1	6	0	0	-1	0	22	0	0	0	-1	23	21	21	8	0	17	26	-1	0	0	-1	-1	-1	-1	-1
c5571	0	0	37	0	0	6	11	0	11	0	-1	0	0	0	-1	31	0	21	0	0	0	15	0	0	14	-1	29	-1	-1	0
c5729	0	0	-1	0	4	0	0	26	-1	14	0	-1	36	0	0	17	6	11	0	23	-1	6	28	0	0	49	-1	0	26	-1
c5769	0	16	0	23	28	-1	0	23	19	0	37	0	0	0	-1	0	0	21	0	48	17	6	-1	0	0	21	10	18	26	-1
c5817	0	1	14	-1	0	0	48	0	0	19	0	0	32	-1	-1	-1	-1	-1	0	19	0	0	0	-1	0	31	21	0	48	19
c5901	19	23	42	0	-1	-1	11	0	-1	6	0	0	23	-1	38	0	-1	-1	-1	-1	0	-1	21	6	-1	0	49	0	-1	0
c5908	0	32	0	48	21	0	-1	0	0	-1	12	48	-1	0	0	0	0	29	-1	19	0	-1	48	0	-1	23	0	0	0	0
c5947	0	23	3	0	48	19	-1	0	-1	-1	8	0	0	-1	0	0	-1	-1	0	0	0	49	-1	0	-1	27	0	0	14	0
c6059	-1	0	40	48	0	-1	23	0	50	19	0	0	0	-1	45	-1	0	21	0	0	6	0	0	18	33	-1	-1	0	0	0
c6103	0	32	0	28	0	0	-1	0	0	0	12	0	0	0	0	0	0	-1	0	0	0	-1	0	-1	0	23	0	0	0	38
c6144	-1	1	26	0	12	0	48	-1	-1	19	-1	-1	-1	-1	-1	-1	1	-1	0	-1	0	0	-1	0	0	31	0	-1	0	24
c6165	0	17	-1	0	-1	42	23	0	0	-1	0	0	-1	-1	-1	-1	21	21	0	0	17	0	0	0	-1	31	17	-1	15	0
c6172	0	-1	0	0	21	0	-1	18	42	6	0	0	7	0	0	21	23	21	0	0	-1	14	20	48	-1	0	-1	0	0	0
c6204	0	0	0	-1	0	0	17	18	20	-1	0	-1	0	-1	-1	-1	0	21	0	0	21	0	-1	1	0	31	21	-1	-1	0
