cellBC	cell_state
c220	-13
c1713	-2
c1992	-2
c2337	-13
c2388	-13
c2772	-10
c2830	-10
c2865	-12
c3018	-4
c3117	-2
c3125	-10
c3255	-2
c3308	-10
c3436	-8
c3442	-10
c3623	-8
c3688	-15
c3918	-2
c4022	-16
c4194	-15
c4211	-8
c4221	-8
c4274	-8
c4276	-16
c4488	-15
c4768	-7
c4853	-7
c4862	-4
c4865	-3
c4914	-7
c4993	-13
c5126	-15
c5135	-2
c5149	-15
c5226	-8
c5326	-12
c5328	-8
c5348	-3
c5385	-2
c5392	-15
c5417	-8
c5502	-12
c5573	-3
c5673	-15
c5760	-15
c5903	-7
c5975	-3
c6121	-4
c6175	-15
c6180	-3
c6276	-3
c6281	-4
c6287	-15
c6288	-16
c6343	-3
c6444	-15
c6452	-4
c6474	-2
c6526	-2
c6527	-2
c6530	-2
c6681	-10
c6693	-2
c6744	-2
c6784	-3
c6807	-15
c6828	-15
c6855	-13
c6903	-2
c6905	-2
c6946	-13
c6965	-2
c7082	-16
c7147	-12
c7162	-16
c7182	-15
c7208	-13
c7245	-3
c7248	-2
c7249	-2
c7251	-10
c7272	-7
c7302	-2
c7326	-2
c7575	-7
c7638	-2
c7689	-3
c7699	-16
c7703	-8
c7746	-12
c7772	-4
c7794	-13
c7843	-7
c7890	-8
c7922	-10
c7954	-10
c8010	-16
c8022	-7
c8071	-3
c8163	-2
c8237	-10
c8277	-12
c8340	-10
c8409	-10
c8410	-16
c8426	-13
c8532	-15
c8539	-7
c8564	-4
c8604	-10
c8634	-2
c8635	-2
c8652	-10
c8653	-10
c8674	-4
c8679	-12
c8692	-16
c8719	-12
c8729	-15
c8741	-2
c8765	-2
c8801	-16
c8833	-15
c8843	-16
c8864	-10
c8881	-16
c8939	-12
c8951	-13
c8975	-15
c8980	-8
c8981	-8
c9039	-12
c9058	-12
c9122	-8
c9126	-10
c9164	-3
c9178	-3
c9181	-12
c9186	-13
c9190	-2
c9201	-2
c9208	-13
c9285	-10
c9294	-2
c9307	-3
c9360	-7
c9479	-10
c9492	-4
c9530	-2
c9551	-8
c9573	-4
c9608	-13
c9627	-4
c9697	-13
c9700	-16
c9809	-2
c9822	-3
c9827	-10
c9828	-15
c9830	-3
c9848	-16
c9865	-10
c9892	-4
c9902	-12
c9951	-15
c9953	-7
c9980	-10
c10008	-15
c10024	-2
c10041	-2
c10045	-8
c10050	-2
c10096	-15
c10148	-10
c10181	-8
c10186	-7
c10212	-7
c10246	-13
c10259	-16
c10343	-16
c10365	-16
c10387	-3
c10398	-15
c10430	-15
c10451	-15
c10468	-16
c10511	-2
c10514	-10
c10543	-15
c10575	-10
c10585	-12
c10592	-7
c10597	-16
c10641	-10
c10658	-13
c10670	-15
c10722	-8
c10750	-12
c10752	-12
c10790	-15
c10827	-12
c10835	-15
c10858	-10
c10860	-7
c10867	-13
c10902	-13
c10928	-7
c10945	-3
c10964	-7
c10976	-15
c10990	-7
c11027	-15
c11040	-8
c11061	-15
c11078	-16
c11081	-3
c11097	-12
c11160	-10
c11176	-16
c11190	-7
c11194	-13
c11195	-13
c11288	-16
c11310	-8
c11312	-16
c11325	-12
c11329	-16
c11379	-15
c11380	-15
c11386	-16
c11522	-15
c11523	-15
c11530	-2
c11575	-4
c11585	-15
c11603	-8
c11647	-2
c11655	-3
c11683	-8
c11734	-15
c11782	-13
c11800	-2
c11806	-7
c11852	-13
c11882	-2
c11885	-4
c11903	-12
c11965	-12
c11976	-4
c12034	-2
c12077	-7
c12110	-3
c12130	-15
c12132	-2
c12156	-8
c12161	-13
c12165	-2
c12192	-10
c12195	-7
c12207	-16
c12211	-15
c12221	-2
c12265	-8
c12298	-4
c12299	-4
c12328	-2
c12385	-10
c12444	-15
c12519	-2
c12527	-2
c12562	-2
c12576	-15
c12589	-12
c12674	-2
c12688	-13
c12692	-2
c12710	-16
c12720	-10
c12748	-4
c12755	-4
c12783	-7
c12809	-3
c12835	-15
c12839	-2
c12843	-16
c12856	-15
c12858	-8
c12862	-15
c12867	-4
c12871	-8
c12899	-10
c12906	-15
c12931	-4
c12972	-2
c12974	-4
c12993	-8
c13022	-13
c13026	-12
c13081	-3
c13105	-13
c13107	-15
c13116	-10
c13125	-2
c13136	-4
c13220	-3
c13232	-8
c13261	-4
c13297	-3
c13308	-7
c13315	-10
c13327	-13
c13340	-3
c13362	-4
c13378	-13
c13477	-3
c13508	-7
c13529	-15
c13556	-10
c13573	-10
c13576	-15
c13591	-16
c13602	-10
c13664	-2
c13668	-15
c13707	-15
c13712	-16
c13723	-10
c13728	-16
c13733	-7
c13813	-8
c13817	-2
c13821	-15
c13832	-15
c13847	-8
c13852	-15
c13880	-3
c13894	-7
c13897	-15
c13921	-3
c13932	-2
c13948	-3
c13956	-4
c13958	-15
c13998	-15
c14036	-2
c14040	-12
c14058	-10
c14071	-15
c14080	-4
c14091	-12
c14098	-2
c14138	-2
c14146	-12
c14172	-15
c14174	-10
c14179	-10
c14186	-4
c14194	-12
c14212	-15
c14216	-2
c14217	-2
c14222	-3
c14251	-15
c14258	-4
c14283	-7
c14286	-16
c14303	-8
c14307	-15
c14309	-15
c14310	-2
c14318	-16
c14327	-8
c14335	-4
c14345	-15
c14352	-13
c14369	-13
c14385	-8
c14394	-12
c14404	-15
c14405	-15
c14412	-16
c14446	-13
c14464	-4
c14512	-15
c14519	-2
c14526	-2
c14538	-2
c14564	-13
c14565	-13
c14567	-16
c14571	-12
c14577	-10
c14589	-4
c14602	-10
c14616	-12
c14635	-2
c14639	-15
c14658	-3
c14659	-3
c14665	-2
c14683	-2
c14701	-10
c14706	-10
c14715	-3
c14729	-15
c14750	-8
c14775	-12
c14806	-8
c14810	-2
c14824	-7
c14831	-13
c14837	-10
c14841	-15
c14854	-4
c14855	-4
c14858	-15
c14860	-2
c14879	-10
c14882	-16
c14899	-15
c14919	-10
c14938	-15
c14939	-15
c14942	-12
c14943	-12
c14973	-3
c14983	-8
c15010	-8
c15027	-16
c15029	-2
c15042	-7
c15082	-7
c15086	-2
c15112	-4
c15113	-4
c15125	-15
c15168	-15
c15174	-2
c15185	-7
c15208	-12
c15244	-3
c15257	-8
c15268	-8
c15276	-8
c15283	-2
c15290	-7
c15297	-7
c15308	-12
c15341	-12
c15344	-15
c15360	-16
c15374	-13
c15387	-16
c15389	-8
c15426	-3
c15428	-16
c15434	-2
c15439	-8
c15443	-15
c15450	-7
c15455	-12
c15511	-2
c15520	-13
c15521	-13
c15557	-16
c15640	-13
c15657	-7
c15677	-7
c15678	-15
c15702	-2
c15726	-3
c15729	-8
c15734	-15
c15743	-3
c15753	-7
c15773	-12
c15783	-2
c15792	-10
c15795	-2
c15810	-15
c15826	-3
c15835	-13
c15838	-10
c15852	-15
c15890	-2
c15936	-2
c15940	-7
c15942	-13
c16020	-12
c16023	-7
c16033	-15
c16046	-7
c16061	-10
c16064	-4
c16094	-7
c16123	-7
c16134	-16
c16138	-10
c16156	-12
c16176	-2
c16185	-8
c16194	-16
c16215	-13
c16216	-7
c16238	-8
c16254	-7
c16258	-13
c16265	-4
c16266	-8
c16278	-10
c16284	-3
c16299	-3
c16301	-13
c16310	-8
c16332	-2
c16336	-7
c16374	-13
c16377	-2
c16390	-16
c16417	-13
c16418	-2
c16429	-16
c16440	-15
c16473	-7
c16478	-12
c16487	-12
c16489	-15
c16493	-12
c16499	-4
c16570	-10
c16587	-2
c16588	-2
c16591	-7
c16597	-3
c16602	-10
c16607	-2
c16615	-2
c16651	-2
c16677	-2
c16697	-2
c16707	-3
c16718	-3
c16746	-4
c16775	-8
c16787	-13
c16797	-3
c16804	-2
c16805	-2
c16808	-12
c16840	-15
c16842	-12
c16848	-4
c16857	-15
c16872	-4
c16875	-4
c16895	-15
c16904	-16
c16918	-8
c16936	-4
c16946	-15
c16954	-15
c16956	-12
c16957	-12
c16960	-10
c16966	-2
c16974	-15
c16984	-15
c16997	-2
c17015	-15
c17017	-4
c17055	-16
c17059	-4
c17064	-15
c17069	-2
c17075	-15
c17105	-10
c17107	-16
c17147	-2
c17148	-10
c17154	-7
c17156	-8
c17161	-2
c17178	-7
c17198	-15
c17229	-15
c17234	-7
c17235	-7
c17257	-10
c17275	-7
c17292	-15
c17302	-10
