	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1437	45	28	0	0	33	0	-1	0	0	0	-1	-1	0	-1	35	12	-1	46	0	0	0	0	-1	0	19	0	0	0	0	0
c1551	-1	0	0	-1	0	0	0	0	9	0	-1	5	-1	-1	43	44	44	-1	0	0	-1	-1	0	0	5	-1	28	0	0	-1
c1786	44	-1	0	0	24	-1	0	0	43	0	0	0	-1	0	0	0	18	-1	0	-1	18	44	0	0	0	38	-1	-1	-1	0
c1929	44	0	0	0	24	-1	0	0	43	-1	29	-1	-1	0	0	-1	-1	10	0	0	18	10	0	0	0	0	0	30	9	0
c2165	0	-1	0	9	-1	43	-1	0	0	30	0	5	0	39	-1	0	44	-1	0	0	-1	0	-1	0	0	0	44	0	6	-1
c2273	0	-1	0	33	0	-1	18	-1	0	30	5	5	-1	-1	38	44	44	0	-1	0	-1	27	0	0	0	9	0	-1	-1	44
c2295	44	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	0	1	0	38	0	-1	41	0	0	18	0	0	0	21	6	9	-1
c2604	44	0	0	0	24	2	0	0	43	0	-1	0	0	0	0	0	0	10	0	29	-1	-1	0	0	0	0	0	-1	9	0
c2612	44	0	0	0	24	2	-1	0	43	-1	0	0	33	-1	0	0	0	10	0	0	-1	0	6	-1	0	0	-1	0	9	4
c2863	50	0	0	0	0	38	0	0	0	0	0	-1	30	0	0	20	44	0	0	-1	-1	0	0	0	0	-1	28	0	0	2
c2890	44	0	0	0	24	0	6	-1	43	0	0	39	0	35	-1	0	0	27	-1	0	-1	0	0	0	0	-1	0	0	9	0
c3033	0	-1	0	0	0	40	0	0	0	0	0	5	0	0	-1	43	44	0	0	0	-1	0	-1	29	-1	-1	28	6	-1	2
c3118	44	0	-1	0	24	-1	0	-1	43	0	-1	-1	0	0	0	0	-1	10	0	0	18	0	0	21	0	0	0	0	9	0
c3126	-1	9	0	-1	0	43	29	0	0	30	0	5	38	39	-1	0	-1	0	3	0	-1	0	0	0	-1	0	-1	-1	0	44
c3534	-1	6	0	-1	-1	0	15	0	-1	0	28	0	-1	31	0	-1	0	-1	0	0	5	0	0	0	-1	0	0	-1	0	-1
c3812	0	6	0	5	28	0	0	25	19	34	0	5	43	-1	-1	40	44	0	0	0	-1	33	33	0	0	-1	28	0	0	2
c3952	-1	-1	0	-1	0	0	0	-1	-1	45	-1	0	0	0	0	-1	0	-1	0	0	0	0	0	-1	19	0	0	0	0	33
c3967	-1	0	28	45	24	-1	-1	-1	43	33	33	0	0	-1	0	0	0	-1	-1	0	18	-1	-1	0	0	14	9	30	-1	0
c4003	-1	0	0	-1	24	0	0	-1	43	0	-1	0	0	-1	38	0	0	27	0	0	0	0	0	-1	47	0	0	0	9	-1
c4129	44	0	46	0	24	0	0	0	43	0	0	-1	0	38	0	-1	-1	0	-1	-1	0	0	0	0	-1	0	0	-1	9	0
c4265	44	0	0	2	-1	-1	0	33	43	-1	0	0	21	0	2	-1	0	0	40	0	-1	0	0	0	6	-1	43	-1	9	0
c4322	44	0	0	0	24	0	0	33	43	0	0	-1	0	0	0	0	-1	-1	0	-1	0	0	0	11	0	0	-1	-1	9	0
c4369	44	0	38	0	38	0	0	-1	-1	9	0	0	-1	0	1	-1	0	0	-1	41	0	38	-1	-1	0	0	0	33	9	-1
c4859	45	0	8	-1	-1	0	15	0	0	0	-1	1	-1	-1	0	0	0	46	-1	-1	5	6	-1	11	19	-1	0	-1	-1	0
