	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1622	0	0	-1	-1	-1	24	0	46	-1	0	26	0	-1	43	0	0	0	-1	-1	0	-1	-1	15	14	0	0	0	0	-1	-1
c2018	-1	0	-1	0	25	0	19	0	-1	6	0	0	34	-1	-1	0	28	19	0	24	-1	-1	-1	14	0	17	0	30	-1	-1
c2213	0	-1	0	12	0	0	0	1	0	-1	14	-1	-1	0	26	-1	30	24	-1	0	0	-1	0	-1	0	23	-1	0	26	0
c2700	-1	0	0	12	0	0	0	-1	-1	25	0	49	34	0	15	40	0	0	0	-1	0	-1	0	-1	0	46	-1	13	0	0
c3649	30	0	0	0	-1	0	-1	46	0	-1	-1	0	-1	-1	0	-1	-1	19	5	0	20	-1	-1	14	-1	-1	0	0	-1	0
c3997	0	-1	0	0	0	-1	-1	0	0	27	0	-1	34	0	22	0	0	19	5	20	20	-1	41	14	0	0	0	0	0	-1
c4270	0	0	0	3	0	-1	0	0	-1	0	0	0	34	-1	19	29	0	-1	5	0	20	-1	-1	-1	0	0	44	0	47	-1
c4396	0	-1	-1	0	-1	9	-1	-1	0	46	-1	-1	34	0	-1	-1	-1	19	5	0	20	-1	-1	14	36	0	0	0	0	-1
c4464	15	0	0	-1	-1	0	-1	31	0	0	0	0	34	0	0	0	17	19	-1	0	20	-1	-1	14	0	0	23	0	0	0
c4576	0	-1	0	3	25	0	0	0	-1	-1	-1	0	34	-1	-1	36	28	19	46	24	20	-1	0	-1	0	17	0	0	20	4
c4898	0	0	0	-1	50	0	-1	0	0	0	-1	49	-1	0	0	40	-1	19	-1	0	0	-1	39	-1	0	46	-1	0	46	0
c5052	-1	0	-1	12	0	19	0	0	30	0	0	-1	34	0	0	0	30	0	0	0	-1	-1	0	24	13	23	-1	39	20	0
c5057	1	0	0	12	0	0	-1	-1	0	0	28	0	34	0	-1	49	25	0	0	14	0	-1	-1	0	0	-1	-1	-1	25	-1
c5071	0	0	0	12	-1	0	1	31	17	46	43	49	-1	0	0	0	-1	-1	-1	0	50	-1	0	0	0	0	-1	0	0	0
c5116	12	0	0	0	25	-1	0	-1	0	0	0	0	34	-1	1	0	19	19	0	0	20	-1	-1	14	-1	17	-1	-1	-1	0
c5216	0	-1	25	-1	-1	0	0	0	0	-1	0	49	34	0	0	0	7	17	0	0	31	-1	-1	30	0	-1	-1	-1	0	-1
c5448	-1	30	5	-1	25	-1	30	14	0	0	0	30	34	-1	1	0	-1	-1	46	-1	20	-1	0	14	0	17	-1	0	37	0
c5496	0	-1	15	0	25	0	4	0	0	0	0	0	34	-1	1	30	29	19	7	-1	20	-1	2	14	0	17	0	0	0	0
c5652	14	40	0	12	-1	44	0	0	15	0	0	49	34	0	0	-1	0	0	0	0	0	-1	0	0	-1	-1	-1	0	-1	18
c5799	0	-1	-1	12	0	0	0	0	0	0	43	49	34	-1	0	-1	25	-1	0	0	0	-1	24	0	-1	-1	-1	-1	0	-1
c6043	0	7	0	0	-1	4	-1	46	0	46	-1	0	-1	0	-1	0	-1	19	-1	9	-1	-1	-1	14	0	0	25	0	46	0
c6066	0	-1	15	0	25	-1	31	0	0	0	0	0	34	-1	1	-1	-1	19	0	49	-1	-1	-1	14	0	17	0	0	0	-1
c6121	0	14	13	12	0	15	0	0	0	27	0	-1	34	-1	-1	3	0	19	5	20	20	-1	0	14	0	0	0	0	-1	-1
c6239	15	30	0	0	0	40	-1	-1	-1	0	17	0	34	-1	0	25	0	19	0	0	20	-1	-1	14	-1	0	0	0	22	-1
c6400	0	24	-1	12	-1	0	-1	-1	0	21	0	-1	-1	-1	0	47	41	-1	0	0	0	-1	0	0	0	0	-1	0	0	-1
c6521	-1	0	0	25	26	49	0	46	0	46	14	0	34	-1	0	0	-1	19	5	-1	20	-1	0	-1	46	0	-1	-1	-1	0
c6554	0	0	49	12	0	0	23	0	0	0	0	49	-1	-1	0	0	25	0	0	0	0	-1	47	-1	0	9	-1	8	0	-1
c6579	50	-1	0	12	0	0	-1	30	-1	0	0	-1	-1	0	28	-1	-1	0	0	33	0	-1	-1	24	0	-1	-1	15	-1	0
c6736	0	0	-1	0	25	0	0	0	-1	6	0	49	-1	-1	1	0	28	19	0	24	20	-1	25	14	-1	-1	0	30	41	-1
c7058	40	0	33	0	29	0	0	46	0	46	19	1	34	8	30	0	-1	19	5	23	20	-1	0	-1	0	0	0	41	0	2
c7082	-1	0	0	0	0	0	0	-1	0	0	30	5	34	0	0	0	0	19	5	46	20	-1	0	-1	0	0	0	-1	0	0
c7100	-1	-1	0	12	0	0	0	-1	0	15	0	-1	34	0	0	34	30	0	0	0	0	-1	0	-1	0	23	-1	0	-1	0
c7248	0	0	-1	-1	25	0	0	14	0	0	0	0	34	-1	1	0	28	19	44	24	-1	-1	43	14	0	-1	-1	-1	0	41
c7293	0	0	0	39	25	0	0	46	0	46	19	0	34	0	0	0	-1	19	5	-1	20	-1	0	-1	0	0	0	0	0	-1
c7771	-1	0	-1	-1	0	0	0	0	0	0	0	-1	34	-1	0	-1	0	0	0	0	4	-1	-1	-1	-1	0	-1	0	0	26
c7822	0	-1	15	0	25	0	31	28	0	0	0	-1	-1	-1	-1	0	29	-1	-1	49	20	-1	2	14	0	17	0	0	0	0
c7898	0	13	-1	12	0	0	0	0	0	-1	-1	49	34	0	0	0	30	0	0	-1	7	-1	0	0	31	23	-1	0	0	0
c7906	0	0	0	12	0	0	25	0	0	40	-1	28	34	0	0	14	0	-1	0	0	-1	-1	0	0	3	0	-1	0	-1	26
c7921	-1	0	-1	0	0	0	-1	-1	0	17	46	0	34	0	36	17	0	-1	0	-1	20	-1	25	14	0	0	-1	46	0	0
c8157	-1	0	0	0	14	-1	0	0	0	27	0	41	34	0	0	0	-1	19	5	20	20	-1	0	14	0	2	0	0	0	0
c8200	4	0	49	12	0	0	0	-1	-1	-1	-1	49	34	3	0	0	0	-1	0	0	0	-1	0	0	-1	0	-1	-1	0	0
c8544	4	0	-1	-1	0	15	-1	46	-1	46	0	0	34	0	0	2	-1	-1	-1	-1	20	-1	0	14	0	-1	7	0	0	0
c8567	-1	0	6	0	25	-1	0	14	0	25	0	0	34	-1	1	0	0	19	0	0	20	-1	0	-1	0	-1	0	46	20	0
c8569	18	-1	0	12	0	0	-1	-1	0	17	0	49	34	-1	-1	40	-1	0	0	-1	-1	-1	0	-1	-1	0	-1	-1	0	31
c8625	15	0	21	-1	0	0	-1	0	0	0	-1	0	34	0	-1	0	-1	19	0	-1	20	-1	0	-1	0	0	0	0	0	-1
c8822	0	0	0	0	25	0	-1	50	0	0	0	0	-1	-1	1	0	-1	19	0	25	-1	-1	0	14	0	-1	0	15	0	0
c8839	-1	0	-1	12	0	0	0	0	0	-1	-1	49	34	0	43	-1	-1	24	0	0	0	-1	43	0	0	23	-1	0	15	0
c8960	0	-1	0	0	-1	-1	-1	46	0	46	-1	-1	34	-1	0	-1	-1	19	5	0	20	-1	-1	14	36	0	0	0	0	0
c9029	15	0	15	0	-1	-1	20	0	-1	0	0	2	34	-1	1	0	29	-1	0	49	20	-1	-1	14	45	17	-1	-1	0	0
c9051	0	0	-1	-1	49	0	19	21	0	5	0	-1	34	0	0	0	0	-1	0	0	4	-1	-1	-1	0	0	-1	0	-1	26
