cellBC	cell_state
c2663	-9
c2809	-5
c3870	-4
c4005	-12
c4798	-10
c4890	-16
c4934	-6
c5168	-4
c5332	-3
c5392	-11
c5445	-11
c5838	-14
c5854	-1
c6005	-10
c6024	-11
c6231	-15
c6634	-8
c6661	-5
c6830	-16
c6982	-12
c7100	-2
c7174	-2
c7224	-4
c7238	-2
c7253	-9
c7554	-12
c7563	-3
c7790	-3
c7804	-2
c7838	-5
c7878	-10
c7967	-8
c8017	-6
c8333	-8
c8355	-15
c8421	-2
c8447	-4
c8460	-7
c8508	-14
c8558	-5
c8579	-4
c8599	-10
c8629	-13
c8680	-2
c8681	-3
c8717	-5
c8942	-13
c9056	-15
c9062	-8
c9107	-3
c9278	-14
c9285	-2
c9323	-5
c9362	-10
c9364	-15
c9504	-13
c9515	-15
c9549	-8
c9703	-9
c9713	-15
c9766	-8
c10024	-14
c10070	-12
c10071	-12
c10079	-3
c10217	-8
c10241	-1
c10300	-1
c10314	-14
c10324	-13
c10362	-11
c10396	-14
c10457	-6
c10498	-2
c10510	-12
c10733	-11
c10758	-1
c10802	-16
c10807	-9
c10816	-9
c10818	-10
c10854	-2
c10898	-12
c10970	-10
c10986	-4
c10996	-6
c11037	-15
c11038	-4
c11065	-16
c11118	-5
c11136	-6
c11162	-8
c11215	-13
c11618	-1
c11650	-3
c11809	-8
c11811	-6
c11835	-9
c11891	-11
c11932	-15
c11990	-3
c12047	-3
c12080	-10
c12267	-3
c12458	-16
c12537	-6
c12538	-3
c12556	-7
c12760	-3
c12795	-7
c12875	-2
c12882	-5
c12914	-6
c12987	-16
c12998	-10
c13020	-6
c13032	-4
c13088	-3
c13161	-2
c13169	-7
c13209	-12
c13254	-14
c13287	-4
c13294	-12
c13386	-5
c13389	-8
c13584	-14
c13585	-14
c13604	-12
c13653	-6
c13705	-5
c13712	-13
c13713	-13
c13765	-15
c13777	-13
c13834	-12
c13911	-2
c13947	-11
c13967	-4
c13968	-7
c13969	-8
c13972	-12
c13984	-15
c14029	-14
c14044	-9
c14051	-14
c14078	-9
c14113	-6
c14165	-4
c14237	-14
c14265	-12
c14285	-12
c14370	-15
c14406	-1
c14420	-5
c14435	-3
c14441	-2
c14524	-14
c14569	-16
c14642	-6
c14645	-11
c14679	-12
c14712	-11
c14777	-12
c14845	-14
c14904	-7
c14927	-4
c14956	-14
c14999	-12
c15030	-6
c15081	-4
c15087	-7
c15130	-11
c15131	-11
c15149	-9
c15194	-6
c15206	-11
c15225	-1
c15236	-5
c15246	-16
c15307	-7
c15359	-8
c15406	-8
c15407	-7
c15430	-7
c15451	-4
c15474	-9
c15498	-15
c15520	-3
c15533	-14
c15535	-4
c15560	-11
c15624	-7
c15649	-9
c15651	-1
c15664	-11
c15700	-5
c15731	-2
c15760	-7
c15809	-4
c15827	-13
c15848	-12
c15880	-9
c15891	-15
c15920	-7
c15991	-9
c16001	-2
c16121	-13
c16131	-7
c16188	-10
c16198	-16
c16226	-5
c16232	-16
c16253	-9
c16284	-5
c16285	-5
c16301	-10
c16322	-15
c16353	-8
c16363	-6
c16394	-15
c16416	-14
c16499	-16
c16530	-1
c16578	-1
c16579	-1
c16581	-15
c16607	-8
c16641	-5
c16687	-4
c16718	-6
c16743	-4
c16769	-16
c16770	-3
c16771	-3
c16807	-1
c16809	-12
c16899	-2
c16905	-12
c16907	-10
c16931	-1
c16994	-15
c16998	-10
c17036	-1
c17182	-7
