cellBC	cell_state
c632	-16
c914	-8
c2136	-6
c2142	-6
c2444	-4
c2862	-16
c3160	-9
c3742	-11
c3752	-5
c4008	-9
c4487	-6
c5002	-11
c5004	-11
c5265	-16
c5819	-16
c6044	-1
c6178	-9
c6444	-8
c6492	-6
c6547	-11
c6769	-5
c6945	-16
c7303	-15
c7641	-5
c7738	-6
c7813	-12
c7910	-15
c8011	-5
c8093	-16
c8117	-5
c8256	-8
c8504	-11
c8519	-2
c8548	-8
c8659	-16
c8872	-15
c9066	-9
c9142	-5
c9215	-8
c9257	-6
c9314	-2
c9353	-15
c9368	-6
c9565	-10
c9691	-8
c9711	-16
c9840	-5
c9882	-9
c9911	-6
c10119	-15
c10282	-4
c10354	-5
c10363	-16
c10397	-9
c10463	-6
c10503	-12
c10624	-5
c10768	-5
c10779	-5
c10931	-2
c10936	-15
c10962	-11
c10975	-16
c11117	-5
c11132	-9
c11187	-4
c11265	-15
c11395	-11
c11413	-5
c11519	-16
c11546	-16
c11673	-9
c11688	-8
c11751	-2
c11762	-8
c11819	-12
c11918	-8
c11941	-2
c12107	-11
c12133	-15
c12179	-15
c12205	-15
c12328	-5
c12355	-5
c12397	-1
c12429	-5
c12673	-6
c12738	-15
c12755	-6
c12883	-15
c12943	-8
c12951	-5
c12978	-16
c13048	-5
c13141	-15
c13144	-4
c13169	-5
c13199	-9
c13264	-16
c13339	-5
c13383	-16
c13431	-16
c13452	-4
c13595	-12
c13672	-11
c13722	-6
c13758	-6
c13780	-10
c13957	-8
c13996	-10
c14003	-2
c14005	-8
c14019	-16
c14288	-6
c14391	-16
c14471	-8
c14493	-16
c14523	-16
c14580	-4
c14649	-9
c14654	-5
c14704	-15
c14791	-11
c14960	-11
c14961	-11
c15065	-2
c15187	-2
c15201	-16
c15227	-8
c15280	-16
c15333	-1
c15366	-5
c15465	-1
c15596	-6
c15655	-1
c15666	-11
c15720	-10
c15744	-15
c15851	-16
c15900	-9
c15916	-1
c15919	-1
c15977	-5
c15985	-5
c15989	-2
c16048	-2
c16051	-16
c16138	-8
c16206	-15
c16287	-9
c16309	-2
c16428	-1
c16476	-11
c16497	-11
c16585	-8
c16605	-11
c16674	-1
c16755	-11
c16760	-2
c16775	-5
c16805	-9
c16985	-6
c16998	-6
c17039	-8
c17045	-1
c17083	-16
c17110	-12
c17111	-12
c17192	-9
c17208	-10
c17309	-15
c17339	-8
c17443	-10
c17452	-15
c17598	-8
c17759	-5
c17768	-8
c17804	-1
c17805	-1
c17807	-6
c17848	-15
c17859	-12
c17900	-15
c17904	-12
c17914	-4
c17992	-15
c18010	-9
c18159	-5
c18171	-9
c18190	-6
c18278	-11
c18279	-11
c18282	-8
c18284	-9
c18290	-10
c18328	-6
c18382	-11
c18409	-5
c18514	-8
c18560	-16
c18563	-15
c18576	-2
c18577	-2
c18640	-2
c18641	-2
c18689	-12
c18774	-6
c18775	-6
c18797	-10
c18811	-12
c18815	-4
c18833	-6
c18839	-5
c18864	-2
c18865	-2
c18959	-2
c18984	-1
c19014	-8
c19043	-6
c19066	-2
c19113	-16
c19123	-15
c19142	-16
c19163	-16
c19207	-4
c19232	-11
c19284	-5
c19288	-9
c19299	-4
c19303	-16
c19308	-5
c19314	-5
c19321	-8
c19341	-5
c19480	-2
c19490	-11
c19560	-16
c19656	-1
c19657	-1
c19691	-9
c19749	-12
c19769	-5
c19841	-5
c19848	-9
c19852	-10
c19875	-16
c19883	-6
c19942	-9
c19946	-10
c19947	-10
c19956	-10
c19962	-16
c20184	-10
c20185	-10
c20203	-9
c20216	-16
c20239	-4
c20292	-9
c20307	-6
c20316	-9
c20342	-11
c20353	-16
c20372	-9
c20389	-1
c20399	-6
c20419	-15
c20466	-11
c20473	-12
c20506	-9
c20517	-15
c20529	-16
c20568	-2
c20579	-11
c20619	-10
c20623	-8
c20658	-11
c20660	-8
c20691	-5
c20739	-15
c20757	-6
c20762	-6
c20785	-1
c20821	-5
c20852	-11
c20856	-9
c20857	-9
c20865	-1
c20980	-16
c21010	-9
c21025	-5
c21044	-9
c21068	-6
c21088	-15
c21109	-6
c21178	-15
c21205	-10
c21245	-12
c21249	-15
c21267	-6
c21282	-11
c21283	-11
c21290	-8
c21318	-2
c21391	-16
c21404	-1
c21416	-10
c21497	-16
c21500	-8
c21562	-9
c21571	-5
c21604	-8
c21611	-12
c21637	-4
c21653	-10
c21662	-9
c21741	-8
c21745	-16
c21768	-8
c21770	-10
c21835	-1
c21847	-12
c21899	-9
c21940	-4
c21976	-11
c22016	-5
c22069	-8
c22097	-6
c22142	-16
c22144	-5
c22196	-16
c22226	-16
c22252	-11
c22275	-16
c22287	-8
c22303	-9
c22316	-2
c22373	-9
c22391	-15
c22402	-8
c22405	-8
c22433	-15
c22446	-4
c22503	-4
c22546	-16
c22595	-5
c22608	-4
c22641	-8
c22685	-5
c22714	-12
c22715	-12
c22761	-4
c22765	-11
c22805	-15
c22821	-6
c22863	-1
c22908	-8
c22947	-6
c22960	-2
c23014	-10
c23020	-16
c23040	-16
c23067	-15
c23093	-5
c23119	-16
c23133	-10
c23135	-11
c23180	-9
c23245	-11
c23279	-8
c23362	-1
c23388	-10
c23394	-9
c23397	-4
c23417	-5
c23421	-5
c23441	-11
c23452	-12
c23470	-12
c23565	-4
c23568	-9
c23575	-5
c23652	-2
c23653	-2
c23660	-2
c23678	-15
c23708	-11
c23870	-10
c23926	-4
c23942	-9
c23968	-2
c24082	-16
c24085	-9
c24092	-16
c24097	-6
c24153	-6
c24184	-9
c24247	-11
c24257	-1
c24283	-16
c24291	-5
c24310	-6
c24366	-5
c24392	-16
c24393	-16
c24409	-16
c24455	-5
c24456	-6
c24461	-12
c24475	-8
c24487	-12
c24489	-9
c24493	-6
c24518	-5
c24525	-8
c24543	-12
c24545	-16
c24552	-11
c24638	-8
c24654	-6
c24686	-2
c24800	-1
c24809	-6
c24868	-2
c24885	-8
c24901	-16
c24942	-5
c24948	-15
c24964	-15
c24976	-11
c24978	-11
c25010	-12
c25030	-15
c25050	-16
c25056	-8
c25078	-6
c25080	-8
c25094	-12
c25122	-11
c25171	-8
c25182	-11
c25206	-11
c25208	-10
c25221	-16
c25252	-16
c25260	-4
c25273	-12
c25277	-10
c25328	-16
c25364	-2
c25394	-8
c25398	-16
c25410	-5
c25427	-12
c25444	-8
c25478	-2
c25479	-2
c25513	-16
c25530	-9
c25533	-15
c25534	-10
c25536	-1
c25538	-8
c25564	-4
c25565	-4
c25612	-4
c25637	-4
c25654	-16
c25657	-16
c25674	-16
c25690	-6
c25726	-6
c25755	-16
c25764	-11
c25766	-4
c25767	-4
c25782	-16
c25789	-10
c25803	-6
c25818	-9
c25826	-6
c25834	-11
c25835	-11
c25859	-6
c25865	-11
c25869	-9
c25909	-6
c25936	-15
c25939	-1
c25976	-16
c25981	-6
c25988	-2
c25989	-2
c25991	-6
c26018	-9
c26051	-1
c26054	-8
c26057	-10
c26066	-8
c26075	-4
c26085	-16
c26168	-5
c26178	-1
c26182	-6
c26188	-6
c26192	-16
c26222	-1
c26224	-1
c26241	-6
c26257	-11
c26258	-15
c26268	-9
c26278	-6
c26302	-4
c26358	-11
c26374	-11
c26380	-9
c26447	-15
c26455	-6
c26474	-16
c26496	-5
c26513	-6
c26551	-6
c26635	-5
c26642	-15
c26660	-4
c26661	-4
c26667	-9
c26680	-2
c26681	-2
c26682	-1
c26695	-11
c26744	-9
c26767	-5
c26785	-8
c26795	-11
c26798	-8
c26804	-5
c26806	-11
c26813	-12
c26820	-16
c26822	-8
c26823	-8
c26863	-16
c26890	-8
c26928	-10
c26957	-16
c27008	-9
c27020	-5
c27028	-15
c27033	-1
c27036	-16
c27092	-16
c27096	-6
c27103	-16
c27116	-6
c27128	-9
c27147	-16
c27159	-16
c27168	-15
c27175	-15
c27180	-16
c27292	-5
c27297	-9
c27301	-8
c27310	-6
c27355	-12
c27407	-12
c27430	-9
c27452	-15
c27469	-6
c27480	-9
c27488	-6
c27502	-16
c27542	-8
c27550	-10
c27571	-5
c27618	-9
c27645	-6
c27661	-2
c27739	-10
c27745	-11
c27747	-2
c27756	-1
c27760	-6
c27778	-15
c27785	-6
c27804	-4
c27832	-16
c27839	-9
c27841	-5
c27984	-9
c28006	-1
c28015	-15
c28045	-16
c28082	-16
c28162	-11
c28225	-6
c28230	-12
c28231	-12
c28289	-8
c28306	-9
c28339	-16
c28340	-15
c28346	-10
c28355	-1
c28408	-1
c28428	-12
c28443	-6
c28474	-1
c28517	-10
c28527	-8
c28528	-15
c28574	-6
c28620	-4
c28630	-2
c28650	-9
c28676	-12
c28682	-8
c28685	-8
c28693	-10
c28708	-9
c28727	-9
c28729	-8
c28731	-5
c28757	-2
c28776	-11
c28796	-9
c28803	-9
c28808	-11
c28810	-10
c28821	-6
c28856	-5
c28893	-6
c28897	-1
c28903	-10
c28919	-16
c28925	-2
c28936	-12
c28944	-16
c28964	-9
c29019	-9
c29023	-5
c29032	-6
c29065	-9
c29089	-4
c29102	-8
c29106	-8
c29126	-12
c29132	-6
c29163	-16
c29170	-4
c29171	-4
c29178	-15
c29182	-5
c29187	-15
c29203	-9
c29257	-15
c29264	-16
c29289	-12
c29290	-16
c29294	-6
c29316	-16
c29318	-2
c29321	-10
c29329	-9
c29346	-5
c29370	-16
c29383	-16
c29404	-15
c29408	-9
c29435	-6
c29447	-4
c29516	-16
c29536	-9
c29547	-15
c29561	-8
c29562	-5
c29588	-15
c29608	-12
c29622	-6
c29623	-6
c29639	-1
c29655	-16
c29657	-5
c29679	-2
c29699	-16
c29716	-11
c29730	-11
c29772	-12
c29773	-12
c29776	-2
c29787	-12
c29816	-15
c29818	-11
c29846	-5
c29880	-12
c29927	-15
c29940	-2
c29978	-12
c30008	-11
c30019	-8
c30067	-5
c30123	-9
c30142	-1
c30156	-4
c30157	-4
c30168	-11
c30182	-9
c30216	-1
c30235	-15
c30249	-15
c30251	-11
c30263	-2
c30275	-1
c30314	-16
c30326	-2
c30328	-8
c30337	-15
c30344	-4
c30356	-8
c30364	-2
c30395	-1
c30402	-4
c30436	-15
c30449	-1
c30461	-1
c30489	-15
c30491	-15
c30503	-1
c30522	-6
c30531	-6
c30537	-15
c30564	-6
c30571	-15
c30594	-16
c30624	-15
c30629	-15
c30647	-16
c30666	-10
c30669	-16
c30683	-16
c30702	-12
c30703	-12
c30722	-6
c30736	-10
c30738	-15
c30743	-12
c30769	-6
