	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1785	-1	20	1	24	0	16	0	23	12	0	-1	-1	0	0	0	0	0	17	34	0	-1	25	1	-1	0	45	31	43	0	0
c2241	33	-1	1	44	28	3	0	0	0	0	-1	0	0	3	0	0	-1	0	0	-1	-1	25	0	0	0	0	0	0	43	0
c2262	0	20	1	26	13	16	-1	0	0	37	-1	0	0	0	0	3	0	17	0	0	0	25	-1	9	-1	0	31	39	0	-1
c2953	0	20	-1	0	-1	-1	0	-1	0	-1	-1	32	36	0	0	0	-1	-1	2	47	38	25	-1	-1	17	45	31	44	-1	0
c3546	7	-1	-1	0	0	16	-1	0	0	0	-1	-1	0	0	0	-1	0	17	0	0	-1	25	-1	0	-1	44	0	0	-1	0
c3742	-1	0	-1	0	0	-1	0	3	0	28	0	7	-1	0	-1	0	-1	38	-1	-1	30	0	2	28	0	-1	9	0	37	0
c3774	-1	20	1	0	0	-1	0	-1	41	-1	-1	0	0	0	0	-1	-1	-1	-1	0	0	25	0	31	0	-1	-1	0	-1	28
c3839	0	20	1	0	0	16	0	0	-1	-1	-1	0	0	0	10	-1	-1	17	0	0	-1	25	-1	17	-1	0	0	0	29	16
c4058	-1	20	1	0	47	16	0	0	0	45	-1	-1	0	0	-1	3	-1	-1	-1	0	0	25	1	33	0	0	31	2	0	-1
c4446	0	29	-1	7	0	0	0	0	0	-1	-1	0	-1	0	38	0	0	0	0	24	47	-1	37	-1	32	-1	-1	-1	0	0
c4450	0	20	-1	7	0	16	-1	0	0	0	-1	0	30	-1	0	-1	-1	17	34	0	0	-1	1	0	0	45	31	0	33	0
c4492	32	3	-1	-1	-1	0	-1	0	47	-1	-1	0	0	0	0	-1	0	0	33	0	0	25	-1	36	23	0	-1	0	0	-1
c5119	-1	20	-1	-1	0	16	2	44	-1	0	-1	-1	0	0	0	3	0	17	0	0	33	25	-1	33	0	0	31	0	34	47
c5189	-1	-1	-1	0	11	-1	0	-1	6	28	0	0	-1	0	0	0	3	0	11	-1	-1	-1	2	28	0	0	9	0	-1	0
