cellBC	cell_state
c222	-1
c1121	-2
c1148	-3
c1476	-10
c1618	-1
c1670	-1
c1684	-1
c1731	-14
c1833	-14
c2033	-14
c2123	-14
c2299	-14
c2313	-16
c2386	-1
c2519	-1
c2531	-1
c2797	-1
c2808	-1
c2816	-2
c2839	-1
c3076	-6
c3149	-16
c3156	-1
c3214	-6
c3233	-5
c3304	-2
c3309	-5
c3318	-14
c3352	-16
c3355	-16
c3371	-14
c3382	-14
c3465	-6
c3577	-14
c3603	-3
c3610	-14
c3689	-2
c3742	-14
c3856	-6
c3905	-5
c3925	-6
c3934	-3
c3961	-2
c3969	-1
c3984	-14
c4066	-3
c4088	-1
c4089	-1
c4121	-16
c4167	-10
c4211	-5
c4235	-16
c4236	-1
c4320	-1
c4347	-6
c4358	-6
c4405	-1
c4410	-14
c4428	-5
c4442	-2
c4477	-1
c4483	-14
c4505	-1
c4530	-6
c4547	-14
c4556	-1
c4587	-10
c4598	-2
c4605	-6
c4672	-5
c4717	-10
c4719	-14
c4735	-14
c4872	-10
c4914	-6
c4915	-6
c4922	-16
c4954	-1
c4967	-14
c4972	-3
c5122	-5
c5123	-5
c5149	-6
c5160	-5
c5200	-10
c5204	-6
c5219	-2
c5230	-5
c5263	-1
c5320	-2
c5334	-2
c5408	-10
c5418	-6
c5439	-14
c5456	-10
c5489	-16
c5505	-2
c5507	-5
c5514	-1
c5548	-1
c5562	-1
c5573	-3
c5603	-6
c5646	-5
c5660	-16
c5719	-5
c5761	-5
c5769	-1
c5778	-5
c5788	-1
c5848	-6
c5863	-3
c5903	-14
c5911	-14
c5915	-14
c5953	-16
c5983	-2
c5985	-3
c6045	-1
c6065	-1
c6083	-6
c6097	-1
c6099	-1
c6119	-14
c6203	-2
c6254	-1
c6334	-3
c6342	-1
c6361	-1
c6439	-10
c6456	-16
c6483	-14
c6496	-1
c6548	-2
c6558	-14
c6559	-14
c6709	-1
c6716	-14
c6811	-16
c6840	-2
c6847	-16
c6848	-1
c6855	-3
c6880	-1
c6918	-2
c6930	-14
c6936	-1
c6950	-14
c6979	-14
