cellBC	cell_state
c661	-5
c1338	-6
c2190	-5
c2202	-5
c2360	-3
c2387	-10
c2404	-2
c2518	-16
c2691	-1
c2706	-3
c2765	-5
c2898	-6
c3086	-1
c3153	-2
c3212	-14
c3222	-2
c3309	-5
c3327	-1
c3398	-1
c3401	-3
c3415	-16
c3462	-2
c3490	-1
c3514	-6
c3646	-16
c3761	-16
c3847	-6
c3909	-1
c3919	-3
c3925	-5
c3942	-16
c3965	-6
c3980	-2
c3991	-3
c3999	-1
c4003	-2
c4039	-1
c4049	-3
c4163	-10
c4204	-6
c4236	-3
c4257	-3
c4329	-3
c4362	-1
c4366	-10
c4375	-10
c4392	-10
c4427	-6
c4443	-16
c4463	-6
c4572	-10
c4593	-3
c4597	-16
c4657	-5
c4679	-16
c4751	-3
c4785	-10
c4809	-5
c4810	-16
c4921	-10
c4932	-2
c4972	-5
c5036	-1
c5045	-6
c5069	-3
c5085	-2
c5093	-3
c5162	-1
c5168	-3
c5187	-1
c5267	-14
c5270	-16
c5322	-3
c5326	-3
c5328	-16
c5358	-2
c5378	-3
c5397	-3
c5442	-10
c5452	-5
c5490	-1
c5507	-2
c5512	-10
c5521	-6
c5563	-2
c5582	-2
c5643	-5
c5650	-16
c5652	-1
c5688	-2
c5689	-2
c5690	-1
c5716	-3
c5742	-6
c5750	-3
c5762	-16
c5779	-5
c5826	-6
c5831	-5
c5927	-2
c5953	-16
c6035	-16
c6038	-1
c6108	-5
c6111	-1
c6126	-5
c6158	-14
c6185	-1
c6212	-10
c6224	-5
c6239	-16
c6350	-1
c6385	-3
c6395	-6
c6398	-10
c6401	-14
c6402	-2
c6423	-6
c6428	-6
c6441	-3
c6455	-10
c6459	-16
c6481	-16
c6499	-3
c6505	-5
c6556	-6
c6576	-1
c6585	-1
c6594	-16
c6616	-16
c6617	-16
c6618	-3
c6659	-6
c6673	-6
c6687	-10
c6691	-1
c6692	-14
c6694	-5
c6734	-2
c6751	-10
c6761	-6
c6801	-10
c6807	-6
c6823	-3
c6847	-6
c6865	-3
c6899	-6
c6903	-5
c6912	-6
c6926	-16
c6956	-2
c6981	-2
c6982	-16
c7009	-14
c7011	-3
c7015	-2
c7045	-6
c7068	-10
c7096	-14
c7107	-2
c7110	-14
c7116	-6
c7137	-3
c7167	-3
c7169	-16
c7172	-14
c7173	-14
c7187	-16
c7234	-1
c7247	-3
c7265	-2
c7302	-16
c7308	-3
c7348	-16
c7369	-14
c7374	-5
c7376	-16
c7396	-1
c7483	-6
c7521	-5
c7524	-14
c7532	-1
c7535	-2
c7574	-1
c7584	-14
c7611	-3
c7630	-16
c7637	-3
c7643	-3
c7646	-3
c7653	-3
c7679	-1
c7691	-2
c7717	-3
c7718	-3
c7773	-3
c7796	-16
c7824	-3
c7826	-1
c7849	-1
c7864	-5
c7872	-1
c7897	-3
c7904	-10
c7912	-16
c7919	-6
c7942	-5
c7950	-1
c7958	-3
c7970	-16
c7978	-6
c7987	-5
c7990	-5
c8002	-16
c8041	-1
c8067	-10
c8074	-6
c8084	-16
c8108	-14
c8111	-1
c8117	-1
c8133	-1
c8136	-2
c8140	-5
c8166	-6
c8190	-1
c8194	-3
c8208	-14
c8237	-3
c8241	-3
c8260	-3
c8262	-6
c8279	-6
c8299	-6
c8319	-1
c8324	-1
c8368	-10
c8369	-10
c8373	-1
c8405	-5
c8411	-1
c8418	-3
c8454	-14
c8475	-5
c8476	-2
c8503	-3
c8524	-5
c8528	-14
c8555	-2
c8572	-1
c8578	-10
c8583	-1
c8689	-5
c8690	-5
c8698	-2
c8710	-3
c8728	-16
c8785	-10
c8805	-1
c8822	-14
c8824	-5
c8828	-2
c8832	-1
c8844	-10
c8848	-1
c8849	-1
c8868	-6
c8891	-3
c8894	-10
c8902	-1
c8919	-1
c8924	-5
c8962	-2
c8963	-2
c8988	-3
c9006	-1
c9018	-16
c9042	-3
c9043	-3
c9051	-6
c9059	-5
c9077	-2
c9088	-5
c9089	-5
c9097	-16
c9102	-16
c9110	-1
c9124	-14
c9128	-6
c9147	-16
c9148	-16
c9165	-3
c9204	-3
c9229	-10
c9251	-3
c9264	-16
c9276	-1
c9292	-1
c9296	-3
c9312	-1
c9332	-3
c9335	-5
c9367	-5
c9375	-10
c9393	-16
c9397	-16
c9415	-6
c9429	-2
c9435	-1
c9450	-5
c9458	-14
c9464	-16
c9482	-5
c9483	-5
c9484	-1
c9495	-14
c9506	-3
c9527	-3
c9534	-5
c9546	-14
c9557	-3
c9570	-2
c9615	-14
c9622	-5
c9624	-6
c9656	-14
c9659	-1
c9660	-1
c9670	-16
