cellBC	cell_state
c909	-4
c1121	-1
c2211	-5
c2598	-15
c3036	-16
c3252	-5
c3340	-5
c3552	-7
c3661	-1
c3803	-11
c3843	-14
c3885	-4
c3913	-3
c4349	-3
c4417	-12
c4560	-13
c4641	-7
c4655	-4
c4862	-10
c5035	-12
c5304	-5
c5379	-15
c5492	-3
c5758	-4
c5794	-14
c5873	-5
c5932	-2
c5944	-4
c6339	-16
c6398	-9
c6449	-8
c6533	-11
c6541	-5
c6625	-5
c6839	-11
c6898	-14
c7202	-16
c7495	-16
c7703	-10
c7927	-2
c7941	-2
c7957	-4
c8174	-10
c8182	-3
c8508	-16
c8545	-10
c8552	-5
c8564	-9
c8636	-7
c8723	-12
c9207	-13
c9276	-14
c9278	-15
c9512	-2
c9515	-5
c9588	-8
c9590	-7
c9614	-11
c9641	-11
c9655	-3
c9746	-15
c9778	-2
c9813	-7
c9850	-5
c9942	-10
c10005	-3
c10009	-2
c10095	-12
c10123	-8
c10126	-9
c10166	-8
c10181	-7
c10219	-4
c10283	-1
c10415	-9
c10518	-1
c10627	-12
c10660	-6
c10686	-13
c10699	-15
c10729	-16
c10945	-8
c10990	-16
c11053	-6
c11101	-9
c11185	-10
c11320	-3
c11325	-7
c11367	-9
c11386	-12
c11418	-12
c11548	-11
c11639	-12
c11704	-11
c11764	-12
c11767	-9
c11786	-13
c11865	-15
c11868	-10
c11920	-11
c11921	-12
c12051	-3
c12084	-14
c12098	-12
c12120	-11
c12190	-14
c12194	-5
c12283	-8
c12301	-5
c12523	-1
c12650	-5
c12801	-14
c12835	-3
c12898	-2
c12953	-8
c12967	-12
c12975	-14
c12995	-11
c13002	-9
c13017	-6
c13055	-8
c13103	-15
c13150	-9
c13217	-5
c13235	-1
c13248	-16
c13261	-6
c13304	-6
c13320	-1
c13386	-3
c13460	-2
c13485	-3
c13500	-16
c13595	-15
c13598	-4
c13652	-3
c13691	-3
c13739	-12
c13771	-15
c13796	-3
c13859	-8
c13878	-1
c13962	-7
c14041	-9
c14042	-3
c14116	-5
c14118	-4
c14195	-3
c14206	-12
c14237	-11
c14265	-3
c14267	-16
c14334	-2
c14374	-14
c14394	-8
c14482	-2
c14580	-13
c14584	-16
c14596	-12
c14605	-5
c14629	-13
c14681	-10
c14696	-3
c14713	-11
c14800	-7
c14850	-9
c14869	-15
c14894	-4
c15006	-10
c15093	-2
c15123	-6
c15280	-13
c15281	-13
c15314	-2
c15336	-9
c15395	-15
c15410	-6
c15415	-12
c15429	-10
c15446	-7
c15498	-6
c15505	-6
c15543	-3
c15584	-1
c15612	-14
c15620	-14
c15669	-13
c15682	-6
c15689	-8
c15713	-4
c15723	-10
c15734	-7
c15735	-7
