cellBC	cell_state
c630	-12
c1205	-4
c1253	-8
c1436	-4
c1999	-16
c2139	-4
c2173	-4
c2275	-8
c2278	-9
c2434	-9
c2559	-16
c2665	-9
c2690	-16
c2697	-8
c2749	-12
c2756	-8
c2869	-12
c2880	-14
c2978	-4
c2991	-12
c3003	-9
c3195	-9
c3243	-9
c3340	-9
c3380	-4
c3382	-9
c3393	-4
c3450	-16
c3454	-4
c3726	-9
c3776	-14
c3833	-8
c3872	-9
c4021	-9
c4035	-9
c4090	-16
c4149	-16
c4186	-4
c4306	-16
c4348	-8
c4364	-12
c4447	-9
c4449	-12
c4483	-16
c4487	-8
c4506	-6
c4615	-4
c4625	-4
c4651	-16
c4670	-9
c4700	-16
c4732	-6
c4740	-9
c4775	-12
c4815	-9
c4833	-12
c4861	-16
c4872	-4
c4918	-4
c4993	-15
c5010	-4
c5169	-16
c5255	-8
c5279	-6
c5347	-16
c5365	-6
c5373	-4
c5408	-9
c5430	-4
c5445	-14
c5464	-9
c5466	-4
c5482	-9
c5513	-4
c5518	-9
c5541	-16
c5577	-15
c5597	-4
c5633	-16
c5656	-9
c5684	-9
c5725	-6
c5735	-15
c5748	-9
c5786	-15
c5807	-16
c5847	-16
c5849	-8
c5855	-9
c5860	-12
c5866	-9
c5878	-6
c5925	-15
c5937	-9
c5941	-4
c5982	-4
c6001	-6
c6016	-16
c6056	-16
c6191	-4
c6212	-12
c6216	-14
c6251	-16
c6268	-16
c6280	-4
c6345	-15
c6356	-4
c6389	-4
c6399	-9
c6420	-14
c6424	-16
c6428	-14
c6432	-4
c6455	-9
c6506	-9
c6541	-15
c6542	-12
c6548	-15
c6565	-6
c6596	-6
c6613	-4
c6614	-16
c6650	-9
c6665	-16
c6671	-15
c6737	-16
c6743	-12
c6747	-4
c6748	-4
c6773	-9
c6813	-9
c6821	-15
c6824	-6
c6826	-8
c6867	-6
c6885	-14
c6889	-4
c6929	-12
c6948	-9
c6966	-15
c6973	-9
c6987	-4
c7104	-16
c7111	-9
c7135	-12
c7162	-9
c7172	-16
c7221	-16
c7234	-16
c7238	-4
c7271	-16
c7282	-16
c7306	-4
c7317	-15
c7320	-16
c7342	-4
c7349	-15
c7364	-9
c7367	-12
c7374	-12
c7383	-4
c7388	-15
c7391	-9
c7415	-9
c7417	-9
c7420	-14
c7428	-14
c7435	-9
c7438	-16
c7464	-4
c7485	-4
c7490	-9
c7496	-4
c7520	-9
c7527	-4
c7537	-9
c7567	-9
c7573	-14
c7584	-6
c7605	-15
c7636	-9
c7659	-15
c7696	-12
c7734	-4
c7740	-9
c7779	-4
c7799	-15
c7812	-9
c7818	-4
c7823	-16
c7838	-15
c7840	-4
c7841	-4
c7843	-8
c7844	-14
c7845	-14
c7851	-16
c7888	-9
c7903	-4
c7905	-9
c7943	-4
c7966	-16
c7998	-8
c8023	-4
c8033	-9
c8040	-12
c8046	-12
c8066	-9
c8106	-9
c8131	-16
c8146	-9
c8179	-16
c8185	-4
c8199	-15
c8209	-9
c8216	-4
c8225	-9
c8254	-8
c8267	-8
c8360	-9
c8364	-6
c8366	-12
c8369	-9
c8371	-16
c8384	-14
c8387	-14
c8401	-16
c8405	-4
c8412	-9
c8415	-4
c8431	-4
c8434	-16
c8449	-14
c8457	-6
c8478	-16
c8505	-12
c8520	-16
c8542	-4
c8548	-6
c8568	-16
c8590	-4
c8595	-4
c8641	-6
c8647	-4
c8665	-4
c8671	-4
c8673	-4
c8682	-14
c8683	-14
c8691	-14
c8693	-4
c8706	-4
c8712	-4
c8716	-15
c8717	-15
c8736	-15
c8763	-4
c8778	-4
c8790	-16
c8812	-9
c8829	-4
c8882	-8
c8883	-8
c8928	-9
c8950	-8
c8969	-12
c8988	-4
c8993	-4
c8999	-9
c9018	-4
c9028	-12
c9031	-9
c9053	-4
c9059	-12
c9067	-4
c9083	-9
c9088	-12
c9089	-12
c9123	-15
c9131	-4
c9164	-16
c9168	-12
c9189	-9
c9209	-9
c9211	-4
c9224	-8
c9228	-12
c9232	-4
c9239	-4
c9264	-16
c9271	-16
c9281	-16
c9288	-16
