	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1109	42	47	-1	0	0	28	0	0	49	0	-1	-1	0	23	-1	-1	0	0	0	16	0	0	0	0	0	0	0	8	0	-1
c1617	-1	0	37	0	2	0	-1	49	0	0	0	-1	-1	0	0	0	17	0	0	-1	0	18	0	-1	-1	0	35	8	0	0
c1895	42	0	0	0	34	35	-1	17	49	35	-1	47	0	0	-1	-1	-1	-1	47	16	6	0	0	-1	0	0	-1	-1	0	-1
c1940	42	0	-1	0	1	-1	14	0	49	0	-1	0	10	28	0	0	0	0	0	16	0	-1	0	39	0	0	0	8	0	42
c2008	42	0	20	34	0	0	0	17	49	47	24	0	0	0	-1	-1	0	-1	0	-1	6	0	-1	-1	0	0	0	8	36	4
c2482	0	36	0	2	-1	-1	0	0	38	-1	-1	18	-1	0	-1	28	0	-1	38	0	0	0	-1	0	0	0	-1	8	26	0
c2668	42	-1	-1	0	-1	-1	-1	0	49	0	0	0	-1	32	-1	42	14	-1	0	16	6	0	-1	-1	13	-1	-1	8	28	-1
c2726	42	13	0	0	0	0	-1	0	49	48	0	0	0	0	-1	0	0	-1	0	16	6	0	0	-1	25	20	0	8	0	13
c3207	-1	38	35	48	0	42	0	-1	49	0	28	-1	42	0	-1	-1	47	-1	-1	-1	6	-1	-1	-1	0	0	0	8	0	0
c3408	0	36	0	2	0	-1	0	0	0	-1	0	-1	10	2	0	0	4	-1	0	-1	28	0	47	0	10	4	0	8	28	0
c3466	42	-1	-1	0	-1	0	-1	0	-1	0	28	0	0	-1	0	0	0	0	0	16	0	0	-1	14	17	39	35	8	-1	0
c3554	-1	0	10	0	0	47	28	-1	49	-1	0	0	-1	0	0	0	0	17	14	16	0	28	1	45	-1	8	0	8	0	0
c3922	42	-1	0	0	-1	0	-1	0	49	0	0	0	0	35	-1	0	-1	-1	34	16	6	10	0	-1	0	10	0	8	0	0
c4007	42	0	0	-1	0	13	-1	0	49	0	28	-1	23	-1	-1	-1	0	-1	18	-1	-1	-1	40	22	0	0	0	8	0	20
c4350	0	36	-1	-1	-1	-1	0	47	0	-1	0	-1	10	0	0	0	0	-1	48	-1	47	-1	-1	0	-1	0	0	8	0	0
c4508	42	-1	-1	8	0	38	0	38	-1	48	-1	0	0	-1	-1	20	0	-1	0	16	-1	28	0	-1	25	0	-1	8	-1	0
c4529	42	0	13	-1	0	0	10	-1	49	0	28	-1	23	-1	0	0	-1	-1	18	16	0	-1	-1	4	-1	48	38	8	17	0
c4545	42	-1	0	34	0	0	0	0	-1	0	-1	42	0	0	-1	0	1	-1	0	16	6	0	0	-1	0	0	-1	8	-1	0
c4770	-1	36	0	-1	-1	-1	-1	0	0	0	0	-1	-1	2	0	0	-1	-1	0	-1	-1	48	47	0	10	4	-1	8	-1	0
c4800	42	1	-1	48	-1	0	10	0	-1	35	28	42	0	-1	0	0	15	-1	18	16	0	20	-1	0	0	0	0	8	0	-1
c5099	-1	0	0	0	0	0	0	0	49	0	-1	-1	0	2	-1	37	0	0	-1	16	0	0	-1	0	0	0	0	8	0	0
c5188	42	0	0	48	-1	0	10	0	-1	0	28	-1	-1	-1	0	46	0	27	18	16	0	-1	40	0	14	0	-1	8	-1	0
c5276	42	0	20	0	0	0	-1	4	-1	-1	0	0	42	-1	0	-1	0	-1	0	16	0	20	0	14	17	39	35	-1	42	0
c5371	42	-1	-1	48	0	0	10	0	49	0	28	17	0	-1	0	0	0	0	18	-1	17	48	-1	0	-1	0	0	8	-1	0
c5424	-1	-1	0	0	-1	-1	42	0	49	0	0	0	-1	0	-1	0	0	-1	0	16	6	0	0	-1	25	0	0	8	0	0
