cellBC	cell_state
c1286	-13
c2374	-11
c2455	-2
c2487	-7
c2682	-4
c3504	-2
c3523	-12
c3527	-2
c3708	-16
c3709	-16
c4131	-1
c4285	-2
c4328	-7
c4396	-4
c4492	-16
c4547	-11
c4653	-4
c4679	-11
c4687	-11
c4821	-13
c4830	-6
c4918	-10
c5057	-9
c5060	-13
c5199	-9
c5315	-7
c5338	-12
c5362	-4
c5363	-4
c5485	-8
c5490	-12
c5787	-2
c5875	-13
c5948	-2
c6006	-13
c6072	-2
c6249	-10
c6432	-10
c6462	-9
c6483	-9
c6653	-13
c6656	-4
c6721	-10
c6814	-13
c7019	-13
c7067	-6
c7102	-10
c7150	-12
c7227	-8
c7236	-10
c7257	-1
c7291	-2
c7350	-12
c7353	-2
c7364	-13
c7412	-12
c7491	-11
c7503	-8
c7510	-13
c7522	-8
c7538	-4
c7562	-10
c7637	-2
c7651	-10
c7752	-2
c7816	-16
c7850	-13
c7866	-13
c7871	-9
c7882	-8
c7897	-11
c7925	-13
c7965	-9
c7989	-12
c8003	-12
c8022	-11
c8027	-6
c8030	-1
c8099	-10
c8119	-16
c8135	-6
c8238	-6
c8267	-8
c8320	-8
c8562	-10
c8574	-1
c8592	-9
c8629	-7
c8665	-11
c8694	-12
c8882	-13
c8894	-1
c8909	-7
c9020	-12
c9089	-13
c9096	-16
c9143	-4
c9153	-10
c9168	-8
c9199	-7
c9255	-6
c9266	-4
c9389	-13
c9411	-16
c9430	-16
c9436	-12
c9474	-16
c9493	-10
c9505	-2
c9527	-12
c9544	-12
c9550	-1
c9555	-7
c9597	-11
c9607	-12
c9623	-1
c9648	-11
c9656	-10
c9676	-11
c9772	-16
c9776	-2
c9870	-7
c9979	-1
c10012	-2
c10020	-10
c10044	-16
c10061	-4
c10138	-16
c10158	-12
c10177	-13
c10185	-4
c10207	-13
c10212	-9
c10267	-13
c10296	-7
c10328	-13
c10334	-1
c10411	-13
c10429	-7
c10433	-12
c10525	-2
c10528	-11
c10535	-8
c10607	-4
c10623	-13
c10680	-9
c10681	-9
c10760	-7
c10761	-7
c10771	-2
c10799	-13
c10828	-12
c10898	-6
c10905	-1
c10909	-12
c10929	-11
c10958	-11
c11025	-2
c11030	-13
c11099	-2
c11114	-10
c11125	-4
c11147	-9
c11188	-4
c11223	-7
c11242	-9
c11261	-1
c11274	-6
c11305	-11
c11308	-1
c11309	-1
c11318	-12
c11327	-6
c11393	-9
c11394	-11
c11411	-11
c11426	-13
c11440	-13
c11471	-2
c11478	-11
c11480	-1
c11579	-2
c11587	-11
c11636	-16
c11637	-16
c11728	-10
c11745	-2
c11790	-16
c11813	-10
c11823	-8
c11856	-6
c11894	-9
c11895	-9
c11903	-4
c11913	-11
c11950	-4
c11966	-12
c11974	-12
c11976	-10
c11978	-6
