,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,1377
1,0,0,0,0,0,0,0,0,0,1,11
2,0,0,0,0,0,0,0,0,1,0,5
3,0,0,0,0,0,0,0,1,0,0,26
4,0,0,0,0,0,0,1,0,0,0,62
5,0,0,0,0,0,1,0,0,0,0,10
6,0,0,0,0,0,1,1,0,0,0,5
7,0,0,0,0,1,0,0,0,0,0,74
8,0,0,0,0,1,0,0,0,1,0,1
9,0,0,0,0,1,0,1,0,0,0,1
10,0,0,0,0,1,1,0,0,0,0,1
11,0,0,0,1,0,0,0,0,0,0,220
12,0,0,0,1,0,0,0,0,0,1,1
13,0,0,0,1,0,0,0,0,1,0,9
14,0,0,0,1,0,0,1,0,0,0,1
15,0,0,0,1,0,1,0,0,0,0,3
16,0,0,0,1,1,0,0,0,0,0,10
17,0,0,0,1,1,1,0,0,0,0,1
18,0,0,1,0,0,0,0,0,0,0,394
19,0,0,1,0,0,0,0,0,0,1,1
20,0,0,1,0,0,0,0,0,1,0,1
21,0,0,1,0,0,0,1,0,0,0,3
22,0,0,1,0,0,1,1,0,0,0,1
23,0,0,1,0,1,0,0,0,0,0,1
24,0,0,1,1,0,0,0,0,0,0,7
25,0,0,1,1,0,0,0,0,1,0,1
26,0,0,1,1,0,0,1,0,0,0,1
27,0,0,1,1,1,0,0,0,1,0,1
28,0,1,0,0,0,0,0,0,0,0,336
29,0,1,0,0,0,0,0,1,0,0,1
30,0,1,0,0,1,0,0,0,0,0,1
31,0,1,0,1,0,0,0,0,0,0,2
32,0,1,0,1,1,0,0,0,0,0,1
33,0,1,1,0,0,0,0,0,0,0,51
34,0,1,1,0,1,0,0,0,0,0,2
35,0,1,1,1,0,0,0,0,0,0,1
36,1,0,0,0,0,0,0,0,0,0,2027
37,1,0,0,0,0,0,0,0,0,1,8
38,1,0,0,0,0,0,0,0,1,0,4
39,1,0,0,0,0,0,0,1,0,0,17
40,1,0,0,0,0,0,1,0,0,0,59
41,1,0,0,0,0,1,0,0,0,0,14
42,1,0,0,0,0,1,1,0,0,0,9
43,1,0,0,0,1,0,0,0,0,0,17
44,1,0,0,0,1,0,0,0,1,0,1
45,1,0,0,0,1,0,1,0,0,0,3
46,1,0,0,0,1,1,0,0,0,0,3
47,1,0,0,0,1,1,0,0,1,0,1
48,1,0,0,0,1,1,1,0,0,0,1
49,1,0,0,1,0,0,0,0,0,0,142
50,1,0,0,1,0,0,0,0,1,0,10
51,1,0,0,1,0,0,1,0,0,0,5
52,1,0,0,1,0,1,0,0,0,0,5
53,1,0,0,1,0,1,1,0,0,0,1
54,1,0,0,1,1,0,0,0,0,0,17
55,1,0,0,1,1,0,1,0,0,0,1
56,1,0,0,1,1,1,0,0,0,0,2
57,1,0,1,0,0,0,0,0,0,0,317
58,1,0,1,0,0,0,1,0,0,0,4
59,1,0,1,0,1,0,0,0,0,0,3
60,1,0,1,0,1,0,0,0,1,0,1
61,1,0,1,1,0,0,0,0,0,0,23
62,1,0,1,1,0,0,0,0,1,0,2
63,1,0,1,1,1,0,0,0,0,0,1
64,1,1,0,0,0,0,0,0,0,0,379
65,1,1,0,0,0,0,0,0,0,1,5
66,1,1,0,0,0,0,0,1,0,0,7
67,1,1,0,0,0,0,0,1,0,1,1
68,1,1,0,0,0,0,1,0,0,0,1
69,1,1,0,1,0,0,0,0,0,0,7
70,1,1,1,0,0,0,0,0,0,0,134
71,1,1,1,0,0,0,0,0,0,1,1
72,1,1,1,0,0,0,0,1,0,0,1
73,1,1,1,0,0,1,0,0,0,0,1
74,1,1,1,0,1,0,0,0,0,0,1
75,1,1,1,1,0,0,0,0,0,0,3
76,1,1,1,1,1,0,0,0,0,0,1
