,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,884
1,0,0,0,0,0,0,0,0,0,1,13
2,0,0,0,0,0,0,0,0,1,0,3
3,0,0,0,0,0,0,0,1,0,0,34
4,0,0,0,0,0,0,1,0,0,0,61
5,0,0,0,0,0,1,0,0,0,0,14
6,0,0,0,0,0,1,1,0,0,0,4
7,0,0,0,0,1,0,0,0,0,0,68
8,0,0,0,0,1,0,1,0,0,0,2
9,0,0,0,1,0,0,0,0,0,0,219
10,0,0,0,1,0,0,0,0,1,0,10
11,0,0,0,1,0,0,1,0,0,0,3
12,0,0,0,1,0,1,0,0,0,0,1
13,0,0,0,1,1,0,0,0,0,0,7
14,0,0,0,1,1,0,0,0,1,0,1
15,0,0,1,0,0,0,0,0,0,0,392
16,0,0,1,0,0,0,0,0,1,0,1
17,0,0,1,0,0,0,1,0,0,0,1
18,0,0,1,0,1,0,0,0,0,0,1
19,0,0,1,1,0,0,0,0,0,0,8
20,0,1,0,0,0,0,0,0,0,0,325
21,0,1,0,0,0,0,0,0,0,1,5
22,0,1,0,0,0,0,0,1,0,0,1
23,0,1,0,1,0,0,0,0,0,0,3
24,0,1,0,1,0,0,0,0,1,0,1
25,0,1,0,1,1,0,0,0,0,0,1
26,0,1,1,0,0,0,0,0,0,0,32
27,0,1,1,0,1,0,0,0,0,0,1
28,0,1,1,1,0,0,0,0,0,0,2
29,1,0,0,0,0,0,0,0,0,0,2176
30,1,0,0,0,0,0,0,0,0,1,11
31,1,0,0,0,0,0,0,0,1,0,5
32,1,0,0,0,0,0,0,1,0,0,32
33,1,0,0,0,0,0,1,0,0,0,77
34,1,0,0,0,0,1,0,0,0,0,14
35,1,0,0,0,0,1,1,0,0,0,17
36,1,0,0,0,1,0,0,0,0,0,31
37,1,0,0,0,1,0,1,0,0,0,3
38,1,0,0,0,1,1,0,0,0,0,4
39,1,0,0,0,1,1,1,0,0,0,1
40,1,0,0,1,0,0,0,0,0,0,188
41,1,0,0,1,0,0,0,0,1,0,8
42,1,0,0,1,0,0,1,0,0,0,4
43,1,0,0,1,0,1,0,0,0,0,3
44,1,0,0,1,0,1,1,0,0,0,1
45,1,0,0,1,1,0,0,0,0,0,17
46,1,0,0,1,1,0,0,0,1,0,1
47,1,0,0,1,1,0,1,0,0,0,3
48,1,0,0,1,1,1,0,0,0,0,2
49,1,0,0,1,1,1,0,0,1,0,1
50,1,0,1,0,0,0,0,0,0,0,434
51,1,0,1,0,0,0,0,0,0,1,1
52,1,0,1,0,0,0,0,0,1,0,2
53,1,0,1,0,0,0,1,0,0,0,4
54,1,0,1,0,0,1,1,0,0,0,1
55,1,0,1,0,1,0,0,0,0,0,2
56,1,0,1,0,1,0,1,0,0,0,1
57,1,0,1,1,0,0,0,0,0,0,26
58,1,0,1,1,0,0,0,0,1,0,7
59,1,0,1,1,0,0,1,0,0,0,1
60,1,0,1,1,1,0,0,0,0,0,1
61,1,0,1,1,1,0,0,0,1,0,1
62,1,1,0,0,0,0,0,0,0,0,468
63,1,1,0,0,0,0,0,0,0,1,6
64,1,1,0,0,0,0,0,0,1,0,1
65,1,1,0,0,0,0,0,1,0,0,4
66,1,1,0,0,0,0,0,1,0,1,1
67,1,1,0,0,0,1,0,0,0,0,1
68,1,1,0,0,1,0,0,0,0,0,2
69,1,1,0,1,0,0,0,0,0,0,6
70,1,1,0,1,1,0,0,0,0,0,1
71,1,1,1,0,0,0,0,0,0,0,180
72,1,1,1,0,0,0,0,0,0,1,1
73,1,1,1,0,0,0,0,0,1,0,3
74,1,1,1,0,0,0,1,0,0,0,1
75,1,1,1,0,0,1,1,0,0,0,1
76,1,1,1,0,1,0,0,0,0,0,6
77,1,1,1,1,0,0,0,0,0,0,3
78,1,1,1,1,1,0,0,0,0,0,1
