,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,83
1,0,0,0,0,0,0,0,0,0,1,9
2,0,0,0,0,0,0,0,1,0,0,22
3,0,0,0,0,0,0,1,0,0,0,50
4,0,0,0,0,0,0,1,0,1,0,1
5,0,0,0,0,0,1,0,0,0,0,8
6,0,0,0,0,0,1,1,0,0,0,6
7,0,0,0,0,1,0,0,0,0,0,72
8,0,0,0,0,1,0,0,0,1,0,1
9,0,0,0,0,1,0,1,0,0,0,3
10,0,0,0,1,0,0,0,0,0,0,176
11,0,0,0,1,0,0,0,0,1,0,12
12,0,0,0,1,0,0,1,0,0,0,1
13,0,0,0,1,0,1,0,0,0,0,2
14,0,0,0,1,1,0,0,0,0,0,7
15,0,0,0,1,1,0,0,0,1,0,1
16,0,0,0,1,1,1,0,0,0,0,1
17,0,0,1,0,0,0,0,0,0,0,298
18,0,0,1,0,0,0,0,0,1,0,1
19,0,0,1,0,0,0,1,0,0,0,1
20,0,0,1,0,1,0,0,0,0,0,1
21,0,0,1,1,0,0,0,0,0,0,4
22,0,0,1,1,0,0,1,0,0,0,1
23,0,1,0,0,0,0,0,0,0,0,239
24,0,1,0,0,0,0,0,0,0,1,5
25,0,1,0,0,0,0,0,1,0,0,3
26,0,1,0,1,0,0,0,0,0,0,4
27,0,1,0,1,1,0,0,0,0,0,2
28,0,1,1,0,0,0,0,0,0,0,39
29,0,1,1,0,0,0,1,0,0,0,1
30,0,1,1,0,1,0,0,0,0,0,1
31,0,1,1,1,0,0,0,0,0,0,2
32,1,0,0,0,0,0,0,0,0,0,2293
33,1,0,0,0,0,0,0,0,0,1,21
34,1,0,0,0,0,0,0,0,1,0,7
35,1,0,0,0,0,0,0,1,0,0,78
36,1,0,0,0,0,0,0,1,0,1,3
37,1,0,0,0,0,0,1,0,0,0,123
38,1,0,0,0,0,1,0,0,0,0,26
39,1,0,0,0,0,1,1,0,0,0,27
40,1,0,0,0,1,0,0,0,0,0,44
41,1,0,0,0,1,0,1,0,0,0,8
42,1,0,0,0,1,1,0,0,0,0,5
43,1,0,0,0,1,1,0,0,1,0,1
44,1,0,0,0,1,1,1,0,0,0,2
45,1,0,0,1,0,0,0,0,0,0,258
46,1,0,0,1,0,0,0,0,0,1,1
47,1,0,0,1,0,0,0,0,1,0,19
48,1,0,0,1,0,0,1,0,0,0,10
49,1,0,0,1,0,0,1,0,1,0,1
50,1,0,0,1,0,1,0,0,0,0,4
51,1,0,0,1,0,1,1,0,0,0,5
52,1,0,0,1,1,0,0,0,0,0,25
53,1,0,0,1,1,0,0,0,1,0,4
54,1,0,0,1,1,0,1,0,0,0,4
55,1,0,0,1,1,1,0,0,0,0,2
56,1,0,0,1,1,1,0,0,1,0,1
57,1,0,0,1,1,1,1,0,0,0,2
58,1,0,1,0,0,0,0,0,0,0,709
59,1,0,1,0,0,0,0,0,0,1,1
60,1,0,1,0,0,0,0,0,1,0,5
61,1,0,1,0,0,0,1,0,0,0,6
62,1,0,1,0,0,1,1,0,0,0,1
63,1,0,1,0,1,0,0,0,0,0,6
64,1,0,1,0,1,0,0,0,1,0,1
65,1,0,1,0,1,0,1,0,0,0,1
66,1,0,1,1,0,0,0,0,0,0,48
67,1,0,1,1,0,0,0,0,1,0,10
68,1,0,1,1,0,0,1,0,0,0,2
69,1,0,1,1,0,0,1,0,1,0,2
70,1,0,1,1,1,0,0,0,0,0,1
71,1,0,1,1,1,0,0,0,1,0,2
72,1,1,0,0,0,0,0,0,0,0,677
73,1,1,0,0,0,0,0,0,0,1,13
74,1,1,0,0,0,0,0,0,1,0,1
75,1,1,0,0,0,0,0,1,0,0,11
76,1,1,0,0,0,0,0,1,0,1,2
77,1,1,0,0,0,0,1,0,0,0,2
78,1,1,0,0,0,1,0,0,0,0,1
79,1,1,0,0,0,1,1,0,0,0,2
80,1,1,0,0,1,0,0,0,0,0,3
81,1,1,0,0,1,1,0,0,0,0,1
82,1,1,0,1,0,0,0,0,0,0,9
83,1,1,0,1,0,0,0,0,1,0,1
84,1,1,0,1,0,1,0,0,0,0,2
85,1,1,0,1,1,0,0,0,0,0,3
86,1,1,1,0,0,0,0,0,0,0,278
87,1,1,1,0,0,0,0,0,0,1,2
88,1,1,1,0,0,0,0,0,1,0,5
89,1,1,1,0,0,0,0,1,0,0,2
90,1,1,1,0,0,0,1,0,0,0,3
91,1,1,1,0,0,1,0,0,0,0,2
92,1,1,1,0,1,0,0,0,0,0,6
93,1,1,1,0,1,0,0,0,0,1,1
94,1,1,1,1,0,0,0,0,0,0,9
95,1,1,1,1,0,0,1,0,0,0,1
96,1,1,1,1,1,0,0,0,0,0,1
