,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,75
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,2
3,0,0,0,0,0,0,0,1,0,0,21
4,0,0,0,0,0,0,1,0,0,0,53
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,10
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,66
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,1,0,0,0,4
11,0,0,0,0,1,1,0,0,0,0,1
12,0,0,0,1,0,0,0,0,0,0,172
13,0,0,0,1,0,0,0,0,1,0,10
14,0,0,0,1,0,0,1,0,0,0,1
15,0,0,0,1,0,0,1,0,1,0,1
16,0,0,0,1,0,1,0,0,0,0,2
17,0,0,0,1,1,0,0,0,0,0,11
18,0,0,0,1,1,0,0,0,1,0,1
19,0,0,1,0,0,0,0,0,0,0,305
20,0,0,1,0,0,0,0,0,1,0,2
21,0,0,1,0,0,0,1,0,0,0,2
22,0,0,1,0,1,0,0,0,0,0,2
23,0,0,1,1,0,0,0,0,0,0,7
24,0,0,1,1,0,0,0,0,1,0,1
25,0,1,0,0,0,0,0,0,0,0,239
26,0,1,0,0,0,0,0,0,0,1,7
27,0,1,0,0,0,0,0,1,0,0,2
28,0,1,0,0,1,0,0,0,0,0,1
29,0,1,0,1,0,0,0,0,0,0,6
30,0,1,0,1,1,0,0,0,0,0,2
31,0,1,1,0,0,0,0,0,0,0,39
32,0,1,1,0,0,0,1,0,0,0,2
33,0,1,1,0,1,0,0,0,0,0,1
34,0,1,1,1,0,0,0,0,0,0,1
35,1,0,0,0,0,0,0,0,0,0,2298
36,1,0,0,0,0,0,0,0,0,1,20
37,1,0,0,0,0,0,0,0,1,0,9
38,1,0,0,0,0,0,0,1,0,0,78
39,1,0,0,0,0,0,0,1,0,1,1
40,1,0,0,0,0,0,1,0,0,0,121
41,1,0,0,0,0,1,0,0,0,0,24
42,1,0,0,0,0,1,1,0,0,0,26
43,1,0,0,0,0,1,1,0,1,0,1
44,1,0,0,0,1,0,0,0,0,0,49
45,1,0,0,0,1,0,1,0,0,0,5
46,1,0,0,0,1,1,0,0,0,0,5
47,1,0,0,0,1,1,0,0,1,0,1
48,1,0,0,0,1,1,1,0,0,0,4
49,1,0,0,1,0,0,0,0,0,0,266
50,1,0,0,1,0,0,0,0,0,1,1
51,1,0,0,1,0,0,0,0,1,0,18
52,1,0,0,1,0,0,1,0,0,0,10
53,1,0,0,1,0,1,0,0,0,0,3
54,1,0,0,1,0,1,1,0,0,0,4
55,1,0,0,1,1,0,0,0,0,0,26
56,1,0,0,1,1,0,0,0,1,0,3
57,1,0,0,1,1,0,1,0,0,0,4
58,1,0,0,1,1,1,0,0,0,0,3
59,1,0,0,1,1,1,0,0,1,0,1
60,1,0,0,1,1,1,1,0,0,0,2
61,1,0,1,0,0,0,0,0,0,0,687
62,1,0,1,0,0,0,0,0,0,1,3
63,1,0,1,0,0,0,0,0,1,0,5
64,1,0,1,0,0,0,1,0,0,0,4
65,1,0,1,0,1,0,0,0,0,0,6
66,1,0,1,0,1,0,0,0,1,0,1
67,1,0,1,1,0,0,0,0,0,0,51
68,1,0,1,1,0,0,0,0,1,0,9
69,1,0,1,1,0,0,1,0,0,0,3
70,1,0,1,1,0,0,1,0,1,0,2
71,1,0,1,1,0,1,1,0,0,0,1
72,1,0,1,1,1,0,0,0,0,0,1
73,1,0,1,1,1,0,0,0,1,0,2
74,1,1,0,0,0,0,0,0,0,0,690
75,1,1,0,0,0,0,0,0,0,1,13
76,1,1,0,0,0,0,0,1,0,0,9
77,1,1,0,0,0,0,1,0,0,0,3
78,1,1,0,0,0,1,1,0,0,0,1
79,1,1,0,0,1,0,0,0,0,0,2
80,1,1,0,0,1,1,1,0,0,0,1
81,1,1,0,1,0,0,0,0,0,0,9
82,1,1,0,1,0,0,0,0,1,0,1
83,1,1,0,1,0,1,0,0,0,0,2
84,1,1,0,1,1,0,0,0,0,0,1
85,1,1,1,0,0,0,0,0,0,0,282
86,1,1,1,0,0,0,0,0,0,1,1
87,1,1,1,0,0,0,0,0,1,0,3
88,1,1,1,0,0,0,0,1,0,0,1
89,1,1,1,0,0,0,1,0,0,0,4
90,1,1,1,0,0,1,0,0,0,0,1
91,1,1,1,0,1,0,0,0,0,0,6
92,1,1,1,1,0,0,0,0,0,0,10
93,1,1,1,1,0,0,0,0,1,0,1
94,1,1,1,1,1,0,0,0,0,0,2
