,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,343
1,0,0,0,0,0,0,0,0,0,1,10
2,0,0,0,0,0,0,0,0,1,0,4
3,0,0,0,0,0,0,0,1,0,0,21
4,0,0,0,0,0,0,1,0,0,0,65
5,0,0,0,0,0,1,0,0,0,0,12
6,0,0,0,0,0,1,1,0,0,0,2
7,0,0,0,0,1,0,0,0,0,0,77
8,0,0,0,0,1,0,1,0,0,0,1
9,0,0,0,1,0,0,0,0,0,0,196
10,0,0,0,1,0,0,0,0,1,0,12
11,0,0,0,1,0,0,1,0,0,0,1
12,0,0,0,1,0,1,0,0,0,0,3
13,0,0,0,1,1,0,0,0,0,0,8
14,0,0,0,1,1,0,1,0,0,0,1
15,0,0,0,1,1,1,0,0,0,0,1
16,0,0,1,0,0,0,0,0,0,0,343
17,0,0,1,0,0,0,0,0,1,0,1
18,0,0,1,0,0,0,1,0,0,0,1
19,0,0,1,0,1,0,0,0,0,0,2
20,0,0,1,1,0,0,0,0,0,0,5
21,0,0,1,1,0,0,1,0,0,0,1
22,0,1,0,0,0,0,0,0,0,0,305
23,0,1,0,0,0,0,0,0,0,1,6
24,0,1,0,0,0,0,0,1,0,0,1
25,0,1,0,0,1,0,0,0,0,0,1
26,0,1,0,1,0,0,0,0,0,0,5
27,0,1,1,0,0,0,0,0,0,0,38
28,0,1,1,0,1,0,0,0,0,0,2
29,0,1,1,1,0,0,0,0,0,0,2
30,1,0,0,0,0,0,0,0,0,0,2303
31,1,0,0,0,0,0,0,0,0,1,17
32,1,0,0,0,0,0,0,0,1,0,8
33,1,0,0,0,0,0,0,1,0,0,61
34,1,0,0,0,0,0,0,1,0,1,2
35,1,0,0,0,0,0,1,0,0,0,93
36,1,0,0,0,0,1,0,0,0,0,19
37,1,0,0,0,0,1,1,0,0,0,24
38,1,0,0,0,1,0,0,0,0,0,35
39,1,0,0,0,1,0,1,0,0,0,5
40,1,0,0,0,1,1,0,0,0,0,7
41,1,0,0,0,1,1,0,0,1,0,1
42,1,0,0,0,1,1,1,0,0,0,3
43,1,0,0,1,0,0,0,0,0,0,235
44,1,0,0,1,0,0,0,0,0,1,1
45,1,0,0,1,0,0,0,0,1,0,13
46,1,0,0,1,0,0,1,0,0,0,10
47,1,0,0,1,0,0,1,0,1,0,1
48,1,0,0,1,0,1,0,0,0,0,4
49,1,0,0,1,0,1,1,0,0,0,3
50,1,0,0,1,1,0,0,0,0,0,16
51,1,0,0,1,1,0,0,0,1,0,3
52,1,0,0,1,1,0,1,0,0,0,3
53,1,0,0,1,1,1,0,0,0,0,1
54,1,0,0,1,1,1,0,0,1,0,2
55,1,0,0,1,1,1,1,0,0,0,2
56,1,0,1,0,0,0,0,0,0,0,573
57,1,0,1,0,0,0,0,0,1,0,3
58,1,0,1,0,0,0,1,0,0,0,6
59,1,0,1,0,0,1,1,0,0,0,1
60,1,0,1,0,1,0,0,0,0,0,4
61,1,0,1,1,0,0,0,0,0,0,48
62,1,0,1,1,0,0,0,0,1,0,8
63,1,0,1,1,0,0,1,0,0,0,1
64,1,0,1,1,0,0,1,0,1,0,1
65,1,0,1,1,1,0,0,0,0,0,1
66,1,0,1,1,1,0,0,0,1,0,1
67,1,1,0,0,0,0,0,0,0,0,593
68,1,1,0,0,0,0,0,0,0,1,8
69,1,1,0,0,0,0,0,1,0,0,8
70,1,1,0,0,0,0,0,1,0,1,1
71,1,1,0,0,0,0,1,0,0,0,1
72,1,1,0,0,0,1,1,0,0,0,1
73,1,1,0,0,1,0,0,0,0,0,3
74,1,1,0,1,0,0,0,0,0,0,9
75,1,1,0,1,0,1,0,0,0,0,1
76,1,1,0,1,1,0,0,0,0,0,1
77,1,1,1,0,0,0,0,0,0,0,228
78,1,1,1,0,0,0,0,0,0,1,1
79,1,1,1,0,0,0,0,0,1,0,3
80,1,1,1,0,0,0,0,1,0,0,1
81,1,1,1,0,0,0,1,0,0,0,3
82,1,1,1,0,0,1,0,0,0,0,1
83,1,1,1,0,1,0,0,0,0,0,4
84,1,1,1,0,1,0,0,0,0,1,1
85,1,1,1,1,0,0,0,0,0,0,6
86,1,1,1,1,1,0,0,0,0,0,1
