,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,19
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,2
3,0,0,0,0,0,0,0,1,0,0,15
4,0,0,0,0,0,0,1,0,0,0,48
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,8
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,67
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,1,0,0,0,4
11,0,0,0,0,1,1,0,0,0,0,1
12,0,0,0,1,0,0,0,0,0,0,161
13,0,0,0,1,0,0,0,0,1,0,11
14,0,0,0,1,0,0,1,0,0,0,1
15,0,0,0,1,0,1,0,0,0,0,3
16,0,0,0,1,1,0,0,0,0,0,10
17,0,0,0,1,1,0,0,0,1,0,2
18,0,0,1,0,0,0,0,0,0,0,284
19,0,0,1,0,0,0,0,0,1,0,2
20,0,0,1,0,0,0,1,0,0,0,2
21,0,0,1,0,1,0,0,0,0,0,2
22,0,0,1,1,0,0,0,0,0,0,6
23,0,1,0,0,0,0,0,0,0,0,218
24,0,1,0,0,0,0,0,0,0,1,7
25,0,1,0,0,0,0,0,1,0,0,1
26,0,1,0,0,1,0,0,0,0,0,1
27,0,1,0,1,0,0,0,0,0,0,4
28,0,1,0,1,0,0,0,0,1,0,1
29,0,1,0,1,1,0,0,0,0,0,2
30,0,1,1,0,0,0,0,0,0,0,40
31,0,1,1,0,0,0,1,0,0,0,2
32,0,1,1,0,1,0,0,0,0,0,1
33,0,1,1,1,0,0,0,0,0,0,2
34,1,0,0,0,0,0,0,0,0,0,2248
35,1,0,0,0,0,0,0,0,0,1,22
36,1,0,0,0,0,0,0,0,1,0,7
37,1,0,0,0,0,0,0,1,0,0,92
38,1,0,0,0,0,0,0,1,0,1,2
39,1,0,0,0,0,0,1,0,0,0,132
40,1,0,0,0,0,1,0,0,0,0,26
41,1,0,0,0,0,1,1,0,0,0,27
42,1,0,0,0,0,1,1,0,1,0,1
43,1,0,0,0,1,0,0,0,0,0,48
44,1,0,0,0,1,0,1,0,0,0,6
45,1,0,0,0,1,1,0,0,0,0,6
46,1,0,0,0,1,1,0,0,1,0,1
47,1,0,0,0,1,1,1,0,0,0,5
48,1,0,0,1,0,0,0,0,0,0,283
49,1,0,0,1,0,0,0,0,0,1,1
50,1,0,0,1,0,0,0,0,1,0,21
51,1,0,0,1,0,0,1,0,0,0,11
52,1,0,0,1,0,0,1,0,1,0,1
53,1,0,0,1,0,1,0,0,0,0,4
54,1,0,0,1,0,1,1,0,0,0,5
55,1,0,0,1,1,0,0,0,0,0,26
56,1,0,0,1,1,0,0,0,1,0,4
57,1,0,0,1,1,0,1,0,0,0,4
58,1,0,0,1,1,1,0,0,0,0,2
59,1,0,0,1,1,1,0,0,1,0,2
60,1,0,0,1,1,1,1,0,0,0,2
61,1,0,1,0,0,0,0,0,0,0,740
62,1,0,1,0,0,0,0,0,0,1,3
63,1,0,1,0,0,0,0,0,1,0,4
64,1,0,1,0,0,0,1,0,0,0,5
65,1,0,1,0,1,0,0,0,0,0,5
66,1,0,1,0,1,0,0,0,1,0,1
67,1,0,1,0,1,0,1,0,0,0,1
68,1,0,1,1,0,0,0,0,0,0,53
69,1,0,1,1,0,0,0,0,1,0,10
70,1,0,1,1,0,0,1,0,0,0,4
71,1,0,1,1,0,0,1,0,1,0,2
72,1,0,1,1,0,1,1,0,0,0,1
73,1,0,1,1,1,0,0,0,0,0,1
74,1,0,1,1,1,0,0,0,1,0,2
75,1,1,0,0,0,0,0,0,0,0,720
76,1,1,0,0,0,0,0,0,0,1,13
77,1,1,0,0,0,0,0,0,1,0,1
78,1,1,0,0,0,0,0,1,0,0,11
79,1,1,0,0,0,0,0,1,0,1,3
80,1,1,0,0,0,0,1,0,0,0,2
81,1,1,0,0,0,1,0,0,0,0,1
82,1,1,0,0,0,1,1,0,0,0,2
83,1,1,0,0,1,0,0,0,0,0,2
84,1,1,0,0,1,1,1,0,0,0,1
85,1,1,0,1,0,0,0,0,0,0,8
86,1,1,0,1,0,0,0,0,1,0,1
87,1,1,0,1,0,1,0,0,0,0,2
88,1,1,0,1,1,0,0,0,0,0,2
89,1,1,1,0,0,0,0,0,0,0,301
90,1,1,1,0,0,0,0,0,0,1,1
91,1,1,1,0,0,0,0,0,1,0,4
92,1,1,1,0,0,0,0,1,0,0,1
93,1,1,1,0,0,0,1,0,0,0,4
94,1,1,1,0,0,1,0,0,0,0,1
95,1,1,1,0,1,0,0,0,0,0,7
96,1,1,1,1,0,0,0,0,0,0,11
97,1,1,1,1,0,0,0,0,1,0,1
98,1,1,1,1,1,0,0,0,0,0,2
