,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,2080
1,0,0,0,0,0,0,0,0,0,1,10
2,0,0,0,0,0,0,0,0,1,0,6
3,0,0,0,0,0,0,0,1,0,0,28
4,0,0,0,0,0,0,1,0,0,0,53
5,0,0,0,0,0,1,0,0,0,0,10
6,0,0,0,0,0,1,1,0,0,0,2
7,0,0,0,0,1,0,0,0,0,0,57
8,0,0,0,0,1,1,0,0,1,0,1
9,0,0,0,1,0,0,0,0,0,0,217
10,0,0,0,1,0,0,0,0,1,0,4
11,0,0,0,1,0,0,1,0,0,0,2
12,0,0,0,1,1,0,0,0,0,0,6
13,0,0,1,0,0,0,0,0,0,0,397
14,0,0,1,0,1,0,0,0,0,0,1
15,0,0,1,1,0,0,0,0,0,0,8
16,0,1,0,0,0,0,0,0,0,0,330
17,0,1,0,0,0,0,0,0,0,1,3
18,0,1,0,1,0,0,0,0,0,0,1
19,0,1,1,0,0,0,0,0,0,0,33
20,0,1,1,1,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,0,1704
22,1,0,0,0,0,0,0,0,0,1,7
23,1,0,0,0,0,0,0,0,1,0,4
24,1,0,0,0,0,0,0,1,0,0,9
25,1,0,0,0,0,0,1,0,0,0,36
26,1,0,0,0,0,1,0,0,0,0,12
27,1,0,0,0,0,1,1,0,0,0,9
28,1,0,0,0,1,0,0,0,0,0,14
29,1,0,0,0,1,0,1,0,0,0,2
30,1,0,0,0,1,1,0,0,0,0,3
31,1,0,0,1,0,0,0,0,0,0,113
32,1,0,0,1,0,0,0,0,1,0,5
33,1,0,0,1,0,0,1,0,0,0,2
34,1,0,0,1,0,1,0,0,0,0,1
35,1,0,0,1,1,0,0,0,0,0,13
36,1,0,0,1,1,0,0,0,1,0,1
37,1,0,0,1,1,0,1,0,0,0,2
38,1,0,0,1,1,1,0,0,0,0,1
39,1,0,1,0,0,0,0,0,0,0,255
40,1,0,1,0,0,0,0,0,0,1,1
41,1,0,1,0,0,0,0,0,1,0,4
42,1,0,1,0,0,0,1,0,0,0,2
43,1,0,1,0,0,1,1,0,0,0,1
44,1,0,1,1,0,0,0,0,0,0,15
45,1,0,1,1,0,0,0,0,1,0,3
46,1,0,1,1,1,0,0,0,1,0,1
47,1,1,0,0,0,0,0,0,0,0,283
48,1,1,0,0,0,0,0,0,0,1,1
49,1,1,0,0,0,0,0,1,0,0,1
50,1,1,0,0,0,0,0,1,0,1,1
51,1,1,0,0,1,0,0,0,0,0,1
52,1,1,0,1,0,0,0,0,0,0,5
53,1,1,1,0,0,0,0,0,0,0,94
54,1,1,1,0,0,0,0,0,0,1,1
55,1,1,1,0,0,1,1,0,0,0,1
56,1,1,1,0,1,0,0,0,0,0,4
57,1,1,1,1,0,0,0,0,0,0,2
