cellBC	cell_state
c789	-5
c1099	-4
c1146	-3
c1713	-3
c1717	-6
c2347	-3
c2376	-16
c2495	-6
c2699	-9
c2930	-4
c2947	-9
c3073	-16
c3095	-13
c3152	-6
c3248	-5
c3266	-16
c3372	-6
c3494	-3
c3500	-13
c3631	-4
c3673	-5
c3743	-9
c3804	-6
c4103	-5
c4130	-6
c4261	-3
c4440	-5
c4524	-16
c4716	-2
c4829	-5
c4885	-4
c4962	-5
c5003	-6
c5067	-9
c5135	-2
c5152	-6
c5180	-5
c5386	-5
c5437	-3
c5500	-6
c5556	-2
c5637	-4
c5690	-5
c5824	-13
c5893	-16
c5901	-5
c5915	-16
c6258	-6
c6334	-3
c6356	-3
c6396	-6
c6426	-16
c6485	-5
c6577	-5
c6762	-4
c6792	-5
c6803	-2
c6808	-9
c6851	-2
c6864	-2
c6872	-2
c6880	-2
c6885	-13
c6887	-13
c6958	-16
c6976	-5
c7017	-16
c7023	-9
c7033	-4
c7052	-4
c7060	-9
c7144	-5
c7160	-3
c7162	-9
c7164	-13
c7189	-5
c7201	-13
c7217	-4
c7290	-5
c7348	-4
c7414	-9
c7439	-3
c7467	-16
c7518	-2
c7577	-6
c7587	-4
c7595	-4
c7664	-9
c7695	-9
c7701	-16
c7719	-13
c7753	-13
c7785	-16
c7797	-4
c7858	-5
c7860	-2
c7865	-5
c7868	-13
c7919	-4
c7922	-9
c7956	-3
c7972	-9
c7999	-2
c8012	-5
c8101	-6
c8107	-2
c8126	-4
c8140	-4
c8173	-13
c8193	-3
c8214	-13
c8225	-6
c8318	-9
c8342	-16
c8372	-6
c8381	-5
c8384	-4
c8401	-13
c8408	-2
c8556	-2
c8558	-9
c8567	-9
c8568	-3
c8569	-3
c8590	-13
c8600	-13
c8653	-2
c8681	-5
c8726	-4
c8745	-2
c8752	-16
c8779	-5
c8782	-4
c8864	-2
c8887	-16
c8937	-5
c8952	-3
c8980	-4
c8989	-16
c9023	-9
c9036	-2
c9047	-16
c9079	-16
c9104	-5
c9122	-9
c9295	-4
c9316	-6
c9343	-3
c9395	-3
c9396	-16
c9540	-16
c9544	-16
c9545	-16
c9575	-16
c9580	-6
c9622	-5
c9730	-13
c9769	-2
c9776	-16
c9790	-5
c9837	-3
c9875	-4
c9921	-4
c9996	-3
c10032	-9
c10067	-6
c10119	-2
c10160	-6
c10161	-6
c10179	-4
c10183	-2
c10192	-5
c10198	-5
c10249	-6
c10252	-2
c10282	-16
c10291	-4
c10296	-16
c10314	-5
c10343	-6
c10403	-2
c10419	-3
c10439	-13
c10456	-16
c10480	-16
c10484	-4
c10545	-2
c10546	-2
c10552	-2
c10572	-9
c10579	-16
c10581	-6
c10610	-16
c10617	-13
c10665	-13
c10696	-3
c10720	-4
c10757	-16
c10774	-3
c10803	-16
c10807	-3
c10844	-6
c10845	-6
c10848	-5
c10879	-3
c10881	-5
c10903	-2
c10921	-6
c11000	-3
c11010	-13
c11029	-4
c11035	-13
c11048	-5
c11074	-3
c11083	-16
c11101	-5
c11121	-5
c11123	-5
c11135	-4
c11151	-13
c11166	-6
c11182	-4
c11196	-13
c11203	-9
c11213	-4
c11278	-9
c11284	-2
c11301	-13
c11310	-9
c11332	-5
c11337	-6
c11356	-16
c11357	-16
c11363	-6
c11389	-6
c11408	-5
c11410	-5
c11464	-5
c11489	-6
c11499	-3
c11565	-5
c11573	-9
c11610	-13
c11620	-5
c11625	-9
c11627	-13
c11631	-2
c11637	-3
c11674	-6
c11690	-13
c11732	-2
c11744	-13
c11824	-16
c11827	-5
c11840	-6
c11853	-6
c11856	-9
c11866	-9
c11873	-16
c11877	-16
c11893	-5
c11905	-3
c11910	-9
c11916	-9
c11919	-16
c11925	-16
c11932	-13
c11951	-13
c11955	-5
c11964	-16
c11994	-3
c12014	-6
c12019	-5
c12021	-9
c12031	-2
c12062	-9
c12070	-9
