cellBC	cell_state
c1258	-2
c1517	-10
c1979	-3
c2139	-4
c2342	-4
c2429	-1
c2663	-10
c2758	-4
c3146	-5
c3158	-10
c3262	-15
c3380	-4
c3394	-4
c3570	-10
c3598	-10
c3624	-4
c3638	-10
c3713	-15
c3838	-3
c3881	-5
c3953	-2
c4136	-3
c4324	-10
c4540	-2
c4572	-15
c4796	-10
c4799	-2
c4980	-5
c5019	-1
c5027	-14
c5033	-5
c5159	-10
c5213	-15
c5229	-4
c5366	-14
c5492	-2
c5493	-2
c5640	-3
c5647	-10
c5678	-2
c5732	-15
c5811	-2
c5850	-10
c5930	-3
c6072	-15
c6113	-1
c6162	-5
c6303	-3
c6327	-14
c6328	-4
c6329	-4
c6342	-5
c6375	-1
c6424	-3
c6482	-2
c6520	-14
c6522	-4
c6524	-1
c6525	-1
c6528	-14
c6535	-4
c6561	-10
c6562	-14
c6622	-4
c6623	-4
c6644	-14
c6763	-3
c6780	-1
c6853	-15
c6873	-10
c6874	-14
c6960	-14
c6989	-15
c7009	-10
c7010	-1
c7071	-5
c7094	-5
c7116	-15
c7143	-5
c7156	-1
c7160	-15
c7209	-4
c7332	-4
c7333	-4
c7335	-10
c7384	-2
c7437	-14
c7440	-1
c7448	-2
c7513	-14
c7525	-10
c7526	-14
c7574	-4
c7676	-5
c7712	-4
c7723	-4
c7745	-15
c7770	-2
c7771	-2
c7773	-14
c7794	-4
c7906	-3
c7907	-3
c7951	-3
c7980	-14
c8045	-5
c8088	-14
c8174	-15
c8232	-1
c8275	-5
c8280	-15
c8332	-10
c8351	-4
c8353	-5
c8356	-15
c8389	-2
c8460	-3
c8564	-14
c8639	-4
c8653	-10
c8706	-10
c8717	-3
c8730	-5
c8734	-15
c8741	-1
c8803	-14
c8820	-4
c8862	-2
c8863	-2
c8894	-15
c8897	-3
c8911	-4
c8943	-5
c8953	-5
c8964	-14
c9009	-3
c9039	-15
c9062	-15
c9070	-3
c9107	-15
c9116	-3
c9117	-3
c9186	-1
c9205	-15
c9316	-2
c9331	-15
c9356	-15
c9408	-3
c9409	-3
c9473	-15
c9492	-4
c9541	-15
c9660	-5
c9717	-4
c9724	-10
c9729	-5
c9732	-5
c9740	-3
c9805	-14
c9850	-5
c9907	-14
c9910	-10
c9941	-14
c9970	-14
c10053	-5
c10102	-14
c10112	-5
c10116	-1
c10132	-15
c10136	-3
c10208	-5
c10214	-2
c10215	-2
c10230	-15
c10247	-14
c10267	-10
c10317	-4
c10332	-4
c10333	-4
c10344	-1
c10345	-1
c10363	-10
c10389	-14
c10391	-14
c10400	-10
c10456	-1
c10482	-3
c10483	-3
c10489	-1
c10507	-1
c10542	-1
c10551	-5
c10565	-2
c10675	-2
c10690	-1
c10698	-4
c10699	-4
c10726	-2
c10727	-2
c10731	-15
c10755	-15
c10838	-5
c10892	-14
c10905	-4
c10918	-2
c10952	-3
c10953	-3
c10985	-4
c11066	-15
c11076	-15
c11083	-2
c11112	-2
c11115	-10
c11137	-3
c11144	-1
c11147	-15
c11150	-15
c11170	-3
c11171	-3
c11186	-15
c11198	-4
c11231	-3
c11241	-4
c11262	-14
c11267	-15
c11285	-3
c11308	-5
c11366	-15
c11400	-15
c11404	-5
c11413	-1
c11414	-3
c11442	-15
c11444	-5
c11447	-2
c11453	-5
c11455	-5
c11473	-1
c11482	-10
c11489	-15
c11492	-14
c11522	-10
c11547	-3
c11568	-15
c11581	-2
c11604	-14
c11607	-4
c11660	-1
c11661	-1
c11692	-15
c11710	-10
c11714	-3
c11738	-5
c11762	-2
c11763	-2
c11772	-3
c11779	-14
c11789	-5
c11810	-1
c11828	-1
c11844	-1
c11845	-1
c11846	-3
c11857	-3
c11858	-10
c11903	-2
c11917	-3
c11921	-3
c11923	-1
c11976	-10
c11984	-5
c12030	-10
c12043	-14
c12051	-2
c12058	-5
c12072	-14
c12073	-14
c12116	-5
c12118	-1
c12119	-1
c12163	-10
c12180	-1
c12198	-1
c12203	-5
c12225	-14
c12227	-15
c12245	-1
c12256	-15
c12260	-5
c12269	-1
c12283	-4
c12285	-5
c12299	-1
c12300	-2
c12337	-15
c12354	-10
c12364	-1
c12392	-5
c12413	-4
c12418	-4
c12428	-2
c12429	-2
c12432	-10
c12449	-5
c12462	-15
c12493	-10
c12541	-15
c12547	-4
c12559	-5
c12560	-5
c12585	-14
c12596	-3
c12616	-5
c12619	-10
c12620	-14
c12621	-14
c12624	-10
c12662	-14
c12667	-10
c12720	-4
c12724	-2
c12725	-2
c12754	-3
c12799	-5
c12809	-5
c12840	-14
c12843	-10
c12846	-10
c12847	-10
c12864	-2
c12865	-2
c12867	-5
c12902	-14
c12905	-2
c12938	-2
c12942	-3
c12946	-5
c12951	-15
c12958	-3
c12959	-3
c12971	-5
c12974	-3
c12980	-2
c12981	-2
c12995	-1
c13014	-15
c13034	-5
c13081	-3
c13089	-3
c13096	-3
c13098	-10
c13100	-15
c13114	-3
c13123	-14
c13135	-14
c13153	-2
c13162	-5
c13187	-5
c13202	-15
c13208	-5
c13236	-14
c13244	-14
c13246	-1
c13248	-14
c13262	-2
c13366	-1
c13367	-1
c13377	-1
c13379	-10
c13382	-15
c13406	-5
c13434	-3
c13438	-15
c13443	-14
c13460	-15
c13484	-15
c13486	-10
c13502	-1
