	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1106	0	11	41	0	0	-1	-1	39	0	0	0	30	-1	0	34	0	0	47	0	0	0	-1	0	0	0	0	0	8	0	-1
c1444	0	31	41	39	-1	0	0	0	0	-1	-1	30	0	42	34	20	10	3	0	0	0	0	41	36	0	0	0	-1	0	0
c1717	3	-1	30	0	9	0	-1	-1	-1	0	26	30	-1	0	34	0	0	-1	6	0	5	0	-1	0	0	33	10	30	0	36
c1835	43	1	0	-1	9	0	0	0	0	0	26	30	-1	0	34	0	0	48	0	7	5	15	0	0	0	33	10	30	0	0
c1889	0	1	0	0	0	0	0	0	-1	0	0	30	-1	0	-1	0	0	41	0	0	-1	0	0	0	0	-1	0	30	0	0
c1933	0	1	25	10	0	0	0	0	-1	41	0	30	-1	30	34	0	0	-1	0	21	-1	0	0	42	-1	0	-1	30	-1	30
c2013	0	-1	30	0	0	0	0	0	0	-1	0	30	-1	44	34	0	0	0	32	0	5	-1	-1	0	0	0	33	30	-1	-1
c2169	0	-1	13	10	0	14	0	0	29	41	26	30	-1	0	-1	36	19	0	-1	0	-1	0	0	-1	-1	-1	16	30	-1	0
c2257	0	1	-1	0	39	-1	0	0	0	-1	0	30	-1	0	-1	0	0	0	0	38	-1	0	0	-1	-1	0	0	-1	37	-1
c2476	44	36	0	0	0	-1	41	0	44	-1	0	30	-1	12	34	-1	0	36	0	0	5	17	0	0	-1	0	0	30	0	-1
c2839	0	33	41	-1	0	0	41	-1	0	-1	-1	30	0	36	-1	18	0	0	0	0	0	0	7	-1	-1	2	0	0	16	33
c2956	39	22	-1	0	29	0	14	-1	0	0	0	30	41	0	34	47	0	41	0	6	-1	0	41	0	0	0	-1	-1	-1	0
c3195	0	1	-1	0	9	0	0	0	43	0	-1	30	-1	0	-1	0	0	0	0	31	-1	-1	0	0	-1	33	-1	30	9	-1
c3408	0	-1	0	0	38	0	0	4	0	0	0	30	-1	-1	34	0	0	0	0	0	-1	0	-1	43	0	0	0	30	0	42
c3537	15	-1	41	41	0	43	-1	-1	0	-1	3	30	0	14	-1	0	48	0	0	0	-1	30	-1	0	7	0	0	0	43	41
c3574	0	0	41	41	0	0	0	-1	0	43	3	30	0	0	34	0	-1	0	-1	-1	19	30	0	10	7	0	0	0	0	41
c3701	22	0	-1	0	17	0	0	0	0	44	-1	30	15	0	34	0	0	0	0	0	-1	36	0	0	0	0	0	-1	0	2
c3740	30	1	44	0	0	0	0	0	0	41	0	30	-1	0	34	0	-1	18	0	0	5	18	0	-1	0	0	42	-1	0	0
c3788	0	-1	41	44	0	30	31	0	0	-1	42	30	22	0	34	0	14	-1	0	31	-1	-1	29	46	0	38	-1	0	-1	-1
c3843	44	36	0	0	-1	0	41	0	44	41	0	30	-1	12	34	30	-1	-1	0	0	5	0	-1	0	0	0	0	30	0	0
c4300	-1	-1	41	0	29	0	0	2	-1	0	0	30	-1	-1	34	20	10	3	0	0	0	0	41	36	-1	0	0	38	0	-1
c4301	0	0	41	0	29	0	0	0	0	0	0	30	-1	-1	34	20	10	3	0	0	0	0	41	36	0	0	0	38	-1	0
c4318	22	0	41	-1	17	-1	0	-1	0	44	18	30	-1	0	34	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	2
c4365	0	0	-1	-1	0	-1	0	8	-1	-1	-1	-1	0	-1	-1	-1	0	-1	41	-1	-1	0	-1	0	0	44	0	0	0	0
