	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1852	0	0	0	0	-1	0	-1	39	0	0	-1	42	0	0	37	-1	-1	-1	-1	18	-1	0	0	0	0	3	37	0	-1	45
c2177	-1	0	0	-1	-1	5	0	0	-1	0	42	0	-1	-1	-1	46	-1	0	-1	18	0	0	0	0	0	0	-1	0	-1	45
c2587	0	0	45	0	0	0	0	0	0	0	0	-1	11	0	0	37	15	0	-1	18	18	14	0	0	3	0	37	0	-1	48
c2642	-1	0	0	-1	0	0	0	-1	0	0	0	0	24	0	0	0	15	-1	0	-1	-1	0	0	2	-1	0	0	40	-1	0
c2666	15	17	-1	0	0	45	3	0	-1	0	42	15	0	12	46	0	15	0	35	18	45	18	48	-1	0	0	37	0	-1	45
c2702	-1	0	-1	-1	-1	12	-1	9	0	0	0	42	0	0	-1	0	15	0	7	-1	-1	0	0	0	42	0	-1	3	-1	42
c2720	-1	0	0	5	-1	0	0	0	0	0	0	-1	24	0	0	-1	15	0	0	18	-1	0	0	0	-1	0	0	40	-1	-1
c2750	-1	20	45	-1	0	0	0	0	-1	0	-1	42	-1	0	0	29	15	3	7	-1	-1	-1	0	48	0	0	37	-1	-1	36
c3152	15	0	0	0	34	0	0	-1	-1	-1	42	-1	0	0	-1	46	15	0	0	18	0	-1	0	0	0	-1	-1	0	-1	45
c3245	-1	-1	45	-1	-1	0	0	0	27	0	-1	-1	0	0	-1	0	15	39	7	18	0	0	0	0	0	0	37	0	-1	45
c3358	-1	0	0	5	0	0	0	0	-1	0	0	0	-1	0	0	-1	15	-1	0	18	-1	0	0	0	-1	0	-1	40	-1	0
c3410	-1	0	-1	-1	0	0	0	-1	0	0	0	0	24	0	0	0	15	0	0	18	-1	0	0	49	0	0	0	40	-1	0
c3540	0	-1	0	-1	5	-1	-1	-1	0	-1	42	42	-1	-1	3	-1	15	33	7	18	-1	46	0	0	-1	46	-1	-1	-1	0
c3647	15	1	0	0	-1	34	0	0	0	-1	42	8	-1	0	-1	0	15	0	-1	-1	0	0	13	0	0	-1	-1	0	-1	45
c3662	15	0	0	0	-1	5	0	-1	0	-1	42	37	0	0	-1	46	15	-1	-1	18	0	-1	0	0	-1	0	-1	-1	-1	45
c3705	-1	40	-1	0	-1	12	0	-1	-1	0	46	42	0	-1	25	-1	15	0	-1	18	-1	0	0	45	8	-1	37	-1	-1	42
c3792	0	0	0	0	5	14	0	0	34	34	0	42	0	0	0	-1	15	0	-1	18	-1	0	-1	0	0	0	37	-1	-1	45
c3800	34	0	0	46	-1	0	0	0	27	0	-1	42	0	-1	-1	0	15	39	7	18	0	0	0	0	-1	0	-1	0	-1	-1
c3934	0	20	45	6	47	0	0	0	-1	0	0	42	-1	0	0	0	-1	0	7	-1	18	0	0	48	0	0	37	-1	-1	36
c4003	15	-1	0	0	0	46	0	0	0	0	42	-1	0	0	0	0	15	0	0	18	0	0	-1	-1	8	0	-1	0	-1	-1
c4094	-1	0	0	0	0	0	0	0	42	0	42	15	0	-1	46	0	15	43	-1	18	14	46	48	-1	-1	-1	37	0	-1	-1
c4247	34	42	48	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	-1	39	7	-1	0	0	0	-1	0	-1	37	-1	-1	45
c4263	14	0	0	0	5	-1	-1	0	34	0	0	-1	0	0	0	24	15	0	7	18	-1	0	-1	0	0	0	-1	0	-1	0
c4301	15	-1	-1	0	0	46	-1	-1	0	-1	42	-1	-1	40	-1	0	-1	0	0	18	0	0	0	0	0	0	-1	-1	-1	45
c4328	34	0	-1	46	-1	-1	48	0	-1	0	-1	42	0	0	-1	0	15	39	7	18	-1	0	0	0	0	0	-1	0	-1	45
c4442	15	0	-1	0	34	0	-1	0	-1	0	42	37	0	-1	-1	46	15	0	0	-1	0	0	0	0	-1	0	-1	0	-1	45
c4466	-1	20	45	-1	0	0	0	0	-1	0	0	42	-1	0	0	48	15	3	-1	18	18	0	0	48	-1	0	37	0	-1	36
c4509	15	0	0	0	0	45	-1	-1	-1	0	42	15	0	0	-1	5	-1	0	-1	-1	45	0	48	0	0	0	37	0	-1	45
c4618	-1	0	0	5	-1	-1	34	0	0	0	0	0	24	-1	0	0	15	0	0	-1	-1	0	-1	-1	-1	0	15	40	-1	0
c4639	15	0	3	0	0	2	46	0	0	0	42	0	-1	0	-1	-1	15	0	0	18	0	34	0	0	3	0	-1	0	-1	45
c4694	-1	0	-1	5	0	0	0	-1	-1	-1	0	0	24	0	0	0	15	3	-1	18	-1	0	0	2	0	-1	0	-1	-1	0
c4740	15	0	-1	0	34	-1	0	0	-1	0	42	0	0	0	-1	-1	15	0	0	-1	0	0	0	0	0	0	-1	0	-1	45
c4744	-1	40	7	7	0	12	-1	-1	7	-1	0	-1	0	-1	25	48	15	0	7	-1	0	0	45	45	0	37	37	3	-1	-1
c4758	0	0	0	0	-1	0	-1	48	0	0	-1	-1	0	0	-1	2	15	39	-1	18	37	-1	0	-1	-1	0	37	0	-1	45
c4816	-1	0	0	0	-1	12	3	9	0	-1	-1	-1	-1	0	-1	0	15	0	7	18	0	0	0	0	11	0	37	0	-1	42
c4839	0	-1	45	-1	-1	-1	0	0	20	0	0	42	0	0	0	-1	15	24	7	18	-1	7	-1	0	0	0	37	0	-1	-1
c4842	15	0	0	0	0	45	-1	0	42	0	42	15	0	0	46	-1	15	0	35	18	45	0	48	-1	0	0	37	0	-1	-1
c5162	15	-1	34	46	-1	-1	0	0	0	-1	-1	0	-1	0	46	-1	15	-1	8	18	11	0	0	14	0	0	37	-1	-1	45
c5234	-1	28	0	0	0	0	0	0	42	-1	42	15	0	14	-1	0	-1	0	35	18	14	0	48	0	-1	-1	37	0	-1	45
c5245	-1	0	0	28	0	12	0	0	0	0	-1	42	-1	46	0	3	15	0	7	18	-1	20	0	0	-1	-1	37	-1	-1	0
c5268	0	0	-1	28	0	-1	0	0	0	0	14	42	4	0	0	3	15	0	7	-1	-1	0	0	0	0	22	37	0	-1	0
c5455	-1	0	-1	0	0	0	0	0	42	0	42	15	0	14	46	0	-1	0	-1	18	-1	0	48	0	-1	0	37	0	-1	45
c5506	-1	34	0	5	3	-1	0	0	-1	0	0	0	-1	0	0	-1	15	-1	-1	18	-1	0	0	-1	0	0	-1	40	-1	0
c5800	0	-1	0	0	5	0	0	0	0	0	-1	42	0	0	0	2	15	-1	7	18	27	18	0	0	0	0	37	14	-1	-1
c5886	-1	0	2	0	5	0	6	0	34	0	0	42	48	0	34	48	15	-1	7	18	-1	-1	3	-1	0	0	37	-1	-1	45
c5909	0	0	0	-1	5	0	0	29	47	0	34	-1	-1	45	0	-1	15	-1	7	18	-1	-1	0	0	3	27	37	-1	-1	0
c5943	-1	8	0	-1	-1	15	0	4	-1	-1	15	0	24	0	0	0	-1	11	0	18	-1	0	0	0	-1	0	-1	40	-1	18
c6005	-1	0	0	5	0	0	0	-1	43	50	-1	0	24	18	0	0	15	0	0	18	-1	-1	0	0	0	-1	-1	40	-1	0
c6230	-1	0	0	-1	-1	-1	0	-1	0	29	7	42	0	-1	-1	34	15	0	-1	18	0	-1	47	0	11	0	37	0	-1	42
c6282	18	20	-1	6	0	0	0	0	-1	0	0	42	-1	0	-1	3	15	0	7	18	-1	0	0	36	2	0	37	0	-1	36
c6287	0	-1	-1	0	5	-1	-1	45	-1	-1	15	42	0	-1	0	24	15	0	7	18	-1	0	-1	0	0	0	-1	42	-1	-1
c6291	-1	40	0	0	0	12	0	9	-1	0	46	42	3	46	25	-1	15	0	-1	18	15	0	0	45	0	0	37	3	-1	42
c6309	15	14	0	0	34	0	0	-1	0	-1	42	0	0	0	-1	46	15	0	-1	18	0	0	0	-1	0	0	-1	0	-1	-1
c6336	15	0	0	0	0	0	0	0	42	-1	42	15	-1	0	46	46	15	0	35	-1	45	0	48	0	18	24	37	-1	-1	45
c6394	0	0	0	-1	-1	-1	6	-1	34	0	-1	42	48	0	-1	0	-1	-1	7	18	-1	0	0	0	0	0	37	-1	-1	45
c6432	0	41	0	0	0	12	-1	0	0	0	0	42	0	-1	0	-1	15	0	-1	18	-1	0	-1	0	-1	0	37	0	-1	-1
c6457	-1	0	-1	0	-1	-1	-1	27	-1	0	42	0	0	0	-1	46	15	-1	18	18	0	-1	0	0	-1	0	-1	0	-1	-1
c6640	15	0	0	0	-1	0	0	0	42	0	42	15	0	14	46	0	-1	-1	35	18	14	-1	48	0	-1	0	37	0	-1	45
c6654	-1	45	0	5	45	0	0	18	0	8	6	0	-1	0	0	-1	15	0	0	18	0	-1	0	-1	0	0	0	40	-1	0
c6663	0	46	45	-1	46	29	0	0	0	0	-1	42	0	0	0	0	-1	24	7	18	18	7	37	-1	0	0	37	0	-1	-1
c6757	-1	0	0	0	0	-1	0	0	42	4	42	15	0	14	46	0	15	0	35	-1	-1	0	48	42	-1	0	37	0	-1	45
c6806	15	-1	0	0	0	0	37	0	-1	2	42	-1	0	0	-1	0	15	0	0	18	3	0	0	-1	0	43	-1	48	-1	45
c6807	15	12	0	0	0	0	37	0	-1	2	42	-1	0	0	46	24	15	0	46	18	0	-1	0	28	0	43	37	48	-1	45
c6831	0	-1	45	-1	-1	0	0	0	47	-1	0	42	-1	3	0	0	15	0	-1	18	18	0	0	0	0	0	37	0	-1	-1
c6853	15	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	46	40	15	0	35	18	45	3	-1	0	-1	24	37	0	-1	45
