	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c683	-1	40	-1	0	2	8	0	-1	-1	8	48	0	0	-1	0	-1	27	0	0	44	0	0	0	29	0	0	15	31	0	0
c862	0	0	0	-1	0	0	25	0	-1	0	0	0	-1	0	-1	0	34	0	0	0	-1	34	8	0	0	-1	37	30	0	49
c956	-1	0	-1	-1	40	-1	-1	-1	43	30	31	0	37	0	2	0	-1	49	0	0	47	48	-1	0	0	0	0	-1	0	-1
c1043	-1	2	-1	0	-1	8	0	0	0	0	31	44	0	-1	8	-1	39	-1	0	-1	47	0	0	-1	2	2	0	0	0	0
c1063	-1	0	0	0	-1	8	0	0	-1	0	31	-1	37	17	0	41	0	-1	37	0	47	0	-1	0	0	0	0	-1	0	8
c1385	-1	0	-1	0	0	8	17	44	0	19	31	0	-1	0	0	0	43	-1	20	-1	47	0	0	0	0	-1	-1	0	0	0
c1940	32	-1	-1	13	-1	0	-1	-1	17	-1	8	-1	21	29	-1	0	32	0	0	-1	0	0	0	0	0	0	37	0	0	0
c1972	-1	0	34	0	31	8	0	0	45	43	-1	0	0	0	20	0	0	0	0	0	0	11	-1	-1	29	26	0	0	0	0
c2077	-1	-1	0	0	0	44	0	0	17	0	-1	0	0	0	-1	0	-1	-1	-1	37	0	46	2	39	-1	0	-1	-1	17	0
c2079	-1	40	0	49	0	8	49	0	0	-1	0	-1	0	0	-1	26	27	0	0	0	0	0	-1	27	0	-1	-1	-1	-1	-1
c2134	-1	-1	41	-1	0	-1	-1	0	17	-1	0	40	37	29	-1	0	0	47	0	-1	0	0	-1	0	30	0	37	0	0	0
c2302	-1	37	34	-1	31	-1	-1	0	45	43	31	0	0	0	-1	0	-1	0	0	37	-1	-1	40	0	-1	26	0	-1	0	0
c2792	-1	40	0	0	-1	8	2	0	0	0	0	0	0	-1	0	0	27	32	0	0	0	-1	0	-1	0	2	15	0	0	0
c2816	-1	45	32	0	31	8	0	-1	45	0	-1	0	0	0	-1	24	0	-1	0	39	-1	0	40	0	29	26	2	0	31	0
c2906	32	-1	0	13	-1	2	0	48	17	-1	0	44	-1	-1	-1	0	0	0	0	0	-1	0	0	0	0	0	37	0	0	0
c2993	32	-1	0	13	0	2	0	48	17	-1	-1	0	0	-1	-1	19	0	0	3	0	0	0	0	0	0	0	37	0	0	-1
c3042	0	0	-1	0	-1	0	0	0	17	-1	0	34	0	27	-1	-1	-1	32	3	0	0	-1	-1	-1	0	-1	37	-1	-1	0
c3079	-1	40	35	0	2	8	-1	0	0	-1	0	0	0	11	-1	0	27	0	0	44	0	0	-1	0	0	0	15	-1	49	0
c3180	-1	-1	3	-1	19	0	0	-1	17	0	0	0	0	-1	-1	17	-1	31	0	0	0	-1	0	0	0	0	37	-1	0	0
c3216	-1	40	0	0	-1	8	0	15	16	40	-1	30	0	0	0	0	27	0	0	-1	0	-1	0	0	0	-1	15	2	0	-1
c3245	-1	21	0	0	-1	8	0	0	0	32	31	0	-1	0	3	-1	0	-1	0	-1	47	-1	0	0	0	0	0	0	3	23
