	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c805	-1	0	0	44	0	0	0	0	-1	0	27	0	0	7	0	-1	0	0	0	11	-1	11	-1	-1	-1	0	12	0	39	0
c1161	-1	-1	-1	0	6	25	7	0	11	-1	8	-1	0	45	0	21	43	-1	-1	0	48	0	47	-1	0	35	27	0	-1	16
c1206	-1	4	-1	0	0	0	-1	0	0	0	27	0	0	7	25	0	0	-1	0	26	0	11	15	18	0	0	12	-1	0	0
c1290	0	-1	0	0	-1	14	0	-1	0	27	27	0	24	4	0	-1	0	0	0	-1	0	16	0	25	38	0	0	0	0	35
c1754	1	0	0	1	38	14	27	0	0	33	27	0	0	0	0	0	49	0	0	-1	-1	16	0	0	0	0	-1	0	0	-1
c1937	27	0	0	47	0	27	0	36	43	0	27	7	-1	0	0	0	4	0	-1	45	0	35	0	-1	43	15	-1	-1	8	-1
c1960	-1	0	-1	0	0	0	0	19	-1	0	27	0	-1	22	0	0	0	-1	0	0	0	-1	44	-1	-1	0	-1	-1	-1	0
c1991	0	0	0	0	39	25	7	-1	11	0	8	0	0	45	-1	0	0	18	0	0	48	16	0	0	0	35	0	0	-1	16
c2012	-1	44	-1	0	-1	-1	-1	0	-1	-1	27	-1	1	-1	-1	0	0	0	0	43	0	16	-1	25	0	0	0	0	0	37
c2118	0	0	0	35	21	-1	19	-1	21	42	27	0	-1	0	0	-1	-1	30	44	0	0	0	-1	0	-1	-1	4	0	-1	-1
c2284	0	-1	13	30	-1	0	0	-1	0	-1	27	0	-1	-1	0	-1	6	0	-1	44	37	0	0	0	-1	-1	25	-1	0	44
c2368	-1	38	-1	25	-1	45	35	30	37	-1	50	0	0	0	0	0	23	31	-1	36	-1	-1	3	0	1	0	-1	15	0	0
c2508	-1	6	-1	0	0	0	0	-1	-1	18	27	-1	0	-1	50	-1	0	16	0	0	0	33	50	18	0	-1	5	0	31	0
c2530	0	33	0	35	-1	45	35	0	0	0	-1	0	0	0	32	0	23	31	30	0	0	23	-1	44	0	19	0	-1	-1	11
c2688	-1	0	13	30	0	-1	0	-1	0	25	-1	0	-1	8	0	-1	6	-1	33	0	0	0	-1	0	-1	-1	11	0	0	44
c2738	0	15	-1	0	27	0	0	0	43	35	-1	-1	0	0	-1	35	21	0	-1	0	44	35	0	19	0	-1	0	50	0	0
c2801	0	-1	0	-1	0	38	7	-1	33	0	0	-1	1	22	0	0	0	0	27	44	0	-1	0	44	-1	-1	-1	0	-1	19
c2882	-1	38	0	-1	1	45	35	0	0	0	0	0	0	0	0	0	-1	31	0	-1	0	-1	0	0	21	-1	0	15	0	0
c3014	-1	-1	-1	0	33	-1	44	0	0	-1	27	-1	-1	-1	-1	0	0	16	0	0	-1	0	0	-1	0	0	0	50	24	0
c3207	0	4	-1	0	38	0	0	0	0	8	-1	0	-1	15	0	-1	35	8	-1	5	0	16	4	0	44	-1	-1	33	0	-1
c3408	-1	0	0	0	-1	-1	7	0	31	0	0	25	27	0	0	0	21	-1	-1	24	48	0	-1	-1	44	0	0	13	-1	-1
c3415	-1	8	31	-1	0	0	-1	15	0	-1	27	0	0	7	-1	0	13	0	0	25	0	11	0	18	-1	0	12	0	0	0
c3507	0	11	-1	0	0	-1	-1	0	-1	-1	27	0	-1	-1	-1	0	21	16	-1	5	0	-1	0	0	3	-1	-1	50	0	0
c3515	0	27	-1	30	0	29	0	-1	0	32	27	33	-1	0	-1	-1	6	39	-1	0	0	0	0	-1	0	-1	0	-1	-1	44
c3596	19	-1	0	6	0	38	7	0	-1	0	0	0	0	-1	-1	14	0	0	0	0	0	-1	27	44	0	0	0	0	-1	0
c3617	4	44	0	0	1	14	0	0	0	35	27	0	0	-1	0	0	0	0	0	-1	0	16	0	25	0	0	-1	0	30	-1
c3683	0	44	16	27	1	14	0	0	-1	35	27	0	0	-1	0	0	0	-1	0	-1	3	16	0	-1	0	-1	0	0	25	0
c3707	-1	0	-1	0	-1	-1	-1	-1	-1	-1	27	0	0	7	25	0	0	-1	7	25	0	11	0	18	-1	33	12	0	0	0
c3721	27	0	-1	-1	-1	27	0	-1	-1	0	-1	0	0	0	49	0	-1	0	-1	45	44	35	0	0	43	-1	25	45	8	-1
