	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1248	47	50	0	0	0	0	0	24	-1	0	-1	40	0	0	13	0	44	-1	0	-1	0	0	0	0	23	45	0	-1	12	47
c1515	-1	0	42	0	-1	0	-1	0	0	-1	-1	40	17	0	35	0	0	4	-1	35	-1	-1	35	0	33	0	0	34	12	15
c1973	47	0	43	-1	0	0	0	24	0	0	-1	40	-1	13	13	18	44	0	0	-1	0	0	0	0	23	0	0	-1	12	-1
c2036	47	-1	0	24	-1	0	0	24	39	-1	-1	-1	32	-1	0	0	0	0	0	12	45	0	0	0	-1	40	-1	-1	-1	0
c2099	0	0	0	16	-1	0	0	45	24	-1	-1	40	0	0	0	0	0	0	26	40	-1	0	0	0	0	0	-1	0	-1	0
c2126	25	-1	0	0	0	3	0	50	0	0	-1	40	-1	0	0	13	13	0	47	0	15	-1	0	0	-1	39	0	0	-1	0
c2132	25	-1	-1	0	0	45	0	0	0	-1	-1	40	11	0	0	0	0	-1	-1	4	15	45	0	0	-1	0	0	7	12	13
c2183	25	0	-1	0	47	32	-1	25	0	40	-1	40	39	-1	-1	-1	-1	0	47	0	15	0	13	8	0	0	0	-1	12	-1
c2201	47	0	-1	0	0	0	-1	0	-1	0	-1	40	0	0	21	0	35	-1	0	0	-1	0	-1	0	0	0	0	13	12	0
c2261	-1	17	0	0	-1	13	21	-1	0	37	-1	40	17	0	0	0	-1	4	0	0	-1	0	35	-1	-1	-1	0	34	12	0
c2317	47	-1	0	0	0	0	0	24	0	29	-1	40	0	0	13	0	44	0	40	2	0	0	-1	-1	23	0	0	-1	12	47
c2405	0	0	0	16	-1	-1	0	0	-1	0	-1	-1	24	0	-1	-1	0	-1	0	40	0	0	0	-1	-1	0	-1	-1	-1	0
c2493	-1	0	-1	0	25	13	23	-1	0	0	-1	40	-1	45	0	0	23	4	0	44	0	39	35	-1	-1	0	0	34	-1	0
c2530	-1	0	-1	16	-1	0	0	-1	0	-1	-1	40	0	0	-1	0	0	0	0	40	0	3	0	-1	0	0	-1	10	-1	0
c2825	0	0	0	16	-1	0	-1	-1	0	0	-1	-1	40	0	0	18	-1	0	0	40	21	0	0	-1	24	0	-1	3	-1	0
c2841	25	39	-1	0	0	0	0	0	0	40	-1	40	13	-1	0	0	4	-1	47	0	-1	-1	0	34	0	-1	38	0	-1	0
c2929	29	29	47	0	0	0	0	11	3	0	-1	-1	-1	0	0	0	0	29	0	27	-1	-1	35	0	25	-1	0	34	-1	0
c2930	0	0	0	-1	0	39	35	32	0	0	-1	40	0	-1	25	0	0	-1	0	-1	0	0	0	11	0	0	0	-1	12	0
c2969	47	50	0	0	-1	29	0	24	0	0	-1	40	0	0	13	0	44	0	0	2	-1	-1	0	0	23	0	0	-1	12	47
c3083	0	29	-1	0	0	0	23	-1	-1	-1	-1	-1	-1	0	12	15	39	0	-1	27	23	0	35	0	-1	44	43	34	-1	0
c3098	47	24	-1	24	-1	43	0	24	0	21	-1	40	0	0	-1	0	0	0	0	0	-1	11	-1	0	-1	-1	0	-1	12	13
c3116	13	-1	16	0	0	-1	23	0	-1	0	-1	40	17	45	0	0	0	4	0	44	0	0	-1	-1	-1	0	-1	34	12	0
c3122	25	-1	0	-1	0	0	0	50	45	0	-1	-1	26	0	0	-1	13	0	-1	0	15	0	0	0	-1	-1	0	-1	12	0
c3193	-1	40	0	0	-1	-1	16	-1	-1	0	-1	49	0	0	0	35	-1	0	-1	29	43	0	11	-1	0	-1	0	0	12	12
c3243	25	0	-1	-1	0	-1	0	-1	16	-1	-1	40	0	-1	0	0	0	0	-1	0	15	0	35	0	0	0	0	0	12	0
c3457	-1	-1	-1	0	0	0	-1	30	0	0	-1	40	0	0	21	0	35	0	0	0	0	-1	-1	47	0	27	0	13	12	-1
c3486	-1	-1	47	0	0	26	0	0	0	0	-1	40	0	-1	33	0	-1	40	-1	0	15	0	49	43	0	34	32	0	12	0
c3512	47	0	0	24	0	0	0	24	0	0	-1	40	-1	0	0	0	0	-1	49	0	45	24	0	0	-1	0	0	0	-1	0
c3541	47	0	0	24	13	-1	0	24	26	0	-1	40	0	-1	-1	0	40	0	0	0	45	47	-1	0	32	-1	0	-1	-1	35
c3566	0	0	-1	-1	21	0	0	0	40	-1	-1	-1	0	0	0	0	0	0	0	-1	0	13	0	0	0	0	0	0	-1	0
c3687	0	0	-1	16	0	40	47	0	0	0	-1	40	0	0	0	0	-1	18	35	40	0	-1	0	0	0	0	0	0	-1	0
c3712	-1	-1	39	-1	0	45	-1	0	0	30	-1	40	-1	0	0	0	0	0	47	0	-1	45	45	0	-1	0	43	-1	12	0
c3720	25	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	26	-1	29	0	0	47	0	15	0	0	0	-1	0	30	0	12	31
c3743	25	-1	-1	0	-1	0	0	40	16	0	-1	40	-1	0	0	0	0	0	47	-1	-1	0	0	0	-1	36	30	0	-1	31
c3800	-1	0	33	0	-1	0	0	0	43	0	-1	49	0	11	-1	0	0	0	37	29	0	0	13	-1	0	36	0	50	-1	0
c3850	25	0	47	13	-1	0	-1	0	0	0	-1	40	0	-1	0	0	47	35	47	34	15	0	0	-1	18	0	32	0	12	0
c3884	-1	-1	0	0	0	-1	-1	0	0	-1	-1	40	-1	0	0	0	0	0	-1	-1	15	0	0	16	-1	24	30	0	-1	31
c4201	0	29	47	-1	0	-1	0	11	0	0	-1	40	17	0	0	35	0	0	29	27	0	0	35	0	0	0	0	-1	12	0
c4257	25	0	40	-1	40	0	0	0	36	40	-1	40	0	-1	40	0	0	0	47	43	-1	0	-1	0	13	-1	0	0	12	0
c4322	-1	0	0	-1	0	-1	0	30	0	0	-1	49	0	-1	0	0	0	0	37	29	0	-1	0	-1	0	-1	-1	0	-1	12
c4346	-1	0	0	24	0	43	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	-1	-1	0	29	0	0	-1	26	0	0	12	2
c4365	3	0	42	-1	3	0	0	-1	0	0	-1	-1	17	13	0	-1	0	4	45	0	0	0	35	0	-1	3	0	34	12	0
c4378	25	-1	39	0	36	0	0	44	40	30	-1	-1	-1	0	17	0	0	0	47	12	15	-1	-1	0	-1	0	0	0	12	36
c4394	-1	0	-1	24	0	0	-1	24	0	0	-1	-1	-1	3	0	31	0	0	0	-1	-1	0	-1	0	0	17	0	35	12	0
c4404	25	-1	-1	0	47	22	0	40	0	0	-1	40	0	0	0	0	0	15	47	17	15	0	0	0	-1	48	0	13	-1	50
c4445	34	0	0	16	-1	0	24	-1	0	0	-1	40	0	0	11	0	3	16	3	-1	39	0	40	-1	-1	0	-1	-1	-1	0
c4449	47	6	0	24	0	0	0	24	17	-1	-1	-1	0	0	0	-1	0	0	-1	0	45	11	-1	0	-1	-1	0	0	-1	0
c4467	0	-1	-1	0	17	0	0	44	-1	17	-1	40	17	0	-1	-1	0	4	47	18	0	0	35	-1	0	0	0	34	12	0
c4525	25	-1	24	35	0	18	-1	50	0	49	-1	40	9	0	0	0	13	0	47	0	15	-1	0	0	-1	0	0	0	12	0
c4557	0	-1	47	40	0	0	0	11	0	-1	-1	40	17	0	25	35	0	43	29	27	0	0	35	-1	0	-1	0	34	12	0
c4604	25	-1	39	0	-1	45	0	-1	0	30	-1	40	11	-1	0	0	-1	0	-1	0	-1	45	45	0	-1	39	43	0	12	0
c4606	-1	0	-1	0	-1	39	-1	32	0	0	-1	40	0	0	25	-1	16	-1	0	-1	0	-1	0	11	12	0	0	-1	12	40
c4645	47	-1	-1	24	0	0	0	-1	0	0	-1	-1	0	0	-1	0	-1	0	0	0	45	0	0	49	0	0	38	17	-1	0
c4682	25	-1	47	0	-1	0	0	-1	44	0	-1	40	23	0	-1	0	0	0	47	0	15	24	-1	-1	0	0	0	0	-1	0
c4693	25	-1	40	0	0	0	23	0	0	40	-1	40	0	0	0	0	0	-1	47	-1	-1	0	0	0	0	-1	38	-1	-1	-1
c4761	-1	0	-1	13	0	43	0	30	0	26	-1	40	-1	0	21	-1	-1	21	0	0	45	34	-1	47	-1	0	0	13	12	0
c4771	45	0	-1	0	-1	4	0	45	44	35	-1	40	17	0	0	0	-1	34	0	4	0	0	35	0	18	-1	17	34	-1	0
c4780	0	29	47	0	0	35	-1	11	0	0	-1	40	17	0	0	0	-1	0	-1	27	0	-1	-1	0	-1	0	0	34	12	42
c4791	0	0	0	0	0	-1	35	32	0	-1	-1	40	0	0	25	-1	15	0	0	-1	0	0	0	11	17	0	0	0	12	50
c4812	0	0	0	-1	-1	0	-1	38	0	-1	-1	40	0	16	0	0	3	0	0	-1	0	12	0	43	0	0	-1	0	-1	-1
c4848	-1	-1	0	0	0	45	-1	50	0	0	-1	-1	40	0	0	-1	13	0	47	0	-1	0	0	-1	-1	0	0	0	12	-1
c4868	-1	0	40	0	47	32	-1	12	-1	-1	-1	40	39	-1	0	0	-1	43	47	0	15	0	13	8	-1	0	0	43	-1	0
c4871	25	-1	0	0	0	0	0	0	0	0	-1	40	0	-1	0	-1	0	50	47	-1	15	0	-1	-1	-1	40	0	0	12	0
c4880	47	0	0	24	0	0	0	24	0	-1	-1	-1	0	0	-1	-1	-1	0	0	0	45	0	-1	44	0	0	0	35	12	0
c4913	25	-1	0	13	-1	-1	0	50	45	0	-1	40	0	-1	0	-1	13	13	47	0	15	0	2	-1	-1	0	0	-1	12	0
c4918	0	-1	0	0	-1	0	0	0	39	-1	-1	-1	-1	0	-1	0	-1	0	37	-1	-1	0	24	-1	0	36	-1	-1	12	12
c4947	0	-1	0	16	0	10	-1	40	0	-1	-1	40	43	0	0	13	0	0	0	40	0	32	22	-1	17	18	0	0	-1	0
c4952	0	29	47	0	0	0	-1	11	0	-1	-1	-1	17	0	-1	15	-1	0	0	27	0	-1	35	0	40	0	43	34	12	0
c4958	-1	0	-1	0	0	0	0	30	0	0	-1	40	0	-1	-1	0	0	0	29	0	0	34	13	26	0	-1	0	13	12	50
c4963	-1	-1	0	0	0	0	-1	0	35	0	-1	40	-1	0	0	-1	0	40	-1	0	15	-1	-1	0	-1	0	30	33	-1	31
c4981	-1	0	0	0	0	0	-1	-1	0	-1	-1	40	17	0	50	0	0	4	-1	-1	0	45	35	0	33	-1	0	34	12	0
c5019	25	-1	0	0	-1	0	0	24	0	0	-1	40	0	0	0	0	0	50	47	0	15	0	0	-1	-1	0	0	0	12	0
c5025	-1	13	47	18	40	-1	0	-1	16	0	-1	40	0	45	-1	0	0	0	47	0	15	0	35	0	0	0	0	0	12	0
c5077	-1	0	42	0	-1	0	0	-1	0	-1	-1	-1	17	13	0	0	0	4	45	0	0	0	35	0	-1	3	0	34	12	47
c5159	13	0	16	0	0	13	23	-1	-1	-1	-1	40	17	45	0	0	0	-1	0	-1	0	0	35	0	-1	0	0	-1	-1	0
c5261	-1	0	47	16	21	45	0	0	-1	-1	-1	40	0	0	32	-1	0	0	0	40	0	-1	31	0	0	0	0	0	-1	-1
c5263	25	-1	0	0	47	0	0	0	-1	0	-1	40	0	0	0	-1	26	13	47	0	15	0	0	0	-1	0	18	-1	-1	0
c5282	13	-1	0	-1	0	13	0	-1	-1	0	-1	40	17	3	47	0	0	-1	0	0	4	0	35	0	-1	0	8	34	12	0
c5283	13	0	0	0	0	13	0	0	40	0	-1	40	17	0	47	0	0	4	0	0	-1	-1	35	0	-1	30	8	34	12	0
c5300	25	-1	-1	0	0	0	-1	0	0	0	-1	40	-1	0	0	0	0	0	47	0	15	0	0	0	-1	-1	30	0	12	31
c5301	-1	-1	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	0	0	-1	0	15	-1	0	-1	-1	0	30	-1	12	31
c5343	47	-1	0	24	0	0	0	-1	38	40	-1	40	0	0	17	-1	-1	0	42	-1	-1	35	0	0	0	0	0	-1	12	-1
c5354	25	-1	-1	-1	0	45	0	0	0	30	-1	-1	-1	0	0	0	0	0	47	-1	-1	45	45	0	-1	0	43	0	12	0
c5367	47	-1	0	0	50	-1	12	-1	0	0	-1	40	0	0	13	16	44	-1	-1	2	0	0	0	-1	23	0	0	-1	-1	47
c5395	47	0	-1	24	0	0	0	24	29	-1	-1	-1	0	0	0	0	-1	0	0	-1	45	0	0	32	0	0	-1	0	12	-1
c5445	-1	40	-1	0	0	-1	-1	0	-1	0	-1	-1	-1	0	21	3	0	0	-1	-1	-1	16	13	0	0	12	0	13	-1	0
c5489	45	0	-1	0	-1	0	16	-1	0	0	-1	49	0	0	0	0	0	0	37	29	43	29	-1	-1	-1	36	-1	-1	12	12
c5554	0	29	47	40	0	35	-1	11	0	0	-1	40	17	0	0	-1	0	0	-1	27	0	-1	35	0	0	0	0	34	-1	42
c5555	-1	-1	47	0	0	35	-1	11	0	-1	-1	40	-1	0	0	0	0	-1	-1	-1	0	0	35	40	0	0	0	34	12	42
c5629	0	0	50	0	0	-1	-1	29	30	0	-1	-1	-1	-1	50	0	0	4	45	0	0	0	-1	0	33	0	0	34	12	0
c5637	36	-1	12	34	0	-1	0	0	0	0	-1	40	-1	0	13	13	-1	43	0	-1	0	0	0	23	16	0	-1	39	12	-1
