cellBC	cell_state
c408	-15
c897	-9
c1309	-12
c1330	-6
c1526	-10
c1557	-2
c1897	-15
c2226	-8
c2275	-5
c2390	-8
c2409	-16
c2425	-10
c2445	-2
c2466	-11
c2666	-16
c2692	-6
c2706	-6
c2722	-10
c2764	-15
c2796	-9
c2809	-8
c2928	-12
c2951	-11
c3057	-3
c3126	-3
c3147	-12
c3171	-6
c3305	-12
c3331	-2
c3384	-3
c3450	-9
c3526	-8
c3625	-9
c3647	-15
c3694	-2
c3726	-5
c3763	-3
c3778	-5
c3789	-8
c3864	-5
c3871	-10
c3891	-5
c4008	-16
c4015	-8
c4018	-12
c4038	-8
c4062	-12
c4075	-8
c4096	-12
c4099	-10
c4190	-8
c4223	-10
c4312	-11
c4333	-8
c4349	-10
c4357	-3
c4386	-10
c4481	-11
c4486	-3
c4538	-8
c4574	-5
c4627	-9
c4648	-3
c4652	-12
c4695	-5
c4738	-12
c4742	-12
c4748	-4
c4787	-3
c4817	-3
c4881	-6
c4909	-16
c4933	-9
c4939	-6
c4949	-10
c4957	-9
c4964	-6
c5102	-12
c5112	-10
c5133	-8
c5144	-2
c5195	-12
c5203	-11
c5210	-11
c5219	-3
c5223	-2
c5244	-8
c5251	-12
c5263	-9
c5308	-12
c5340	-6
c5362	-8
c5384	-6
c5390	-3
c5394	-3
c5413	-11
c5445	-12
c5462	-10
c5465	-12
c5503	-12
c5521	-15
c5538	-6
c5546	-3
c5552	-6
c5567	-8
c5642	-3
c5645	-15
c5646	-3
c5652	-15
c5681	-4
c5742	-12
c5779	-10
c5793	-12
c5805	-9
c5850	-10
c5916	-15
c5934	-6
c5995	-10
c6011	-15
c6019	-9
c6045	-9
c6062	-16
c6072	-2
c6108	-12
c6157	-4
c6176	-2
c6233	-12
c6236	-12
c6240	-12
c6268	-12
c6271	-16
c6290	-15
c6309	-5
c6335	-15
c6381	-3
c6383	-9
c6384	-16
c6392	-8
c6396	-15
c6400	-12
c6412	-4
c6419	-9
c6436	-16
c6497	-8
c6512	-16
c6529	-5
c6540	-15
c6570	-8
c6583	-8
c6584	-4
c6612	-5
c6630	-16
c6672	-3
c6694	-8
c6722	-6
c6751	-8
c6754	-15
c6779	-2
c6820	-8
c6838	-5
c6856	-10
c6872	-6
c6924	-12
c6990	-2
c7034	-6
c7037	-11
c7070	-8
c7086	-12
c7097	-2
c7108	-2
c7117	-4
c7149	-8
c7151	-6
c7160	-3
c7186	-3
c7197	-11
c7216	-8
c7218	-5
c7256	-9
c7257	-9
c7274	-9
c7313	-16
c7322	-12
c7337	-9
c7339	-6
c7344	-12
c7383	-4
c7389	-15
c7401	-11
c7407	-2
c7408	-8
c7430	-5
c7455	-12
c7460	-11
c7462	-3
c7483	-8
c7516	-12
c7526	-9
c7529	-16
c7538	-12
c7542	-9
c7588	-5
c7622	-4
c7628	-11
c7633	-16
c7643	-3
c7658	-10
c7659	-10
c7683	-16
c7696	-8
c7697	-8
c7735	-15
c7736	-11
c7747	-5
c7764	-9
c7802	-15
c7857	-2
c7866	-16
c7880	-11
c7897	-4
c7939	-3
c7942	-8
c7971	-9
c7977	-9
c7978	-11
c7984	-5
c8015	-12
c8023	-15
c8038	-10
c8086	-2
c8098	-2
c8114	-12
c8154	-8
c8182	-11
c8183	-11
c8185	-8
c8189	-3
c8222	-2
c8251	-16
c8258	-11
c8307	-12
c8314	-11
c8315	-11
c8321	-11
c8345	-8
c8349	-12
c8358	-9
c8362	-4
c8380	-3
c8395	-5
c8416	-9
c8440	-10
c8450	-2
c8472	-15
c8514	-16
c8532	-12
c8534	-9
c8571	-6
c8575	-2
c8593	-12
c8604	-12
c8627	-12
c8633	-16
