	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1294	31	-1	0	0	0	0	9	-1	46	0	-1	-1	3	0	0	-1	0	9	10	0	-1	0	0	-1	9	17	0	9	0	34
c1314	35	24	10	0	0	0	-1	0	0	0	0	21	0	0	0	2	24	0	-1	-1	-1	38	9	24	0	-1	-1	-1	0	21
c1452	31	6	26	-1	44	0	-1	0	26	39	0	0	6	-1	0	15	-1	0	-1	10	-1	-1	-1	35	0	-1	-1	44	-1	0
c1762	31	38	0	0	1	24	48	41	-1	0	-1	0	-1	-1	0	10	0	9	9	6	-1	0	5	0	42	0	0	0	0	-1
c1991	41	0	9	0	0	-1	6	0	-1	0	0	21	-1	0	0	0	10	0	0	0	-1	0	-1	0	-1	15	9	-1	0	-1
c2217	-1	9	3	3	0	0	6	0	-1	0	0	21	21	-1	0	-1	-1	-1	29	10	-1	0	0	-1	0	0	0	0	0	-1
c2248	0	48	10	23	-1	0	6	13	0	3	0	21	0	-1	0	0	0	-1	0	0	-1	0	0	43	0	0	-1	0	0	21
c2356	31	-1	-1	0	38	0	0	-1	46	0	0	-1	3	0	0	-1	0	0	38	0	-1	0	5	42	35	-1	-1	0	29	0
c2357	31	-1	0	0	38	0	0	0	46	0	0	-1	-1	0	48	50	36	0	38	38	-1	0	5	-1	35	-1	1	0	29	-1
c2366	31	6	1	0	0	-1	0	0	-1	0	-1	0	38	-1	0	-1	3	-1	42	0	-1	0	-1	0	9	27	-1	0	-1	0
c2414	-1	-1	0	-1	-1	9	6	0	0	-1	-1	21	21	-1	-1	9	-1	0	-1	10	-1	-1	0	19	-1	0	-1	0	0	-1
c2712	31	6	16	-1	0	0	0	0	-1	48	0	21	29	-1	-1	15	-1	-1	0	0	-1	-1	0	33	3	16	-1	9	0	0
c2812	31	0	0	0	-1	-1	42	0	46	44	-1	-1	3	35	15	44	-1	0	42	0	-1	0	0	18	1	9	0	0	21	0
c2865	0	0	0	0	-1	0	6	-1	9	3	-1	-1	45	-1	46	-1	-1	0	42	-1	-1	0	0	0	38	0	0	0	0	21
c2933	31	0	0	0	-1	0	-1	-1	46	-1	35	-1	3	-1	0	-1	-1	0	0	-1	-1	0	0	0	1	9	0	0	-1	0
c3206	-1	0	0	0	0	0	6	-1	9	46	3	21	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	44	0	45	21
c3287	31	0	24	-1	45	10	9	0	31	36	0	-1	0	0	-1	50	-1	0	0	26	-1	-1	22	-1	9	41	-1	0	0	0
c3312	31	21	0	0	-1	0	0	42	-1	9	-1	0	0	0	0	10	0	45	48	-1	-1	-1	0	0	4	0	0	0	0	0
c3397	31	6	13	27	0	-1	-1	3	0	0	0	6	-1	-1	0	15	0	0	-1	0	-1	0	0	0	0	0	0	-1	-1	-1
c3499	6	0	0	-1	0	0	6	31	0	-1	0	21	0	0	9	38	39	0	0	0	-1	18	0	0	48	-1	0	-1	18	21
c3506	0	0	0	0	0	0	6	0	0	3	-1	21	0	-1	0	0	0	-1	0	48	-1	-1	-1	0	-1	0	0	1	0	21
c3507	0	-1	0	0	-1	-1	6	0	0	3	0	21	0	-1	0	9	6	-1	0	0	-1	0	0	44	0	-1	0	0	0	21
c3554	0	0	0	0	0	-1	27	-1	0	48	-1	-1	0	0	45	-1	0	0	0	16	-1	0	48	0	0	0	10	9	9	0
c3624	0	-1	0	0	0	0	20	0	0	0	-1	0	0	-1	0	0	0	48	35	0	-1	0	0	0	16	-1	-1	0	-1	18
c3630	31	6	31	0	9	20	0	0	-1	6	0	-1	0	-1	0	15	0	-1	-1	0	-1	-1	44	0	-1	-1	11	0	5	-1
c3818	0	0	48	-1	18	37	46	0	0	0	0	0	16	0	21	17	29	9	0	41	-1	0	48	0	48	0	-1	0	10	2
c3827	31	0	0	0	8	0	-1	27	0	9	0	-1	21	23	0	50	0	48	0	-1	-1	29	22	0	9	1	46	0	11	0
c3889	-1	0	-1	-1	7	4	6	0	0	44	9	21	0	17	0	26	0	17	0	6	-1	0	0	0	0	9	49	0	0	21
c3890	0	-1	0	0	-1	-1	0	5	-1	0	-1	15	44	0	29	-1	0	9	-1	0	-1	-1	48	0	-1	0	10	-1	-1	-1
c3972	43	0	-1	0	-1	37	-1	-1	46	-1	9	0	0	-1	0	-1	38	9	-1	0	-1	-1	48	-1	0	44	10	0	-1	0
c4012	0	0	0	-1	-1	0	6	1	9	-1	0	21	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	9	44	0	0	21
c4125	31	0	-1	0	1	-1	0	0	48	-1	0	-1	-1	-1	0	-1	0	0	0	6	-1	16	0	0	0	0	0	-1	-1	-1
c4190	0	9	0	3	0	9	-1	0	0	0	-1	21	21	-1	0	0	0	-1	0	10	-1	0	0	19	21	0	-1	0	-1	21
c4230	-1	0	0	0	-1	0	6	-1	0	0	0	21	0	0	-1	0	-1	-1	0	0	-1	0	-1	9	0	-1	0	38	0	-1
c4233	31	-1	35	0	0	9	6	-1	46	0	-1	-1	3	0	0	0	-1	-1	0	15	-1	0	0	0	0	41	0	26	0	0
c4268	0	0	-1	0	0	0	6	0	-1	0	0	21	0	-1	44	0	0	0	0	0	-1	0	0	0	0	-1	44	-1	0	21
c4281	0	23	0	-1	0	4	6	0	-1	-1	0	21	-1	10	0	0	0	0	0	0	-1	-1	38	0	16	0	29	-1	44	21
c4298	31	38	-1	0	-1	-1	0	15	38	-1	0	0	0	-1	45	10	6	-1	0	-1	-1	7	0	0	0	0	0	0	0	0
c4415	-1	0	-1	0	-1	37	0	-1	12	0	0	0	-1	0	-1	0	6	0	0	0	-1	-1	48	10	0	-1	-1	0	0	0
c4424	0	0	0	0	9	0	6	-1	0	38	0	21	0	45	0	0	0	-1	6	5	-1	-1	0	6	0	-1	-1	-1	-1	21
c4488	-1	0	0	-1	0	0	0	0	0	-1	0	21	0	0	0	50	1	0	-1	0	-1	0	22	0	9	0	38	-1	45	-1
c4565	0	48	0	-1	0	33	6	-1	0	3	0	21	-1	-1	0	0	-1	0	48	0	-1	0	5	-1	-1	-1	9	-1	0	-1
c4704	-1	6	9	-1	0	0	0	0	-1	0	-1	13	0	-1	0	15	35	-1	0	0	-1	0	0	0	45	0	0	9	-1	-1
c4717	41	0	-1	0	0	34	6	0	-1	-1	42	21	-1	1	0	0	0	0	0	0	-1	-1	0	0	9	15	-1	0	-1	21
c4721	0	-1	0	-1	0	4	6	15	-1	0	38	21	0	0	1	0	-1	-1	-1	0	-1	0	-1	0	33	0	29	0	44	21
c4726	31	0	50	-1	27	-1	33	-1	-1	0	0	0	27	-1	-1	50	0	0	27	0	-1	0	22	0	9	0	0	0	32	-1
c4761	31	44	-1	9	42	0	-1	0	-1	-1	0	-1	0	0	0	50	1	0	-1	0	-1	-1	22	0	-1	0	-1	9	45	-1
c4766	31	-1	0	0	-1	0	0	-1	49	0	0	1	0	-1	0	10	0	0	0	-1	-1	-1	0	0	0	0	0	0	21	16
c4777	-1	48	0	5	0	38	6	13	0	3	-1	-1	-1	-1	-1	0	0	0	-1	0	-1	9	0	35	-1	26	0	3	-1	-1
c4823	31	6	-1	0	31	0	0	0	42	0	0	0	9	-1	0	15	0	0	0	0	-1	-1	0	27	0	-1	45	37	-1	0
c4852	0	48	10	0	-1	-1	6	13	0	3	0	21	-1	-1	0	0	0	0	0	35	-1	0	0	0	23	0	0	3	0	21
c4860	-1	9	0	3	0	9	6	0	0	0	-1	21	21	-1	-1	0	-1	24	0	10	-1	0	0	19	21	0	-1	0	-1	-1
