	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2576	4	0	48	-1	-1	-1	21	0	0	0	3	19	0	-1	0	0	0	0	0	3	21	-1	12	-1	0	0	0	0	-1	-1
c2635	-1	0	-1	0	-1	38	-1	30	0	2	-1	9	0	0	0	0	0	-1	0	0	0	0	38	0	0	37	0	-1	0	-1
c4113	0	0	20	0	-1	38	-1	0	-1	0	50	12	1	0	-1	11	0	-1	-1	0	22	0	38	0	14	43	0	0	0	-1
c4847	0	-1	2	46	0	38	21	-1	-1	0	0	12	-1	0	0	-1	0	0	0	0	-1	-1	38	-1	0	0	0	-1	0	0
c5253	46	0	20	0	30	38	21	4	0	0	0	12	0	15	0	-1	0	0	0	0	0	-1	38	0	0	0	28	0	16	29
c5715	0	0	0	-1	-1	38	-1	49	0	0	-1	19	0	0	29	0	0	43	0	0	21	41	3	0	-1	-1	0	-1	0	15
c5904	24	0	-1	0	-1	38	21	-1	12	0	0	16	0	0	46	0	0	4	25	-1	0	-1	-1	43	20	0	0	0	29	0
c5968	0	-1	-1	6	50	38	21	45	0	0	-1	16	0	0	2	-1	0	0	31	-1	0	0	0	0	0	48	0	-1	-1	0
c6330	-1	0	-1	31	20	-1	21	0	0	27	43	19	0	0	0	0	0	0	0	41	21	-1	-1	0	-1	0	37	-1	0	0
c6453	41	0	-1	-1	4	38	21	0	0	0	-1	0	0	38	-1	4	0	0	5	0	0	0	38	0	0	0	19	0	-1	-1
c6686	-1	0	20	3	4	38	21	-1	0	0	50	12	-1	0	0	12	0	0	0	0	0	0	38	14	-1	0	2	0	0	-1
c6812	0	0	-1	0	0	38	21	14	49	37	0	12	0	0	0	0	-1	0	0	0	-1	-1	38	-1	0	-1	0	0	0	0
c6824	-1	0	15	0	20	-1	-1	41	0	0	-1	16	37	-1	0	0	0	0	0	-1	0	-1	-1	49	-1	-1	29	0	38	0
c7705	0	0	20	3	0	38	21	0	0	0	0	12	0	0	0	19	0	0	0	0	0	-1	38	0	14	45	0	46	-1	29
c7885	0	30	20	16	0	38	21	-1	16	9	19	0	38	-1	-1	0	-1	0	0	-1	-1	-1	38	0	-1	0	19	0	19	-1
c8270	0	0	0	25	0	-1	21	29	-1	0	0	19	0	0	21	0	17	-1	0	0	21	-1	31	0	21	-1	0	-1	0	-1
c8323	0	0	48	0	-1	38	21	2	0	-1	0	19	9	-1	0	0	40	-1	43	3	-1	0	12	0	0	-1	-1	-1	43	-1
c8355	-1	0	-1	-1	-1	38	21	0	-1	0	0	0	0	29	0	-1	0	0	0	0	-1	0	-1	2	0	-1	2	0	0	0
c8459	0	-1	0	0	0	38	-1	-1	0	0	0	19	0	0	0	20	-1	0	0	-1	21	0	38	0	-1	0	0	2	0	0
c8467	0	-1	11	0	0	38	21	0	-1	30	0	16	37	4	37	-1	-1	0	0	-1	20	31	0	0	46	-1	20	0	15	4
c8744	0	-1	0	0	0	-1	21	0	0	-1	0	16	37	0	37	0	-1	0	0	-1	0	0	-1	0	15	0	-1	0	15	41
c8788	-1	0	-1	46	29	38	21	0	-1	20	0	0	0	-1	0	12	0	0	0	3	21	0	0	2	16	-1	0	0	0	0
c8846	-1	0	20	3	-1	38	21	-1	-1	-1	-1	12	49	16	5	-1	5	0	17	28	-1	0	38	0	14	45	-1	-1	-1	29
c9042	0	-1	-1	0	0	38	-1	-1	0	2	-1	-1	0	16	-1	0	0	-1	0	40	0	0	38	-1	0	0	0	-1	0	0
c9053	49	-1	49	-1	0	38	21	0	-1	0	2	0	0	-1	12	11	0	0	0	20	29	-1	38	2	0	0	-1	0	12	-1
c9148	12	0	20	30	0	38	21	-1	0	16	0	-1	20	0	0	0	0	0	0	-1	0	0	38	0	14	0	0	0	0	29
c9298	0	0	20	-1	0	38	21	-1	-1	0	50	-1	0	0	0	0	-1	0	0	0	0	0	38	0	14	3	41	16	19	-1
c9984	-1	0	20	-1	0	-1	21	29	0	0	0	9	0	16	0	0	-1	0	0	37	0	-1	38	0	-1	3	19	41	-1	-1
c10099	0	-1	-1	0	0	38	21	0	-1	0	0	19	29	-1	0	24	-1	0	45	37	21	0	0	0	0	29	0	0	-1	-1
c10101	31	0	20	0	29	-1	21	29	14	0	-1	0	0	16	0	0	-1	0	2	-1	0	-1	38	37	0	3	19	0	0	40
c10106	0	48	20	3	-1	-1	21	0	0	0	0	12	-1	0	0	-1	0	0	0	0	0	2	38	19	14	45	-1	46	2	29
c10317	0	-1	-1	26	49	38	21	45	0	0	2	16	17	0	0	0	0	3	-1	-1	1	47	0	0	0	0	-1	12	0	0
c10477	0	0	-1	0	0	38	21	0	0	0	-1	12	0	0	-1	-1	38	0	0	0	0	2	38	-1	-1	-1	-1	0	0	-1
