cellBC	cell_state
c705	-5
c2668	-12
c3973	-16
c4068	-10
c4462	-15
c4784	-14
c5718	-9
c5766	-3
c6119	-3
c6636	-13
c6782	-3
c7262	-1
c7764	-16
c8236	-2
c8246	-6
c8339	-14
c8791	-2
c8794	-13
c8826	-9
c9166	-4
c9294	-15
c9539	-4
c9658	-1
c9726	-1
c9747	-15
c9947	-16
c9980	-1
c10359	-3
c10381	-7
c10542	-14
c10660	-9
c10902	-5
c11131	-11
c11226	-6
c11425	-2
c11480	-11
c11984	-5
c11997	-7
c12040	-3
c12203	-12
c12844	-10
c12897	-12
c13265	-7
c13277	-5
c13349	-16
c13645	-14
c13820	-2
c13986	-7
c14853	-5
c15150	-1
c15277	-15
c15437	-2
c15444	-5
c15600	-8
c15612	-10
c15717	-6
c15871	-11
c15896	-5
c16023	-1
c16026	-5
c16145	-5
c16187	-12
c16235	-7
c16326	-8
c16477	-2
c16500	-5
c16512	-7
c16669	-13
c16933	-9
c17169	-7
c17197	-9
c17377	-6
c17401	-4
c17425	-8
c17648	-5
c17707	-1
c18048	-2
c18077	-5
c18119	-16
c18129	-9
c18147	-9
c18172	-7
c18339	-7
c18410	-4
c18467	-1
c18486	-12
c18507	-10
c18538	-8
c18540	-10
c18584	-4
c18599	-9
c18684	-6
c18763	-10
c18968	-2
c19052	-9
c19055	-5
c19105	-15
c19180	-11
c19508	-15
c19535	-11
c19585	-13
c19609	-16
c19713	-15
c19751	-9
c19785	-3
c19794	-5
c19868	-1
c19916	-1
c19994	-7
c20146	-8
c20164	-3
c20233	-13
c20278	-3
c20391	-15
c20397	-14
c20455	-9
c20482	-4
c20562	-5
c20601	-10
c20662	-15
c20763	-13
c20868	-16
c21005	-1
c21020	-4
c21172	-15
c21248	-1
c21399	-7
c21431	-11
c21498	-15
c21500	-1
c21542	-11
c21572	-9
c21593	-3
c21631	-1
c21641	-3
c21706	-10
c21770	-7
c21778	-7
c21902	-8
c21935	-8
c21961	-6
c21966	-11
c22155	-4
c22254	-13
c22255	-13
c22308	-9
c22381	-15
c22481	-6
c22504	-7
c22560	-14
c22566	-1
c22585	-2
c22590	-13
c22630	-3
c22645	-3
c22712	-2
c22739	-14
c22762	-7
c22782	-6
c22804	-4
c22944	-15
c22951	-14
c23006	-11
c23059	-9
c23185	-8
c23187	-5
c23293	-6
c23309	-5
c23325	-8
c23432	-2
c23489	-6
c23507	-1
c23570	-7
c23668	-7
c23724	-1
c23853	-6
c23865	-2
c23910	-5
c23957	-13
c23981	-6
c24045	-13
c24139	-15
c24217	-12
c24263	-13
c24296	-1
c24477	-12
c24499	-15
c24506	-3
c24507	-3
c24515	-3
c24612	-3
c24646	-7
c24647	-7
c24775	-16
c24788	-3
c25051	-11
c25119	-4
c25211	-7
c25254	-6
c25266	-7
c25305	-7
c25310	-14
c25366	-3
c25382	-7
c25512	-16
c25527	-6
c25601	-11
c25625	-2
c25635	-13
c25735	-12
c25762	-6
c25764	-15
c25775	-2
c25780	-9
c25885	-8
c25996	-2
c26008	-5
c26022	-15
c26029	-9
c26053	-3
c26192	-14
c26262	-2
c26363	-5
c26372	-13
c26375	-9
c26424	-11
c26449	-2
c26460	-14
c26601	-7
c26611	-6
c26758	-8
c26801	-12
c26803	-4
c26858	-8
c26944	-12
c26980	-16
c26996	-1
c27032	-14
c27039	-15
c27114	-12
c27160	-13
c27267	-6
c27322	-1
c27338	-7
c27341	-3
c27415	-11
c27419	-16
c27487	-5
c27502	-11
c27510	-1
c27518	-4
c27673	-7
c27732	-7
c27805	-6
c27859	-12
c27891	-14
c28023	-8
c28045	-5
c28063	-2
c28077	-14
c28089	-10
c28094	-13
c28133	-9
c28138	-1
c28147	-8
c28162	-10
c28177	-8
c28206	-2
c28220	-1
c28221	-1
c28244	-13
c28314	-2
c28371	-15
c28398	-7
c28414	-6
c28440	-12
c28441	-12
c28446	-2
c28492	-13
c28585	-1
c28606	-13
c28618	-8
c28625	-15
c28650	-16
c28695	-14
c28713	-12
c28715	-14
c28727	-11
c28730	-13
c28755	-11
c28796	-11
c28864	-2
c28874	-11
c28933	-13
c29009	-16
c29045	-15
c29056	-15
c29086	-10
c29143	-4
c29157	-15
c29252	-2
c29295	-2
c29328	-1
c29362	-15
c29445	-3
c29478	-2
c29479	-2
c29505	-5
c29539	-3
c29542	-4
c29545	-8
c29602	-7
c29727	-6
c29730	-7
c29731	-7
c29842	-13
c29869	-6
c29958	-4
c29965	-7
c29977	-6
c30103	-5
c30107	-5
c30169	-5
c30182	-15
c30188	-7
c30208	-8
c30261	-15
c30283	-14
c30299	-16
c30342	-5
c30484	-11
c30489	-12
c30530	-8
c30547	-7
c30649	-12
c30654	-10
c30697	-2
c30714	-16
c30731	-10
c30785	-10
c30804	-7
c30823	-12
c30829	-6
c30839	-5
c30887	-4
c30903	-12
c30909	-4
c30964	-7
c30985	-15
c30992	-7
c31022	-8
c31106	-11
c31117	-2
c31130	-13
c31166	-16
c31168	-16
c31178	-6
c31190	-4
c31271	-9
c31293	-1
c31322	-1
c31340	-9
c31341	-9
c31349	-9
c31385	-2
c31434	-5
c31435	-5
c31443	-13
c31558	-3
c31603	-1
c31610	-5
c31644	-13
c31747	-12
c31752	-11
c31783	-2
c31843	-13
c31887	-2
c31906	-12
c31963	-2
c31975	-12
c31980	-12
c32051	-4
c32134	-11
c32139	-6
c32150	-8
c32191	-10
c32207	-6
c32209	-6
c32221	-10
