	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2499	0	-1	-1	0	0	0	42	0	8	-1	0	46	22	17	-1	42	41	39	0	38	-1	0	0	0	15	-1	0	-1	20	8
c4620	-1	0	0	3	0	34	44	44	0	-1	0	-1	-1	0	38	0	0	0	-1	19	-1	0	-1	0	0	50	0	0	0	0
c5145	0	-1	-1	-1	0	0	0	-1	8	0	22	0	-1	0	0	0	0	39	0	-1	0	-1	0	-1	27	27	10	0	20	0
c5517	0	0	0	19	0	-1	-1	50	8	43	0	-1	-1	17	0	-1	0	-1	0	0	0	0	0	-1	15	0	0	0	-1	0
c5551	37	-1	0	0	-1	22	0	0	8	36	0	0	22	17	0	0	0	39	-1	17	0	0	0	0	15	0	0	26	20	0
c5651	20	31	0	50	-1	0	0	0	0	0	-1	-1	-1	0	0	6	0	-1	-1	19	0	8	0	-1	0	0	50	-1	0	0
c6148	26	0	0	15	0	0	26	0	-1	0	0	26	22	17	-1	18	23	-1	20	0	0	0	0	-1	15	0	0	0	20	46
c6492	46	-1	0	0	-1	0	0	0	8	0	0	0	22	17	27	24	-1	39	0	0	0	44	-1	0	-1	28	46	0	20	34
c6761	20	0	0	-1	0	0	0	0	50	0	0	-1	-1	0	-1	0	-1	25	-1	19	0	0	0	0	-1	41	40	0	0	0
c6819	20	0	0	-1	0	14	0	26	-1	0	-1	0	-1	0	0	0	46	0	-1	19	0	26	0	0	0	15	-1	0	0	0
c6866	0	-1	4	-1	0	-1	0	13	8	50	0	-1	22	17	1	-1	0	39	0	38	-1	34	17	-1	15	0	-1	-1	20	0
c6879	20	0	41	36	8	-1	0	0	50	0	0	-1	-1	0	0	18	0	0	-1	19	0	41	-1	0	0	0	3	-1	46	0
c6913	-1	0	-1	-1	46	48	-1	-1	8	20	38	0	-1	17	0	-1	-1	39	-1	40	0	0	31	0	15	0	17	0	20	0
c7018	-1	40	43	0	-1	22	-1	0	-1	36	0	0	22	17	0	0	0	39	-1	-1	0	0	0	-1	15	-1	0	26	20	0
c7185	0	-1	-1	0	0	0	0	0	-1	0	-1	0	22	17	-1	14	0	39	0	38	-1	-1	-1	5	15	0	0	-1	20	50
c7538	17	-1	3	-1	0	0	-1	0	8	0	17	0	-1	-1	-1	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	20	-1
c7601	20	0	0	0	0	-1	44	0	46	-1	0	38	-1	-1	0	-1	-1	-1	-1	-1	0	-1	0	0	26	0	-1	-1	0	-1
c8068	-1	0	41	36	0	-1	0	0	50	0	-1	0	-1	0	0	0	0	0	-1	19	0	-1	0	35	-1	0	3	-1	46	0
c8872	20	8	0	50	0	-1	0	14	0	0	28	0	-1	0	0	6	-1	0	-1	19	43	0	0	46	0	0	-1	0	17	-1
c9390	20	0	0	50	0	-1	0	14	0	41	0	-1	-1	0	0	6	0	0	-1	-1	0	46	0	46	47	0	-1	-1	0	41
c9501	20	0	0	-1	0	30	0	0	0	-1	-1	-1	-1	0	-1	0	0	30	-1	19	0	0	0	0	0	0	41	0	0	-1
c9671	-1	40	38	0	6	22	46	0	8	36	0	-1	22	17	33	0	0	39	0	-1	0	-1	0	-1	-1	0	0	26	20	26
c10098	0	40	0	0	0	22	0	0	8	36	0	0	22	-1	0	0	-1	39	6	-1	0	0	41	0	15	26	0	26	20	-1
c10587	17	0	-1	48	-1	17	0	41	8	0	-1	0	-1	17	0	0	46	-1	28	0	38	0	19	1	15	0	50	0	20	0
c10667	0	0	-1	0	0	30	0	9	8	-1	-1	0	22	0	-1	0	0	39	0	0	0	0	0	-1	27	0	0	42	20	0
c10818	0	0	0	0	-1	0	-1	-1	8	17	0	0	22	17	0	50	0	39	-1	-1	0	0	-1	6	-1	41	-1	0	20	0
c10881	5	43	0	-1	46	48	41	46	-1	0	38	0	22	17	0	20	0	39	20	0	-1	-1	31	0	15	0	17	0	20	0
c11089	-1	0	0	-1	6	0	0	0	19	-1	0	-1	-1	0	0	0	20	0	-1	19	0	0	0	48	-1	-1	0	4	0	-1
c11165	0	36	0	0	-1	0	20	0	8	-1	0	0	22	17	0	-1	0	39	-1	38	0	0	0	0	15	50	0	3	-1	0
c11234	0	38	0	35	0	30	26	0	8	0	0	-1	22	0	0	0	0	39	-1	0	0	0	0	41	27	-1	0	0	20	0
c11263	0	-1	-1	0	0	0	0	0	8	0	0	0	22	17	-1	-1	0	39	46	38	0	0	0	20	15	0	0	-1	20	0
c11309	-1	0	0	0	0	-1	-1	27	0	-1	34	0	-1	0	0	46	0	0	-1	19	0	0	0	0	0	0	3	0	0	-1
c11313	-1	44	35	0	20	0	0	0	8	0	-1	0	22	-1	0	0	0	39	0	0	0	-1	0	0	-1	0	0	-1	20	0
c11379	0	0	0	-1	-1	0	0	48	8	-1	0	0	22	17	0	0	0	39	-1	-1	0	39	0	0	15	-1	37	0	20	-1
c11631	0	0	0	0	38	-1	-1	34	8	0	0	-1	-1	0	-1	0	0	39	0	28	0	0	0	0	-1	0	0	0	-1	40
c11977	0	-1	-1	0	0	-1	43	0	8	26	0	0	-1	17	0	0	0	39	41	38	0	0	0	41	15	0	20	50	20	0
c11982	20	44	0	0	-1	0	0	0	50	28	7	0	-1	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	-1	46	-1
