	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1827	2	46	38	0	1	0	16	0	0	-1	-1	2	29	6	1	0	0	0	0	0	0	-1	-1	15	0	50	0	-1	0	43
c2399	0	10	0	0	-1	0	0	0	-1	0	-1	2	0	6	-1	0	-1	0	0	29	-1	0	43	0	0	0	-1	0	0	43
c3113	33	0	0	0	0	10	11	0	0	-1	0	2	46	6	1	0	0	0	25	29	6	48	0	2	49	6	0	0	-1	-1
c3129	0	0	-1	0	-1	0	0	-1	0	0	0	2	-1	6	1	0	-1	-1	-1	29	-1	-1	-1	0	45	-1	15	-1	-1	43
c3200	0	0	0	0	25	0	0	0	-1	-1	-1	44	48	6	1	-1	0	0	3	-1	-1	-1	22	46	-1	3	0	-1	46	-1
c3236	0	0	-1	0	-1	-1	1	0	0	20	15	49	0	6	1	0	0	0	0	0	-1	-1	-1	0	0	0	-1	-1	0	43
c3600	0	0	-1	0	-1	0	0	32	0	0	0	2	-1	6	1	4	0	0	16	0	0	26	0	15	32	0	0	-1	0	43
c3693	0	0	-1	3	0	0	1	0	0	0	0	0	0	6	-1	0	0	0	-1	-1	-1	-1	-1	0	0	29	43	0	29	43
c4012	-1	0	18	43	0	0	-1	0	-1	0	0	-1	0	6	1	0	0	-1	0	0	-1	-1	22	0	47	0	45	0	-1	43
c4118	0	0	-1	18	0	2	1	0	0	22	0	2	0	6	1	0	32	16	0	29	0	0	22	0	0	0	15	0	0	-1
c4544	0	0	-1	0	-1	0	1	0	0	-1	-1	-1	0	-1	-1	0	0	0	0	0	-1	-1	-1	43	44	29	-1	27	29	43
c4759	0	0	18	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	-1	-1	-1	0	-1	-1	-1	47	-1	45	18	30	43
c4817	31	4	-1	0	29	0	0	43	-1	-1	23	2	-1	6	1	0	0	0	0	0	0	26	0	-1	28	-1	29	-1	0	43
c4872	-1	0	21	0	0	10	0	0	0	0	0	-1	-1	-1	1	0	8	-1	25	29	6	12	0	0	-1	6	0	0	0	43
c5059	-1	-1	18	0	0	0	0	0	0	22	-1	0	0	6	1	0	-1	-1	0	0	-1	-1	-1	-1	47	0	45	0	0	-1
c5181	15	0	0	0	-1	21	0	0	21	-1	0	2	46	6	1	0	-1	0	25	-1	22	0	0	0	-1	44	28	0	0	43
c5248	-1	0	-1	0	31	0	1	0	0	3	-1	0	-1	6	1	0	0	0	0	0	-1	-1	-1	0	-1	0	15	45	0	43
c5249	0	0	-1	0	0	0	1	0	0	3	-1	-1	-1	6	1	-1	0	-1	43	-1	-1	-1	22	-1	45	0	15	-1	0	43
c5404	0	0	0	21	0	0	0	0	0	-1	0	2	0	6	1	4	0	-1	0	0	0	26	0	15	0	0	0	39	0	43
c5535	0	0	18	0	-1	-1	23	15	29	0	0	0	0	-1	-1	30	0	0	43	1	21	-1	22	0	0	35	45	0	50	43
c5712	0	-1	0	-1	0	0	2	31	0	0	-1	2	-1	-1	-1	0	43	39	15	0	-1	26	0	15	3	-1	0	-1	6	-1
c5742	21	28	25	18	15	30	-1	30	0	22	0	2	-1	6	1	0	0	19	0	29	0	0	22	-1	-1	0	0	-1	0	-1
c5949	33	-1	0	0	0	10	11	0	-1	-1	0	2	46	-1	-1	-1	0	0	25	29	6	0	0	29	49	-1	38	0	0	-1
c6229	-1	0	0	0	43	-1	0	6	0	28	0	2	-1	6	1	4	0	0	0	0	-1	26	0	15	-1	32	0	0	-1	-1
c6301	-1	0	0	0	-1	0	-1	0	26	0	30	2	0	6	1	0	-1	0	0	-1	-1	0	0	0	0	-1	-1	0	30	43
c6418	-1	0	-1	0	-1	0	0	44	29	0	27	0	0	-1	1	0	0	-1	0	31	-1	-1	22	29	0	-1	45	-1	0	-1
c6576	15	0	0	0	0	0	34	0	0	0	0	2	-1	6	1	44	-1	0	25	29	-1	0	45	0	-1	0	0	-1	43	43
c6600	-1	0	18	-1	0	-1	0	0	-1	0	0	0	0	6	1	0	0	21	0	0	25	-1	-1	0	47	-1	45	0	0	-1
c6601	-1	-1	18	-1	0	-1	0	-1	0	0	-1	30	0	6	1	0	0	21	0	0	25	-1	22	0	47	0	45	8	0	43
c6614	0	25	18	0	0	0	0	43	0	48	0	0	0	6	1	-1	0	21	0	-1	0	-1	22	0	47	47	45	0	0	43
c6693	0	0	18	-1	0	0	0	-1	-1	0	0	34	2	6	1	0	23	0	0	0	0	-1	22	0	0	0	45	-1	0	-1
c6738	0	45	-1	-1	46	0	0	0	28	39	0	-1	0	6	-1	-1	-1	-1	34	29	0	0	-1	0	0	-1	48	-1	-1	43
c6849	-1	-1	18	0	0	-1	2	0	0	0	0	-1	0	6	1	0	0	21	0	-1	8	-1	22	0	47	0	45	-1	-1	-1
c7084	-1	0	0	29	50	-1	0	0	-1	44	-1	2	46	6	1	0	0	0	25	29	22	0	0	-1	30	0	0	0	0	-1
c7093	0	0	18	0	0	25	0	17	29	0	27	47	0	6	1	1	0	0	4	-1	0	-1	22	0	-1	0	-1	0	48	-1
c7219	35	-1	0	-1	17	44	0	-1	-1	39	31	2	46	6	-1	45	-1	-1	-1	29	22	0	11	0	0	0	29	14	0	-1
c7347	0	0	18	43	-1	0	-1	-1	0	32	38	0	0	6	1	0	0	0	33	-1	-1	-1	22	0	-1	-1	45	31	-1	43
c7383	0	0	-1	30	-1	-1	1	0	0	-1	0	0	-1	-1	-1	-1	-1	30	20	0	0	-1	22	0	1	0	19	0	2	43
c7574	0	-1	0	1	-1	0	-1	0	29	0	0	-1	0	6	1	0	0	-1	0	-1	29	-1	0	47	45	-1	0	0	-1	43
c7688	15	0	0	29	50	-1	0	44	0	44	0	2	-1	-1	-1	3	-1	0	25	29	-1	0	-1	0	0	-1	0	0	0	43
c7741	30	0	18	31	0	0	0	0	0	39	0	30	43	-1	1	0	0	21	43	0	29	-1	22	0	47	0	45	30	0	43
c7795	0	-1	-1	0	46	0	0	45	0	0	34	2	0	6	-1	0	-1	0	34	-1	-1	30	-1	41	0	-1	-1	0	0	-1
c7837	0	48	1	23	25	0	0	-1	-1	0	0	0	0	6	1	0	-1	0	-1	0	-1	-1	22	-1	0	3	0	-1	46	-1
c7961	0	0	18	-1	0	50	0	29	29	0	0	0	0	-1	1	0	0	0	43	0	16	-1	22	0	0	0	-1	0	-1	43
c7976	21	28	25	18	0	1	1	30	0	22	0	2	28	6	1	0	43	47	0	29	0	-1	22	33	0	22	0	-1	44	43
c7988	0	-1	29	-1	0	0	0	0	0	-1	0	2	0	-1	1	4	-1	0	46	-1	-1	-1	0	15	0	33	0	0	42	43
c8037	0	0	18	11	0	25	-1	-1	-1	47	-1	47	-1	6	1	1	0	0	0	0	0	-1	22	-1	0	-1	45	0	0	-1
c8135	0	-1	0	27	-1	0	-1	0	0	-1	43	2	0	-1	1	30	-1	-1	-1	-1	0	21	20	44	-1	-1	9	10	0	-1
c8163	-1	-1	18	43	0	0	6	0	0	0	26	0	-1	6	1	0	-1	-1	33	-1	-1	-1	22	11	-1	-1	45	0	0	43
c8164	15	-1	0	0	-1	0	34	-1	0	3	0	2	-1	6	1	0	0	-1	25	-1	22	0	45	0	0	13	0	0	43	43
c8165	15	39	0	0	21	-1	-1	0	0	0	0	2	46	6	1	0	0	0	25	29	22	33	45	-1	0	-1	0	0	43	43
c8276	0	30	-1	0	0	0	0	0	0	0	0	2	0	6	1	4	44	-1	-1	0	-1	26	-1	15	26	0	-1	0	-1	-1
c8340	0	0	18	0	0	0	0	0	29	0	0	0	-1	6	1	-1	0	15	21	0	0	-1	22	0	30	-1	45	-1	0	-1
c8341	-1	-1	18	0	0	21	0	0	29	0	-1	0	0	6	1	-1	-1	-1	21	0	0	-1	22	0	30	0	-1	-1	0	43
