	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1938	-1	-1	22	14	-1	-1	29	10	6	0	-1	0	0	43	-1	-1	0	9	29	-1	9	0	0	35	34	10	10	50	0	48
c2718	0	45	0	14	10	0	29	-1	26	10	0	0	0	0	26	-1	34	3	-1	0	-1	0	0	-1	5	-1	0	-1	0	48
c2907	0	45	0	10	0	0	29	0	-1	0	0	-1	0	0	26	-1	4	0	-1	0	0	10	0	35	9	10	0	43	-1	48
c3007	0	45	0	50	28	0	29	0	0	-1	0	14	-1	0	37	-1	0	0	29	0	0	0	0	-1	0	10	13	0	1	48
c3069	0	45	-1	14	0	0	29	0	-1	-1	50	0	0	9	13	-1	-1	0	-1	0	-1	0	-1	-1	0	-1	-1	0	0	48
c3365	0	45	10	-1	39	0	-1	0	0	10	0	14	0	0	0	-1	0	0	29	0	0	0	-1	35	0	10	43	0	-1	48
c3409	10	45	0	14	0	-1	29	48	0	0	0	0	0	0	-1	-1	0	9	29	30	-1	0	-1	-1	0	10	0	50	6	48
c3765	0	45	0	14	34	-1	29	33	0	0	0	0	0	-1	-1	-1	0	9	29	10	0	0	0	35	-1	10	0	50	0	48
c3782	43	45	0	-1	0	0	29	0	0	38	33	-1	30	0	-1	-1	0	0	29	0	-1	0	0	35	10	10	46	0	1	-1
c3881	0	-1	0	14	10	-1	29	-1	0	0	0	-1	12	29	0	-1	34	3	-1	0	0	0	-1	35	0	-1	0	18	0	48
c3974	0	45	0	-1	43	0	29	-1	20	-1	0	-1	0	0	-1	-1	43	0	29	12	22	0	0	35	0	-1	34	0	1	-1
c4403	0	45	0	14	-1	-1	29	-1	0	0	0	-1	0	0	0	-1	0	9	-1	10	0	0	-1	35	24	10	-1	50	-1	48
c4565	0	45	0	14	34	-1	-1	-1	0	-1	0	0	-1	0	1	-1	0	-1	29	-1	0	0	26	35	0	-1	-1	50	0	48
c4611	0	45	0	14	12	-1	29	0	-1	0	43	-1	0	0	5	-1	-1	9	29	-1	-1	37	0	35	1	10	0	50	0	48
c4637	13	45	0	-1	10	-1	29	-1	-1	10	0	0	-1	-1	26	-1	34	3	-1	0	-1	0	0	35	5	10	0	18	-1	-1
c4651	0	-1	0	14	34	-1	-1	0	0	0	-1	0	0	0	0	-1	9	9	29	0	0	0	10	35	0	10	-1	50	0	48
c4807	-1	-1	-1	0	43	-1	29	3	0	21	10	-1	45	10	0	24	26	-1	0	0	-1	0	0	-1	13	10	0	-1	-1	48
