	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c655	29	0	0	0	-1	-1	-1	37	-1	14	0	0	0	29	-1	0	-1	0	-1	1	-1	41	41	33	10	28	0	0	-1	-1
c1406	0	21	0	0	20	-1	0	37	0	0	29	50	0	0	0	0	0	0	-1	1	0	27	0	33	0	0	48	0	0	-1
c1587	0	-1	0	6	-1	-1	0	37	-1	-1	0	-1	0	0	0	6	0	0	-1	1	0	0	-1	33	0	0	0	0	0	-1
c1747	0	-1	0	0	0	1	0	46	22	22	0	24	0	0	0	-1	-1	-1	-1	-1	0	0	0	33	0	0	-1	-1	0	0
c1992	0	0	0	0	0	1	0	37	32	0	0	22	-1	0	41	-1	-1	0	-1	1	23	0	0	33	0	0	0	0	0	-1
c2510	-1	-1	0	48	0	-1	-1	0	0	-1	0	0	-1	-1	48	-1	0	2	-1	35	0	6	24	0	24	-1	35	0	0	15
c2560	0	0	0	-1	18	1	-1	37	0	0	0	0	0	0	0	0	0	0	-1	1	0	-1	0	33	0	0	-1	26	0	-1
c2858	0	0	-1	0	0	1	0	28	0	0	10	6	-1	10	0	41	0	28	-1	28	0	0	25	33	-1	0	0	0	0	0
c2968	0	-1	0	-1	-1	1	0	-1	0	-1	-1	-1	22	19	0	0	32	0	-1	1	-1	0	0	-1	0	0	45	0	24	0
c3039	-1	0	-1	0	0	1	41	37	0	-1	0	-1	0	-1	0	9	0	0	-1	1	0	0	23	-1	28	0	-1	0	41	-1
c3226	0	0	35	0	0	1	-1	0	23	0	0	6	0	-1	28	-1	-1	0	-1	0	0	36	0	33	8	10	0	0	0	0
c3235	-1	0	26	23	0	1	28	-1	0	0	10	0	41	0	-1	0	-1	0	-1	-1	-1	0	0	33	0	0	26	0	0	0
c3552	14	27	-1	0	0	48	-1	0	-1	30	0	21	-1	-1	48	-1	0	0	-1	-1	28	6	22	0	-1	0	-1	49	-1	27
c3801	48	27	0	0	26	0	0	0	0	30	0	30	-1	-1	48	0	-1	0	-1	35	0	6	0	-1	24	0	45	0	0	-1
c3844	21	0	0	-1	48	1	10	37	0	0	-1	0	0	0	-1	0	0	0	-1	1	0	-1	0	-1	0	-1	0	-1	0	0
c3892	45	-1	10	0	0	1	41	37	0	38	24	0	0	34	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	-1
c3937	0	0	0	-1	-1	-1	-1	19	0	-1	0	24	-1	0	10	0	-1	-1	-1	1	0	0	0	33	0	-1	18	0	-1	0
c4104	0	7	29	0	0	1	0	37	0	0	-1	0	-1	0	0	2	0	0	-1	1	27	0	33	33	19	0	-1	0	0	-1
c4290	0	-1	0	0	0	1	0	37	40	0	0	0	-1	0	0	0	-1	0	-1	1	0	0	-1	33	0	0	0	-1	0	0
c4398	0	28	0	-1	0	-1	0	37	0	0	0	0	0	0	0	0	-1	0	-1	1	0	0	0	-1	48	0	26	33	0	-1
c4430	14	-1	23	-1	0	48	0	0	-1	30	46	-1	-1	-1	48	48	0	0	-1	35	28	6	22	0	-1	0	0	-1	-1	0
c4493	-1	27	0	0	0	1	-1	-1	-1	0	-1	0	0	0	0	0	-1	0	-1	1	-1	22	0	-1	0	-1	0	0	-1	48
c4568	21	0	0	-1	48	1	10	37	0	-1	24	-1	0	0	0	0	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	0	21
c4569	21	0	0	-1	48	-1	10	37	0	0	24	0	0	-1	0	0	0	0	-1	1	0	-1	0	33	0	-1	0	0	0	0
c4639	-1	0	0	-1	-1	1	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	1	0	0	-1	33	-1	0	35	0	0	0
c4656	21	0	0	0	-1	1	0	37	0	-1	24	-1	0	0	0	48	0	0	-1	1	-1	0	21	33	4	32	0	22	-1	0
c4934	0	0	0	0	-1	1	-1	-1	0	0	14	0	0	-1	0	0	-1	0	-1	1	0	22	0	33	0	27	-1	-1	33	0
c4952	0	48	0	0	46	1	0	18	0	-1	19	0	-1	0	29	0	0	-1	-1	-1	0	0	14	33	0	0	6	0	35	0
c4978	19	0	0	28	18	1	0	-1	0	0	14	-1	0	0	0	32	0	-1	-1	1	0	-1	0	33	0	0	0	0	0	10
c4984	22	27	0	0	0	-1	0	0	0	30	0	-1	-1	-1	48	0	32	24	-1	35	0	6	0	-1	24	6	-1	0	0	-1
c5135	0	27	-1	0	13	-1	-1	0	0	30	0	45	-1	-1	-1	0	0	-1	0	35	-1	6	0	35	24	-1	0	0	0	-1
c5150	0	0	0	0	0	-1	46	-1	0	0	0	-1	0	0	-1	-1	0	0	-1	1	-1	0	0	33	0	16	0	0	-1	0
c5153	0	27	32	0	0	0	29	-1	24	30	0	0	-1	-1	48	10	-1	-1	-1	35	0	6	0	0	24	0	-1	0	-1	-1
c5271	0	0	0	0	0	36	0	0	24	-1	0	0	0	25	0	33	0	0	0	45	-1	0	15	33	-1	-1	15	-1	0	0
c5303	-1	-1	-1	-1	0	1	-1	-1	0	26	0	0	40	-1	0	48	-1	-1	-1	1	-1	0	0	-1	0	0	0	0	0	0
c5396	14	27	0	20	8	48	0	-1	-1	30	0	0	-1	-1	-1	0	-1	-1	-1	35	-1	6	22	-1	-1	0	0	0	-1	27
c5415	21	-1	26	-1	0	1	32	37	0	0	0	0	0	0	28	48	35	0	-1	1	0	0	-1	33	0	48	0	27	41	0
c5439	10	0	-1	0	-1	1	0	37	0	35	10	0	-1	0	32	0	28	6	-1	1	0	0	-1	33	0	-1	-1	-1	0	31
c5442	-1	0	0	-1	0	-1	-1	37	0	0	0	0	21	48	-1	0	0	0	-1	1	0	0	-1	-1	13	0	0	6	0	0
c5443	0	0	-1	0	-1	1	41	37	0	-1	0	0	-1	48	0	-1	0	0	-1	1	0	0	27	-1	13	0	0	6	45	-1
c5498	-1	0	0	-1	0	-1	0	0	0	22	48	24	0	0	0	0	-1	0	-1	-1	0	0	0	33	0	0	0	19	0	-1
c5503	-1	0	-1	0	48	1	10	37	-1	0	24	0	0	0	0	46	0	0	-1	-1	0	-1	0	-1	0	-1	0	0	0	0
c5517	0	0	-1	49	0	1	0	0	41	22	0	24	13	0	10	0	0	0	-1	1	0	0	0	-1	0	-1	49	0	-1	0
c5631	15	0	0	-1	0	1	0	-1	0	15	-1	-1	0	0	-1	-1	0	-1	-1	1	0	0	0	33	-1	-1	23	0	0	0
c5716	-1	27	0	0	0	-1	0	19	0	30	0	0	-1	-1	48	-1	0	0	0	-1	-1	6	-1	33	24	32	-1	0	28	0
c5973	0	0	0	0	15	-1	48	0	24	-1	0	0	0	25	0	0	-1	0	0	-1	41	0	15	33	28	0	0	-1	0	0
c6110	-1	-1	0	0	41	1	0	0	-1	22	0	0	0	22	-1	0	0	0	-1	1	0	0	0	-1	35	0	-1	0	18	0
c6144	0	0	0	42	18	-1	35	37	6	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	-1	0	0	0	0	0	10
c6149	0	0	0	-1	-1	1	0	0	0	22	-1	27	21	0	-1	48	0	33	-1	1	0	0	-1	33	0	-1	-1	0	-1	0
c6225	0	-1	0	0	-1	1	0	0	0	32	0	0	36	0	0	0	0	0	-1	1	23	-1	0	33	-1	0	0	4	-1	0
